assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event
0,0,3,0,0.3,714,0.01,0.01,0.0,0.0,217,0,0,0.0,0.0,2025-01-19,1,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,281,0,3,1,0.0,1,74,118,44,55,False,0,0,0,0,1,Sub,Manchester United,Brighton,1,3,26818,2024,700496,0,0,0,0,0,0.0,0.0,Brighton,3,3,22
0,0,11,0,3.6,714,0.01,0.01,0.0,2.42,239,4,0,1.1,7.6,2025-02-01,45,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,802,0,0,7,0.0,1,28,146,118,55,False,0,0,0,0,40,Sub,Nottingham Forest,Brighton,7,0,26840,2024,702756,0,0,0,0,0,0.0,0.0,Brighton,3,4,24
0,0,3,0,1.7,714,0.0,0.0,0.0,0.0,242,0,0,0.4,2.0,2025-02-14,16,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,1044,0,0,3,0.0,1,30,149,119,55,True,0,0,0,0,12,Sub,Brighton,Chelsea,3,0,26843,2024,705885,0,0,0,0,0,0.6816762089729309,0.6816762089729309,Brighton,4,3,25
