id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,understat_id
29,453,Son Heung-Min,22,1693,6,5.669412644580007,7,7.338799660094082,45,42,1,0,F M S,Tottenham,6,4.908243814483285,14.580832168459892,5.659169755876064,player
30,501,Danny Welbeck,19,1482,6,6.621147606521845,4,1.5671084113419056,40,15,2,0,F S,Brighton,6,6.621147606521845,11.0578277669847,4.714782349765301,player
31,1776,Jarrod Bowen,21,1847,6,5.612234154716134,4,5.345155164599419,53,40,1,0,F M,West Ham,5,4.851065317168832,9.212153568863869,2.063852407038212,player
32,6691,Dejan Kulusevski,25,2048,6,5.087050886824727,4,6.079131912440062,42,59,3,0,F M S,Tottenham,6,5.087050886824727,14.981539580971004,5.247629215009511,player
33,7752,Gabriel Martinelli,22,1474,6,5.671357996761799,3,2.950898047536612,28,25,1,0,F M S,Arsenal,6,5.671357996761799,9.852153517305853,2.7754790242761374,player
34,8127,Amad Diallo Traore,22,1581,6,4.127339580096304,6,3.738406585529447,40,39,3,0,D F M S,Manchester United,6,4.127339580096304,10.620114900171757,4.909137783572078,player
35,8150,Anthony Gordon,24,1984,6,8.344825081527233,5,4.68756296299398,51,49,2,0,F S,Newcastle United,5,6.822487369179726,13.555814936757088,5.428882397711277,player
36,9307,Iliman Ndiaye,24,1913,6,4.5549929253757,0,1.471212960779667,25,16,3,0,F M S,Everton,5,3.7938240878283978,8.528253149241209,4.300141453742981,player
37,10806,Kaoru Mitoma,25,1992,6,6.616980366408825,3,4.616389259696007,41,32,0,0,F M S,Brighton,6,6.616980366408825,14.597795858979223,5.406961712986231,player
38,12412,Morgan Rogers,24,2038,6,5.871143370866776,4,4.719405246898532,42,34,8,0,F M,Aston Villa,6,5.871143370866776,14.175600327551363,6.412468804046512,player
39,1228,Bruno Fernandes,24,2024,5,8.172211948782206,6,5.861850993707776,65,53,2,2,F M,Manchester United,2,5.888705562800169,17.877399496734142,9.862853534519672,player
40,5596,Harry Wilson,19,824,5,2.883230207487941,1,1.310930552892387,28,17,2,0,F M S,Fulham,5,2.883230207487941,5.205330517143011,1.8607080252841115,player
41,6681,Harvey Barnes,20,758,5,2.732794774696231,1,2.39081247150898,28,11,0,0,F S,Newcastle United,5,2.732794774696231,6.173111632466316,1.7567498236894608,player
42,6854,Diogo Jota,15,690,5,6.805762358009815,2,1.153827715665102,29,7,1,0,F S,Liverpool,5,6.805762358009815,9.014941707253456,2.177586928009987,player
43,6857,Morgan Gibbs-White,21,1712,5,3.6652019936591382,5,4.532245302572846,35,34,5,1,M,Nottingham Forest,5,3.6652019936591382,11.66857411339879,6.8390596099197865,player
44,7230,Emile Smith-Rowe,23,1566,5,4.884536389261484,2,1.6679066121578217,29,18,1,0,M S,Fulham,5,4.884536389261484,10.67623971775174,5.303066294640303,player
45,7322,Bukayo Saka,16,1310,5,5.053360652178526,10,9.62125848978758,46,42,3,0,F M,Arsenal,4,4.292191799730063,11.10564725100994,4.755448810756207,player
46,8272,João Pedro,19,1375,5,4.410379560664296,5,3.057980509474873,33,19,3,0,F M S,Brighton,4,3.649210723116994,9.64538000896573,4.305618211627007,player
47,8288,Tomas Soucek,23,1758,5,4.4956907145679,1,0.9034475088119508,38,13,8,0,M S,West Ham,5,4.4956907145679,8.897504828870296,4.130380442366004,player
48,9790,Josko Gvardiol,24,2107,5,4.118320602923632,0,1.5922498647123575,34,19,1,0,D S,Manchester City,5,4.118320602923632,17.46686551719904,13.592390201985836,player
49,9983,Beto,17,546,5,3.805443139746785,0,0.2457651495933532,21,4,1,0,F S,Everton,5,3.805443139746785,3.769068958237767,0.9680074080824852,player
50,12759,Yankuba Minteh,20,890,5,3.49284964799881,2,2.7989160446450114,18,17,6,0,D M S,Brighton,5,3.49284964799881,7.751521723344922,2.199186790734529,player
51,12963,Evanilson,19,1419,5,7.532139113172889,0,1.3566087801009417,43,15,0,0,F S,Bournemouth,5,6.770970253273845,9.135362718254328,1.732106303796172,player
52,87,Joelinton,23,1941,4,3.800509171560407,1,1.418811772018671,39,19,9,0,F M,Newcastle United,4,3.800509171560407,12.125303454697132,7.92954677157104,player
53,556,Marcus Rashford,16,1044,4,2.117629069834948,1,2.9156662188470364,20,18,2,0,F M S,"Aston Villa,Manchester United",4,2.117629069834948,7.24344077706337,3.447668666020036,player
54,672,Jordan Ayew,23,1276,4,4.0402989611029625,0,1.2995085110887885,27,12,6,0,F M S,"Crystal Palace,Leicester",3,3.27913012355566,4.795610286295414,2.0354662630707026,player
55,2254,Mateo Kovacic,21,1567,4,1.3903802521526814,1,3.2547697769477963,32,26,5,0,M S,Manchester City,4,1.3903802521526814,10.417499016970396,7.422454852610826,player
56,5304,Mikel Merino,17,777,4,4.010109636932612,1,0.8874041065573692,18,8,2,0,M S,Arsenal,4,4.010109636932612,6.341780161485076,4.122084487229586,player
57,5675,Ismaila Sarr,25,1685,4,6.360089033842087,3,5.772723708301783,36,25,3,0,F M S,Crystal Palace,4,6.360089033842087,14.87325412966311,4.957838600501418,player
58,6063,Jacob Murphy,22,1471,4,3.281695092096925,7,5.67724621668458,29,26,2,0,F S,Newcastle United,4,3.281695092096925,10.755909021943808,3.3546882793307304,player
59,6937,Georginio Rutter,24,1350,4,3.994049554690719,2,2.318175032734871,43,14,2,0,F M S,Brighton,4,3.994049554690719,6.847657443955541,1.846481427550316,player
60,7365,Lucas Paquetá,23,1724,4,4.72500260733068,0,1.821292789652944,35,26,6,0,F M S,West Ham,2,3.2026649471372366,7.585592854768038,3.7261866331100464,player
61,7698,Leandro Trossard,25,1556,4,5.180033937096596,5,5.438099719583988,37,27,1,1,F M S,Arsenal,4,5.180033937096596,13.185984700918198,4.609311684966087,player
62,10717,Rodrigo Muniz,24,647,4,4.151968305930495,1,0.6833489611744881,27,6,1,0,F S,Fulham,4,4.151968305930495,4.468325924128294,0.7606509197503328,player
63,10720,Darwin Núñez,20,836,4,4.384063251316547,2,1.5277027282863855,25,7,6,0,F S,Liverpool,4,4.384063251316547,7.938091179355979,2.187766868621111,player
64,11362,Facundo Buonanotte,21,1150,4,3.3228084966540337,2,3.222555009648204,25,22,6,0,F M S,Leicester,4,3.3228084966540337,6.570254540070891,2.8580188993364573,player
65,12752,Sammie Szmodics,18,1014,4,4.5141482055187225,0,0.1510741114616394,21,4,2,0,M S,Ipswich,4,4.5141482055187225,5.326153449714184,0.7284961454570293,player
66,592,Ross Barkley,16,494,3,2.039717120118439,1,0.892851353622973,14,8,3,0,M S,Aston Villa,3,2.039717120118439,4.456641010940075,3.061737909913063,player
67,2328,Thomas Partey,24,1935,3,1.3453750824555757,2,1.9771526865661144,19,13,2,0,D M S,Arsenal,3,1.3453750824555757,10.696321623399854,9.719347277656198,player
68,5543,Gabriel Jesus,17,581,3,3.375023730099201,0,0.5535630472004414,20,8,4,0,F S,Arsenal,3,3.375023730099201,4.954094588756561,2.0514997951686382,player
69,5555,Dominic Calvert-Lewin,22,1600,3,7.847588878124952,1,0.7406498864293098,46,7,2,0,F S,Everton,3,7.847588878124952,6.98252478800714,1.292787717655301,player
70,5613,Gabriel,23,2001,3,4.218777980655432,1,1.1786129623651505,20,12,3,0,D,Arsenal,3,4.218777980655432,9.713703610002996,8.643387585878372,player
71,6456,Callum Hudson-Odoi,21,1579,3,2.062954314053058,2,2.4394087623804808,28,34,1,0,M S,Nottingham Forest,3,2.062954314053058,9.697880432009695,6.690358866006136,player
72,6615,Trevoh Chalobah,16,1344,3,1.9029025360941887,1,2.123396281152964,14,6,1,0,D S,"Chelsea,Crystal Palace",3,1.9029025360941887,4.181340947747231,3.6526378393173218,player
73,6665,Curtis Jones,20,957,3,3.7121670693159103,3,0.6825494151562452,22,12,1,1,M S,Liverpool,3,3.7121670693159103,7.90050071105361,4.465572761371732,player
74,6674,Rayan Ait Nouri,24,2085,3,2.2410437613725662,5,2.391569603234529,19,21,5,0,D M,Wolverhampton Wanderers,3,2.2410437613725662,7.63294512219727,3.865913014858961,player
75,6756,Dwight McNeil,13,1151,3,1.151640102267265,3,4.143425122369081,22,32,1,0,M,Everton,3,1.151640102267265,6.235654525458813,3.136098973453045,player
76,7484,Stephy Mavididi,23,1292,3,3.0751859229058027,1,2.377586018294096,21,18,2,0,M S,Leicester,3,3.0751859229058027,8.311933925375342,4.745132233947516,player
77,7603,Marc Guehi,24,2160,3,2.403624027967453,2,1.1836975123733282,11,8,5,0,D M,Crystal Palace,3,2.403624027967453,5.989222526550293,5.729121254757047,player
78,8044,Joshua Zirkzee,25,940,3,4.126009069383144,1,2.009757675230503,21,12,1,0,F M S,Manchester United,3,4.126009069383144,7.7186642698943615,2.377559505403042,player
79,8393,Omar Marmoush,3,226,3,1.0565369799733162,0,0.3843152970075607,7,4,0,0,F M,Manchester City,3,1.0565369799733162,1.829990178346634,0.7833614647388458,player
80,8981,Jéremy Doku,16,815,3,1.130354542285204,4,2.226090895012021,17,17,0,0,F M S,Manchester City,3,1.130354542285204,5.789809741079807,3.1297814901918173,player
81,9524,Anthony Elanga,25,1579,3,4.114587822929025,8,4.727084098383784,30,34,1,0,F M S,Nottingham Forest,3,4.114587822929025,9.711148703470826,2.8788429237902164,player
82,9788,Dominik Szoboszlai,23,1646,3,5.209099428728223,2,3.823034504428506,46,33,6,0,M S,Liverpool,3,5.209099428728223,18.750106655061245,11.63736644014716,player
83,10552,Alejandro Garnacho,24,1399,3,7.469890359789133,1,2.091612096875906,55,21,1,0,F M S,Manchester United,3,7.469890359789133,11.363623842597008,2.285269044339657,player
84,10766,Joe Ayodele-Aribo,24,1555,3,2.703288508579135,0,1.6376276556402445,14,14,1,0,M S,Southampton,3,2.703288508579135,5.840041343122721,2.910745542496443,player
85,11132,Ethan Nwaneri,15,357,3,1.1683940421789885,1,0.6877506375312805,13,7,1,0,F M S,Arsenal,3,1.1683940421789885,3.119428336620331,1.7317232005298138,player
86,11356,Enzo Fernández,23,1772,3,2.5049565490335226,4,4.478627737611532,28,42,5,0,M S,Chelsea,3,2.5049565490335226,11.194706838577986,6.497002525255084,player
87,12027,Mohammed Kudus,20,1683,3,5.63171685859561,1,2.1918726246804,55,20,0,1,F M,West Ham,3,5.63171685859561,11.565144665539265,4.646135091781616,player
88,76,Fabian Schär,21,1775,2,1.676415621303022,0,0.2121803928166628,20,3,5,1,D S,Newcastle United,2,1.676415621303022,5.818284690380096,5.404618069529533,player
89,447,Kevin De Bruyne,17,1010,2,2.4544263500720263,6,6.839625366032124,33,39,2,0,M S,Manchester City,2,2.4544263500720263,13.086720317602158,6.5746781649068,player
90,586,John Stones,11,539,2,0.6664973199367523,0,0.0837758481502533,2,2,1,0,D S,Manchester City,2,0.6664973199367523,2.6725111044943333,2.6725111044943333,player
91,725,Ola Aina,25,2191,2,0.3904539113864302,1,1.178485196083784,7,10,2,0,D M,Nottingham Forest,2,0.3904539113864302,7.663987506181002,6.870493644848466,player
92,900,Adama Traoré,24,1217,2,5.246008157730103,4,5.182651199400425,32,31,2,0,F M S,Fulham,2,5.246008157730103,13.03853953629732,3.758119709789753,player
93,922,Andreas Pereira,22,1321,2,2.9285731948912144,2,3.74142408464104,26,38,7,0,M S,Fulham,2,2.1674043722450733,8.124378591775894,5.703005738556385,player
94,1245,Emerson,23,1739,2,1.5804408509284258,1,1.203900526277721,13,16,5,0,D M S,West Ham,2,1.5804408509284258,4.717516721226275,2.5660091172903776,player
95,1653,Michael Keane,10,811,2,0.7946690190583467,0,0.1236345618963241,8,1,4,0,D S,Everton,2,0.7946690190583467,1.1600648276507854,1.1311242170631886,player
96,2517,Martin Odegaard,17,1396,2,4.224999535828829,3,4.462537137791514,25,34,2,0,M S,Arsenal,1,3.463830668479204,13.50726407021284,8.174628864973783,player
97,3300,Christopher Nkunku,21,493,2,3.764100208878517,1,1.5273872204124928,15,9,1,0,F M S,Chelsea,2,3.764100208878517,5.350436228327453,1.177395942620933,player
98,3635,Bernardo Silva,23,1907,2,3.584955742582679,4,4.235473393462598,25,38,5,0,M S,Manchester City,2,3.584955742582679,14.47904323041439,9.629636861383917,player
99,4419,Adam Armstrong,20,1282,2,3.93346855416894,2,2.005434782244265,26,9,4,0,F M S,Southampton,2,3.1722997166216373,6.038746699690819,1.9466782938688996,player
100,5584,Aaron Wan-Bissaka,24,2076,2,1.085139399394393,1,1.7545330878347158,12,21,1,0,D S,West Ham,2,1.085139399394393,7.0607570968568325,5.132519297301769,player
101,5609,Yves Bissouma,19,1058,2,0.3273988403379917,0,0.2137387041002512,8,5,5,0,M S,Tottenham,2,0.3273988403379917,4.858049194328487,4.517029496841133,player
102,5682,Gonçalo Guedes,22,710,2,2.158526066690684,4,1.2905128914862871,18,11,1,0,F M S,Wolverhampton Wanderers,2,2.158526066690684,4.598077315837145,1.5892496053129437,player
103,6026,Richarlison,9,256,2,1.711199387907982,1,0.8242609575390816,6,4,1,0,F S,Tottenham,2,1.711199387907982,1.7401907593011856,0.0788037851452827,player
104,6042,Jan Bednarek,21,1879,2,1.0302477153018117,0,0.2821005769073963,5,4,5,0,D,Southampton,2,1.0302477153018117,5.994112460874021,5.5649923253804445,player
105,6098,Niclas Füllkrug,9,367,2,1.3404943607747557,1,1.164658322930336,8,7,1,0,F S,West Ham,2,1.3404943607747557,1.8836256265640257,0.8369727581739426,player
106,6108,Rodrigo Bentancur,15,959,2,0.970473473891616,0,0.2909877933561802,16,7,5,0,M S,Tottenham,2,0.970473473891616,5.589008638635278,5.149427006021142,player
107,6174,Nikola Milenkovic,24,2160,2,3.020196009427309,1,0.6442889720201492,22,5,2,0,D,Nottingham Forest,2,3.020196009427309,4.522015366703272,3.5653673820197582,player
108,6219,Enes Ünal,17,292,2,2.016992896795273,1,0.545154508203268,19,4,2,0,F S,Bournemouth,2,2.016992896795273,2.6258721854537725,0.9348652940243484,player
109,6345,Jadon Sancho,19,1193,2,1.6318299118429422,4,3.0739812403917317,17,23,1,0,M S,Chelsea,2,1.6318299118429422,6.785216733813286,2.757824134081602,player
110,6382,Pedro Neto,22,1160,2,1.840922920033336,2,2.690437658689916,28,22,6,0,M S,Chelsea,2,1.840922920033336,7.025897476822138,3.6345839761197567,player
111,6820,David Brooks,18,637,2,1.8580082170665264,0,1.505221854895353,19,11,3,0,M S,Bournemouth,2,1.8580082170665264,4.584951674565673,1.899119522422552,player
112,6852,Matt Doherty,18,1256,2,1.4443199299275875,1,1.5936845764517784,8,10,4,0,D S,Wolverhampton Wanderers,2,1.4443199299275875,4.808155819773674,3.15030437707901,player
113,6888,William Saliba,23,2009,2,2.479394316673279,0,0.6214833408594131,3,4,2,1,D,Arsenal,2,2.479394316673279,9.337499234825373,9.316001627594233,player
114,6912,Pedro Porro,25,2078,2,1.7271813470870256,5,3.5754769751802087,35,37,2,0,D S,Tottenham,2,1.7271813470870256,11.367730604484676,9.28293221630156,player
115,7083,Christian Nørgaard,22,1830,2,2.791507923975587,2,0.7939669732004404,22,11,4,1,M,Brentford,2,2.791507923975587,9.007211672142148,7.333567705005407,player
116,7134,Marc Cucurella,23,1915,2,1.6405895799398422,1,1.4823592454195025,12,14,6,1,D S,Chelsea,2,1.6405895799398422,10.249780487269163,7.961508858948946,player
117,7753,James Justin,24,2039,2,1.959355145692825,1,0.6542917806655169,22,11,3,0,D,Leicester,2,1.959355145692825,5.422624577768147,4.68222473654896,player
118,7762,Jean-Ricner Bellegarde,23,1005,2,1.1625808728858829,3,1.689621752128005,13,15,3,0,M S,Wolverhampton Wanderers,2,1.1625808728858829,5.262906079180539,2.694226084277034,player
119,8129,Riccardo Calafiori,14,766,2,0.63924574945122,1,0.2518187277019024,7,4,3,0,D S,Arsenal,2,0.63924574945122,3.553723018616438,3.3881363421678543,player
120,8226,Tariq Lamptey,11,611,2,0.3391416240483522,2,0.5370724238455296,6,4,0,0,D S,Brighton,2,0.3391416240483522,1.5970910862088203,1.1442542672157288,player
121,8327,Bruno Guimarães,25,2189,2,2.162689184769988,6,5.2260155361145735,29,36,4,0,M,Newcastle United,2,2.162689184769988,12.050401948392391,7.841623969376087,player
122,8379,Alexis Mac Allister,24,1834,2,2.7273468486964703,3,3.7122133132070303,26,32,6,0,M S,Liverpool,2,2.7273468486964703,17.19646878913045,13.707916025072336,player
123,8706,Eberechi Eze,21,1682,2,5.220412079244852,5,4.430115720257163,69,45,1,0,F M S,Crystal Palace,2,5.220412079244852,10.391345959156752,4.434217732399702,player
124,8845,Hee-Chan Hwang,17,594,2,0.7990479003638029,0,0.2850785907357931,5,3,0,0,F M S,Wolverhampton Wanderers,2,0.7990479003638029,2.01325161755085,0.9641339294612408,player
125,8859,Mikkel Damsgaard,25,1923,2,2.8312864750623703,7,6.348444798029959,24,43,2,0,F M S,Brentford,2,2.8312864750623703,15.239854406565428,9.487596744671464,player
126,9021,Pape Sarr,25,1290,2,2.938860207796097,2,1.6262827655300498,22,12,4,0,M S,Tottenham,2,2.938860207796097,8.334986636415124,5.64027532376349,player
127,9667,Amadou Onana,17,1103,2,2.4306247010827065,0,0.1486510382965207,14,5,4,0,M S,Aston Villa,2,2.4306247010827065,4.434736738912761,4.07590192463249,player
128,9678,Ethan Pinnock,17,1466,2,0.8100743740797043,0,1.5102842152118685,9,8,2,0,D S,Brentford,2,0.8100743740797043,7.23382596578449,6.3306391248479486,player
129,9733,Nathan Collins,25,2250,2,2.113014191389084,1,1.0274919159710407,12,6,2,0,D,Brentford,2,2.113014191389084,7.756636512465775,7.37461666483432,player
130,9912,Cameron Archer,22,1044,2,5.87136872112751,0,0.2221684232354164,24,2,0,0,F S,Southampton,2,5.110199853777885,6.026416117325425,1.7004550704732535,player
131,10126,James McAtee,8,92,2,1.2080746069550514,0,0.0,5,0,0,0,S,Manchester City,2,1.2080746069550514,1.2438596077263355,0.6109811514616013,player
132,10348,Omari Hutchinson,23,1989,2,2.1917690616101027,2,2.3594982121139765,29,20,5,0,M,Ipswich,2,2.1917690616101027,7.278904817998409,3.376404641196132,player
133,10527,Carlos Baleba,21,1636,2,1.1493070125579834,1,0.750161612406373,30,14,5,1,M S,Brighton,2,1.1493070125579834,9.75753890350461,8.05542305111885,player
134,10586,Tyler Dibling,21,1255,2,2.3285063840448856,0,1.695606280118227,23,14,6,0,F M S,Southampton,2,2.3285063840448856,7.104063555598259,3.4721226654946804,player
135,10741,Marcus Tavernier,18,1202,2,5.136062581092119,5,3.274423325434327,37,31,3,0,M S,Bournemouth,2,5.136062581092119,11.80232597514987,5.115857880562544,player
136,10744,Ryan Christie,24,1862,2,1.2910285405814648,3,3.521830704063177,26,34,9,0,M S,Bournemouth,2,1.2910285405814648,8.352972388267517,5.39939471706748,player
137,10802,Lisandro Martínez,20,1762,2,1.686713680624962,1,1.357606129720807,17,9,7,0,D,Manchester United,2,1.686713680624962,9.6391548961401,8.233198188245296,player
138,11055,Rasmus Højlund,20,1218,2,2.6193006709218025,0,1.5216642078012228,16,11,1,0,F S,Manchester United,2,2.6193006709218025,4.998426333069801,1.81930598244071,player
139,11360,Paul Onuachu,15,626,2,2.9473824752494693,1,0.45014763250947,20,7,1,0,F S,Southampton,2,2.9473824752494693,3.3518311455845837,0.438140844926238,player
140,11384,João Gomes,23,1981,2,2.023046361282468,1,0.7619675099849701,19,16,6,1,M,Wolverhampton Wanderers,2,2.023046361282468,8.072784129530191,6.152958668768406,player
141,11709,Milos Kerkez,25,2194,2,0.5763458143919706,3,3.566178284585476,14,23,3,0,D,Bournemouth,2,0.5763458143919706,8.786227829754353,6.248569676652551,player
142,11710,Simon Adingra,17,590,2,1.8516536932438608,1,0.84032959677279,14,7,0,0,D M S,Brighton,2,1.8516536932438608,2.576924042776227,0.7705832365900278,player
143,11943,Dean Huijsen,19,1315,2,1.050486210733652,0,1.0271776020526886,10,11,5,0,D S,Bournemouth,2,1.050486210733652,7.36954297684133,6.324665093794465,player
144,12408,Daniel Muñoz,24,2080,2,4.428933780640364,3,4.112159823998809,24,31,5,0,D,Crystal Palace,2,4.428933780640364,11.531126074492931,4.36554148606956,player
145,13020,Bilal El Khannouss,20,1216,2,0.6022506467998028,1,2.4008483942598104,15,19,2,0,M S,Leicester,2,0.6022506467998028,3.777411289513111,2.068576205521822,player
146,531,Michail Antonio,14,859,1,2.99339403398335,1,1.598572283051908,19,9,1,0,F S,West Ham,1,2.99339403398335,5.190587151795626,1.7512829042971134,player
147,631,Ashley Young,22,1486,1,0.2522744350135326,3,1.6522107496857643,6,18,5,1,D S,Everton,1,0.2522744350135326,3.010711684823036,2.175210624933243,player
148,833,Virgil van Dijk,25,2250,1,1.9501329716295004,1,0.6308386428281665,17,9,3,0,D,Liverpool,1,1.9501329716295004,15.054146066308022,14.37185649573803,player
149,986,Danny Ings,14,231,1,1.7657166114076972,2,1.154838539659977,14,6,0,0,F S,West Ham,1,1.7657166114076972,2.8344373060390358,0.2195451222360134,player
150,1299,Mario Lemina,17,1366,1,1.1920787254348395,3,1.287991652265191,17,10,4,0,D M S,Wolverhampton Wanderers,1,1.1920787254348395,5.342703886330128,3.873324125539512,player
151,1665,James Tarkowski,25,2244,1,1.1324633886106312,1,2.048658400774002,12,13,4,0,D,Everton,1,1.1324633886106312,4.328795552253723,4.066019646823406,player
152,1726,Abdoulaye Doucouré,22,1804,1,1.7765694800764322,0,1.2351140794344246,16,20,2,1,M S,Everton,1,1.7765694800764322,4.883096355944872,2.4425841867923737,player
153,1789,Lewis Cook,24,2035,1,0.8370285853743553,3,3.656797162257135,11,39,6,0,D M S,Bournemouth,1,0.8370285853743553,9.83486720919609,8.033865854144096,player
154,1791,Trent Alexander-Arnold,24,1860,1,1.0904009668156505,6,7.41700585000217,32,44,4,0,D S,Liverpool,1,1.0904009668156505,16.6328464448452,11.00374574586749,player
155,2199,Pablo Sarabia,11,481,1,1.671318158507347,1,0.6241897139698267,10,6,1,0,M S,Wolverhampton Wanderers,1,1.671318158507347,3.376643054187298,1.3886616062372923,player
156,2248,Casemiro,15,935,1,1.4854356134310365,0,2.0527212023735046,20,18,2,0,M S,Manchester United,1,1.4854356134310365,5.842012334614992,4.017179127782583,player
157,2478,Carlos Soler,20,1078,1,1.535398194566369,1,0.7522775521501899,19,10,5,0,M S,West Ham,1,1.535398194566369,3.776413146406412,1.8433518670499325,player
158,5221,Leon Bailey,20,1057,1,2.396905370056629,2,2.372280452400446,24,16,2,0,M S,Aston Villa,1,2.396905370056629,5.882331565022469,2.2766535691916943,player
159,5553,Declan Rice,23,1839,1,1.4987657889723778,5,7.493847876787186,25,39,3,1,M S,Arsenal,1,1.4987657889723778,11.3347629904747,6.99623872898519,player
