goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,87,DMC,Wolverhampton Wanderers,Aston Villa,2,0,2025-02-01,26841,2024,703655,0.0,0,0,0,0.0,0.0125364195555448,0.0125364195555448,10025
1,0,1,0.0650692656636238,54,Sub,Arsenal,Aston Villa,2,2,2025-01-18,26812,2024,700200,0.0219219550490379,0,1,0,0.0650692656636238,0.0869912207126617,0.0,10025
2,0,0,0.0,51,DR,Aston Villa,Crystal Palace,2,2,2024-11-23,26716,2024,688423,0.0,0,0,0,0.0,0.0,0.0,10025
3,0,0,0.0,90,DR,Aston Villa,Everton,3,2,2024-09-14,26638,2024,673922,0.1534022986888885,0,1,0,0.0,1.6649593114852903,1.5115569829940796,10025
4,0,0,0.0,81,DR,Leicester,Aston Villa,1,2,2024-08-31,26626,2024,671828,0.0,0,0,0,0.0,0.0497884266078472,0.0497884266078472,10025
