assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,13,1,37.1,327,0.38,0.84,0.46,0.45,4,0,0,7.8,9.6,2024-08-17,90,False,10,0,0,0,0,1,0,745699,1,2,0,31.0,3,0,0,0,75,False,0,0,3,0.9157669544219972,90,Ipswich,Liverpool,0,2,26603,2024,666257,0.6928834915161133,0,3,0,0.9157669544219972,2.6257569789886475,1.057374358177185,5.0,2.0,1.0,3.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.12,0.18,0.75
1,3,51,1,48.7,327,0.17,1.04,0.87,0.36,16,0,1,16.1,68.6,2024-08-25,71,False,4,0,0,0,0,2,0,757065,1,0,2,44.0,14,-58954,34770,93724,75,True,0,1,3,0.60528963804245,74,Liverpool,Brentford,2,0,26621,2024,668956,0.602937638759613,1,4,1,0.60528963804245,1.8792024850845337,0.7672508358955383,2.0,5.0,2.0,9.0,MID,1.0,0.38,0.84,0.46,0.45,0.0,0.0,7.8,9.6,37.1,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.92,0.69,0.0,3.0,0.0,0.92,2.63,1.06,3.6,745699.0,1.0,0.38,0.84,0.46,0.45,0.0,0.0,7.8,9.6,37.1,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.92,0.69,0.0,3.0,0.0,0.92,2.63,1.06,3.6,745699.0,11.0,0.8,0.15,0.09
0,2,45,1,1.3,327,0.01,0.61,0.6,0.49,27,0,2,12.5,67.6,2024-09-01,65,False,14,0,0,0,0,3,0,955542,1,3,0,56.0,15,135776,239164,103388,75,False,0,2,2,0.7775499820709229,71,Manchester United,Liverpool,0,3,26631,2024,672636,0.0,0,0,2,0.7775499820709229,0.7775499820709229,0.0,5.0,3.0,3.0,11.2,MID,2.0,0.55,1.88,1.33,0.81,0.0,1.0,23.9,78.2,85.8,75.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,17.0,1.0,6.0,1.52,1.3,1.0,7.0,1.0,1.52,4.5,1.82,12.6,1502764.0,2.0,0.55,1.88,1.33,0.81,0.0,1.0,23.9,78.2,85.8,75.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,17.0,1.0,6.0,1.52,1.3,1.0,7.0,1.0,1.52,4.5,1.82,12.6,1502764.0,13.0,0.26,0.24,0.54
0,0,6,1,3.8,327,0.03,0.14,0.11,0.14,36,0,0,1.5,3.4,2024-09-14,60,False,16,0,0,0,0,4,0,2134735,1,1,0,8.0,3,1070422,1207712,137290,77,True,0,0,1,0.0448982082307338,64,Liverpool,Nottingham Forest,0,1,26635,2024,673773,0.0,0,0,0,0.0448982082307338,0.7052000164985657,0.6603018045425415,3.0,5.0,4.0,9.3,MID,3.0,0.56,2.49,1.93,1.3,0.0,3.0,36.4,145.8,87.1,131.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,32.0,3.0,8.0,2.3,1.3,1.0,7.0,3.0,2.3,5.28,1.82,23.8,2458306.0,3.0,0.56,2.49,1.93,1.3,0.0,3.0,36.4,145.8,87.1,131.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,32.0,3.0,8.0,2.3,1.3,1.0,7.0,3.0,2.3,5.28,1.82,23.8,2458306.0,3.0,0.82,0.15,0.08
0,3,59,1,15.8,327,0.09,0.68,0.59,0.54,46,0,2,15.4,78.6,2024-09-21,71,False,3,0,0,0,0,5,0,2481914,1,0,3,60.0,16,342748,434379,91631,78,True,0,2,4,0.9615097045898438,75,Liverpool,Bournemouth,3,0,26645,2024,675692,0.0185846276581287,0,1,2,0.9615097045898438,1.3953258991241455,0.4338162243366241,3.0,5.0,5.0,12.5,MID,3.0,0.21,1.79,1.58,0.99,0.0,3.0,30.1,139.6,53.8,108.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,32.0,3.0,6.0,1.43,0.6,1.0,4.0,3.0,1.43,3.36,1.43,29.5,3847342.0,4.0,0.59,2.63,2.04,1.44,0.0,3.0,37.9,149.2,90.9,139.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,35.0,3.0,9.0,2.34,1.3,1.0,7.0,3.0,2.34,5.99,2.48,33.1,4593041.0,13.0,0.77,0.15,0.12
0,0,6,0,13.9,327,0.05,0.17,0.12,0.62,60,1,0,3.4,2.8,2024-09-28,72,False,20,0,0,0,0,6,0,3758819,1,2,1,17.0,2,1216262,1299811,83549,80,False,0,0,1,0.0614988505840301,77,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678073,0.0090417144820094,0,1,0,0.0614988505840301,0.0614988505840301,0.0,5.0,2.0,6.0,9.5,MID,3.0,0.13,1.43,1.3,1.17,0.0,4.0,29.4,149.6,20.9,124.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,34.0,4.0,7.0,1.78,0.02,0.0,1.0,4.0,1.78,2.88,1.09,33.0,5572191.0,5.0,0.68,3.31,2.63,1.98,0.0,5.0,53.3,227.8,106.7,199.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,51.0,5.0,13.0,3.31,1.31,1.0,8.0,5.0,3.31,7.38,2.92,45.6,7074955.0,2.0,0.12,0.18,0.74
0,0,4,0,16.0,327,0.01,0.08,0.07,0.15,66,0,0,3.1,6.4,2024-10-05,17,False,7,0,0,0,0,7,0,3789317,0,1,0,9.0,1,31603,331259,299656,81,False,0,0,1,0.0926545783877372,15,Crystal Palace,Liverpool,0,1,26662,2024,679197,0.0545404031872749,0,1,0,0.0926545783877372,0.1471949815750122,0.0,5.0,3.0,7.0,6.0,MID,2.0,0.17,0.99,0.82,1.3,1.0,2.0,20.3,84.8,33.5,85.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,21.0,2.0,6.0,1.07,0.03,0.0,2.0,2.0,1.07,2.16,1.09,31.3,8375468.0,4.0,0.35,2.64,2.29,2.15,1.0,5.0,48.9,221.0,83.5,185.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,50.0,5.0,11.0,2.45,0.63,1.0,6.0,5.0,2.45,4.82,1.86,51.5,10088075.0,1.0,0.15,0.23,0.67
0,0,4,0,1.3,327,0.01,0.08,0.07,0.36,74,0,0,1.6,3.2,2024-10-20,24,False,6,0,0,0,0,8,0,3409786,0,1,2,11.0,1,-390343,114292,504635,80,True,0,0,2,0.100581593811512,16,Liverpool,Chelsea,2,1,26679,2024,682195,0.0,0,0,0,0.100581593811512,0.100581593811512,0.100581593811512,4.0,5.0,8.0,1.8,MID,1.0,0.15,0.93,0.78,1.31,1.0,2.0,21.9,87.8,45.7,86.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,19.0,2.0,6.0,1.12,0.08,0.0,3.0,2.0,1.12,1.6,0.43,28.0,10030050.0,3.0,0.19,1.68,1.49,1.94,1.0,4.0,35.9,158.8,50.8,150.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,37.0,4.0,9.0,1.94,0.08,0.0,3.0,4.0,1.94,3.09,1.09,48.5,13120327.0,1.0,0.61,0.23,0.21
1,0,9,0,12.2,327,0.39,0.39,0.0,0.8,81,2,0,3.9,19.2,2024-10-27,62,False,1,0,0,0,0,9,0,2984135,1,2,2,8.0,5,-431650,77992,509642,79,False,0,0,0,0.0,67,Arsenal,Liverpool,2,2,26691,2024,683719,0.4722715318202972,1,1,0,0.0,0.0,0.0,5.0,5.0,9.0,2.2,MID,0.0,0.07,0.33,0.26,1.13,1.0,0.0,8.1,12.4,31.2,37.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,4.0,0.25,0.06,0.0,2.0,0.0,0.25,0.31,0.1,17.3,10957922.0,2.0,0.19,1.15,0.96,1.81,1.0,2.0,25.0,94.4,50.8,105.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,23.0,2.0,9.0,1.26,0.08,0.0,3.0,2.0,1.26,2.41,1.19,39.1,15574571.0,5.0,0.41,0.29,0.34
0,0,0,0,11.1,327,0.02,0.02,0.0,0.24,94,0,0,1.6,2.6,2024-11-02,24,False,5,0,0,0,0,10,0,2875890,0,1,2,2.0,1,-131636,159842,291478,78,True,0,0,0,0.0,22,Liverpool,Brighton,2,1,26696,2024,685032,0.0273558013141155,0,1,0,0.0,0.1095605939626693,0.0822047963738441,3.0,5.0,10.0,3.3,MID,0.0,0.41,0.55,0.14,1.31,2.0,0.0,8.6,28.8,29.5,28.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,0.0,3.0,0.19,0.53,1.0,2.0,0.0,0.19,0.25,0.1,10.0,10183238.0,1.0,0.55,1.4,0.85,2.47,3.0,2.0,27.4,110.2,59.2,105.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,25.0,2.0,8.0,1.22,0.55,1.0,4.0,2.0,1.22,1.7,0.53,32.0,16423971.0,1.0,0.71,0.2,0.13
