assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,4,0,1.5,423,0.01,0.01,0.0,0.59,6,1,0,1.5,5.4,2024-08-17,18,False,3,0,0,0,0,1,0,14127,0,1,1,8.0,1,0,0,0,50,True,0,0,0,0.0,6,Nottingham Forest,Bournemouth,1,1,26607,2024,666400,0.0,0,0,0,0.0,0.0,0.0,3.0,3.0,1.0,1.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.29,0.36
0,0,17,1,12.7,423,0.03,0.08,0.05,0.14,18,0,0,4.1,16.8,2024-08-24,74,False,17,0,0,0,0,2,0,14707,1,1,0,11.0,3,-957,695,1652,50,False,0,0,2,0.0532807856798172,76,Southampton,Nottingham Forest,0,1,26616,2024,668059,0.0185448043048381,0,1,0,0.0532807856798172,0.3894876837730407,0.3176620900630951,3.0,2.0,2.0,2.5,MID,0.0,0.01,0.01,0.0,0.59,1.0,0.0,1.5,5.4,1.5,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,14127.0,0.0,0.01,0.01,0.0,0.59,1.0,0.0,1.5,5.4,1.5,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,14127.0,3.0,0.4,0.29,0.35
1,2,28,0,42.2,423,0.07,0.12,0.05,0.73,29,1,0,8.4,30.8,2024-08-31,90,False,20,0,0,0,0,3,0,14399,1,1,1,11.0,6,-1031,1089,2120,50,True,1,0,1,0.0789708867669105,90,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671848,0.1317391246557235,1,3,0,0.0789708867669105,0.8201358318328857,0.6784919500350952,2.0,3.0,3.0,3.3,MID,1.0,0.04,0.09,0.05,0.73,1.0,0.0,5.6,22.2,14.2,19.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,0.05,0.02,0.0,1.0,0.0,0.05,0.39,0.32,4.1,28834.0,1.0,0.04,0.09,0.05,0.73,1.0,0.0,5.6,22.2,14.2,19.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,0.05,0.02,0.0,1.0,0.0,0.05,0.39,0.32,4.1,28834.0,4.0,0.49,0.28,0.28
0,0,11,1,1.6,423,0.01,0.01,0.0,0.74,36,0,0,1.3,11.8,2024-09-14,60,False,12,0,0,0,0,4,0,17928,1,1,0,0.0,3,2065,4938,2873,50,False,0,0,0,0.0,64,Liverpool,Nottingham Forest,0,1,26635,2024,673789,0.0,0,0,0,0.0,0.0,0.0,3.0,5.0,4.0,2.7,MID,1.0,0.11,0.21,0.1,1.46,2.0,0.0,14.0,53.0,56.4,30.0,182.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,10.0,0.0,3.0,0.13,0.15,1.0,4.0,0.0,0.13,1.21,1.0,7.4,43233.0,1.0,0.11,0.21,0.1,1.46,2.0,0.0,14.0,53.0,56.4,30.0,182.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,10.0,0.0,3.0,0.13,0.15,1.0,4.0,0.0,0.13,1.21,1.0,7.4,43233.0,3.0,0.82,0.15,0.08
0,0,11,0,0.3,423,0.0,0.0,0.0,0.87,42,2,0,1.7,17.0,2024-09-22,58,False,5,0,0,0,0,5,0,20537,1,2,2,0.0,1,2040,3411,1371,50,False,0,0,0,0.0,63,Brighton,Nottingham Forest,2,2,26650,2024,676319,0.0,0,0,0,0.0,0.0,0.0,3.0,3.0,5.0,3.2,MID,2.0,0.11,0.21,0.1,1.61,1.0,0.0,13.8,59.4,56.5,22.0,224.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,12.0,0.0,3.0,0.13,0.15,1.0,4.0,0.0,0.13,1.21,1.0,8.5,47034.0,2.0,0.12,0.22,0.1,2.2,2.0,0.0,15.3,64.8,58.0,30.0,242.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,13.0,0.0,3.0,0.13,0.15,1.0,4.0,0.0,0.13,1.21,1.0,10.1,61161.0,1.0,0.56,0.26,0.22
0,0,7,0,12.4,423,0.04,0.07,0.03,1.14,59,1,0,2.5,5.0,2024-09-28,56,False,9,0,0,0,0,6,0,20844,1,1,0,8.0,1,-18,2453,2471,50,True,0,0,1,0.0170334763824939,59,Nottingham Forest,Fulham,0,1,26653,2024,677778,0.0151680307462811,0,1,0,0.0170334763824939,0.0925124660134315,0.0773444399237632,3.0,3.0,6.0,1.7,MID,1.0,0.08,0.13,0.05,2.34,3.0,0.0,11.4,59.6,44.1,11.0,208.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,10.0,0.0,1.0,0.08,0.13,1.0,3.0,0.0,0.08,0.82,0.68,9.2,52864.0,2.0,0.12,0.22,0.1,3.07,4.0,0.0,17.0,81.8,58.3,30.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,4.0,14.0,0.0,3.0,0.13,0.15,1.0,4.0,0.0,0.13,1.21,1.0,13.3,81698.0,1.0,0.42,0.3,0.32
0,0,11,0,4.8,423,0.01,0.09,0.08,1.24,65,1,0,3.9,12.6,2024-10-06,65,False,6,0,0,0,0,7,0,19522,1,1,1,22.0,2,-1573,977,2550,50,False,0,0,2,0.1279973536729812,67,Chelsea,Nottingham Forest,1,1,26668,2024,680160,0.0,0,0,0,0.1279973536729812,0.1545231342315673,0.0265257805585861,3.0,4.0,7.0,1.8,MID,1.0,0.05,0.08,0.03,2.75,3.0,0.0,5.5,33.8,14.3,8.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0,1.0,0.02,0.02,0.0,1.0,0.0,0.02,0.09,0.08,7.6,59309.0,2.0,0.15,0.28,0.13,3.62,4.0,0.0,18.0,81.4,69.2,30.0,338.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,3.0,14.0,0.0,4.0,0.15,0.17,1.0,5.0,0.0,0.15,1.3,1.07,13.4,88415.0,2.0,0.67,0.22,0.15
0,0,24,1,71.6,423,0.44,0.7,0.26,0.89,77,0,0,14.1,26.8,2024-10-21,77,False,7,0,0,0,0,8,0,19758,1,0,1,43.0,2,-162,1357,1519,50,True,1,0,4,0.4052181839942932,80,Nottingham Forest,Crystal Palace,1,0,26677,2024,682442,0.9301132559776306,0,5,0,0.4052181839942932,1.333467960357666,0.8866152167320251,3.0,3.0,8.0,1.7,MID,0.0,0.05,0.16,0.11,3.25,4.0,0.0,8.1,34.6,17.5,30.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,3.0,0.15,0.02,0.0,1.0,0.0,0.15,0.25,0.1,6.7,60903.0,1.0,0.13,0.29,0.16,4.72,5.0,0.0,17.8,77.2,61.3,41.0,329.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,4.0,13.0,0.0,4.0,0.22,0.15,1.0,4.0,0.0,0.22,1.07,0.78,12.7,93230.0,2.0,0.42,0.31,0.31
1,0,21,0,14.9,423,0.08,0.32,0.24,0.7,88,1,0,5.1,14.6,2024-10-25,71,False,11,0,0,0,0,9,0,21832,1,3,1,21.0,5,1705,2879,1174,50,False,0,0,5,0.2722293734550476,74,Leicester,Nottingham Forest,1,3,26682,2024,682643,0.1131492778658866,1,1,0,0.2722293734550476,0.3853786587715149,0.0,3.0,2.0,9.0,3.0,MID,1.0,0.49,0.86,0.37,3.27,2.0,0.0,20.5,44.4,88.8,73.0,198.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,7.0,0.55,0.95,0.0,6.0,0.0,0.55,1.58,0.99,5.2,60124.0,2.0,0.5,0.87,0.37,4.88,4.0,0.0,23.5,73.2,90.7,73.0,316.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,9.0,0.0,7.0,0.55,0.95,0.0,6.0,0.0,0.55,1.58,0.99,11.1,98589.0,5.0,0.32,0.3,0.42
1,0,22,0,42.3,423,0.28,0.28,0.0,0.05,97,0,0,6.6,22.0,2024-11-02,27,False,19,0,0,0,0,10,0,25557,0,0,3,2.0,3,3385,5608,2223,50,True,1,0,0,0.0,23,Nottingham Forest,West Ham,3,0,26698,2024,685068,0.8559221625328064,1,3,0,0.0,0.5865008234977722,0.0617612563073635,2.0,3.0,10.0,2.5,MID,1.0,0.53,1.11,0.58,2.83,2.0,0.0,23.1,54.0,91.3,86.0,213.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,9.0,0.0,11.0,0.81,1.04,1.0,6.0,0.0,0.81,1.87,0.91,6.5,61112.0,1.0,0.57,1.18,0.61,4.84,5.0,0.0,27.3,76.0,104.0,94.0,327.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,5.0,11.0,0.0,12.0,0.82,1.06,1.0,7.0,0.0,0.82,1.97,0.99,11.4,102493.0,3.0,0.47,0.29,0.29
