assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
1,3,38,1,24.4,328,0.15,0.85,0.7,0.45,4,0,1,15.2,58.0,2024-08-17,90,False,10,0,0,0,0,1,0,2894604,1,2,0,70.0,14,0,0,0,125,False,0,1,4,1.0967350006103516,90,Ipswich,Liverpool,0,2,26603,2024,666255,0.4771530628204345,1,2,1,1.0967350006103516,1.6116441488265991,0.5260607004165649,5.0,2.0,1.0,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,34,1,6.2,328,0.25,0.75,0.5,0.36,16,0,1,9.7,38.8,2024-08-25,82,False,4,0,0,0,0,2,0,3503305,1,0,2,52.0,10,198112,262302,64190,125,True,0,1,3,0.4332505166530609,85,Liverpool,Brentford,2,0,26621,2024,668954,0.0,0,0,1,0.4332505166530609,1.800590753555298,1.3673402070999146,2.0,5.0,2.0,12.5,MID,1.0,0.15,0.85,0.7,0.45,0.0,1.0,15.2,58.0,24.4,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,14.0,1.0,4.0,1.1,0.48,1.0,2.0,1.0,1.1,1.61,0.53,5.0,2894604.0
2,3,60,1,42.1,328,0.63,1.13,0.5,1.36,27,0,1,16.1,76.8,2024-09-01,90,False,14,0,0,0,0,3,0,3748214,1,3,0,42.0,17,122399,308526,186127,126,False,0,1,3,0.5230941772460938,90,Manchester United,Liverpool,0,3,26631,2024,672634,1.175806999206543,2,3,1,0.5230941772460938,1.909658432006836,0.2646934986114502,5.0,3.0,3.0,14.2,MID,2.0,0.4,1.6,1.2,0.81,0.0,2.0,24.9,96.8,30.6,122.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,24.0,2.0,7.0,1.53,0.48,1.0,2.0,2.0,1.53,3.41,1.89,17.5,6397909.0
0,0,9,0,20.0,328,0.13,0.26,0.13,0.44,36,1,0,8.3,10.2,2024-09-14,90,False,16,0,0,0,0,4,0,4742696,1,1,0,53.0,2,832364,899354,66990,127,True,0,0,3,0.1405571103096008,90,Liverpool,Nottingham Forest,0,1,26635,2024,673771,0.0824587419629097,0,1,0,0.1405571103096008,0.9220933318138124,0.6990774869918823,3.0,5.0,4.0,11.3,MID,3.0,1.03,2.73,1.7,2.17,0.0,3.0,41.0,173.6,72.7,164.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,41.0,3.0,10.0,2.05,1.65,3.0,5.0,3.0,2.05,5.32,2.16,31.7,10146123.0
1,0,31,1,68.3,328,0.17,0.78,0.61,1.08,46,0,0,20.0,42.0,2024-09-21,90,False,3,0,0,0,0,5,0,4921421,1,0,3,90.0,6,162039,236813,74774,127,True,0,0,4,0.4555763602256775,90,Liverpool,Bournemouth,3,0,26645,2024,675690,0.4311409890651703,1,6,0,0.4555763602256775,2.065436363220215,1.2962520122528076,3.0,5.0,5.0,9.3,MID,2.0,1.01,2.14,1.13,2.16,1.0,2.0,34.1,125.8,68.3,147.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,29.0,2.0,9.0,1.1,1.26,2.0,4.0,2.0,1.1,4.63,2.33,38.0,11994215.0
0,3,32,0,23.6,328,0.05,1.37,1.32,0.63,60,1,1,12.7,45.6,2024-09-28,90,False,20,0,0,0,0,6,0,4487999,1,2,1,58.0,10,-432418,98029,530447,128,False,0,1,3,1.1548999547958374,90,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678071,0.0787643417716026,0,2,0,0.3937311172485351,0.4724954664707184,0.0,5.0,2.0,6.0,9.3,MID,2.0,0.93,2.17,1.24,2.88,1.0,1.0,44.4,129.0,130.4,185.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,25.0,1.0,10.0,1.12,1.69,3.0,10.0,1.0,1.12,4.9,2.26,34.8,13412331.0
0,0,5,1,3.4,328,0.02,0.23,0.21,0.49,66,0,0,4.2,4.8,2024-10-05,72,False,7,0,0,0,0,7,0,4240919,1,1,0,34.0,3,-270748,81216,351964,127,False,0,0,2,0.3793025314807892,75,Crystal Palace,Liverpool,0,1,26662,2024,679193,0.0,0,0,0,0.3793025314807892,0.8602494597434998,0.4809469282627105,5.0,3.0,7.0,5.7,MID,1.0,0.35,2.41,2.06,2.15,2.0,1.0,41.0,97.8,111.9,201.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,18.0,1.0,10.0,1.75,0.59,1.0,9.0,0.0,0.99,3.46,2.0,29.9,14152116.0
1,2,42,0,25.8,328,0.12,0.92,0.8,0.99,74,1,1,11.5,61.4,2024-10-20,90,False,6,0,0,0,0,8,0,4011336,1,1,2,28.0,12,-252389,55865,308254,126,True,0,1,2,0.7927907109260559,90,Liverpool,Chelsea,2,1,26679,2024,682190,0.7211429476737976,1,2,0,0.0316218920052051,0.752764880657196,0.0518696680665016,4.0,5.0,8.0,8.8,MID,2.0,0.24,2.38,2.14,2.2,1.0,1.0,36.9,92.4,95.3,182.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,19.0,1.0,9.0,1.99,0.51,1.0,8.0,0.0,1.23,3.4,1.78,24.3,13650339.0
0,3,33,0,15.8,328,0.08,0.46,0.38,1.03,81,2,1,10.1,38.6,2024-10-27,90,False,1,0,0,0,0,9,0,4158733,1,2,2,47.0,10,124097,197491,73394,126,False,0,1,3,0.6709172129631042,90,Arsenal,Liverpool,2,2,26691,2024,683717,0.0310589894652366,0,1,1,0.6709172129631042,0.7942954897880554,0.0923192873597145,5.0,5.0,9.0,8.8,MID,1.0,0.19,2.52,2.33,2.11,2.0,2.0,28.4,111.8,52.8,120.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,25.0,2.0,7.0,2.33,0.8,1.0,4.0,0.0,0.8,2.09,0.53,23.8,12740254.0
0,2,31,0,21.8,328,0.12,0.65,0.53,1.01,94,1,1,11.0,38.8,2024-11-02,90,False,5,0,0,0,0,10,0,4520911,1,1,2,49.0,9,320939,350342,29403,127,True,0,1,3,0.3979918658733368,90,Liverpool,Brighton,2,1,26696,2024,685028,0.150375097990036,0,2,1,0.3979918658733368,0.5642604827880859,0.0158935226500034,3.0,5.0,10.0,11.3,MID,1.0,0.22,1.61,1.39,2.51,3.0,2.0,25.8,104.8,45.0,109.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,25.0,2.0,7.0,1.84,0.75,1.0,3.0,1.0,1.08,2.41,0.63,23.3,12410988.0
