assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,6.0,0.0,6.3,563.0,0.01,0.06,0.05,1.18,2.0,2.0,0.0,1.5,0.0,2024-08-17,74.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13259.0,1.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,55.0,False,0.0,0.0,1.0,0.0342294462025165,76.0,Arsenal,Wolverhampton Wanderers,2.0,0.0,26604.0,2024.0,666318.0,0.0,0.0,0.0,0.0,0.0342294462025165,0.0342294462025165,0.0,Wolverhampton Wanderers,2.0,5.0,1.0,1.0,MID
0.0,0.0,3.0,0.0,0.1,563.0,0.0,0.01,0.01,0.32,20.0,1.0,0.0,0.4,0.0,2024-08-25,22.0,False,6.0,0.0,0.0,0.0,0.0,2.0,0.0,14430.0,0.0,6.0,2.0,4.0,1.0,-765.0,619.0,1384.0,55.0,True,0.0,0.0,1.0,0.0142181338742375,13.0,Wolverhampton Wanderers,Chelsea,2.0,6.0,26619.0,2024.0,668744.0,0.0,0.0,0.0,0.0,0.0142181338742375,0.0142181338742375,0.0,Wolverhampton Wanderers,4.0,2.0,2.0,1.5,MID
0.0,0.0,3.0,0.0,0.3,563.0,0.0,0.0,0.0,1.28,41.0,3.0,0.0,0.9,9.0,2024-09-21,19.0,False,2.0,0.0,0.0,0.0,0.0,5.0,0.0,9926.0,0.0,1.0,3.0,0.0,1.0,-1111.0,170.0,1281.0,54.0,False,0.0,0.0,0.0,0.0,13.0,Aston Villa,Wolverhampton Wanderers,3.0,1.0,26647.0,2024.0,675772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton Wanderers,2.0,4.0,5.0,0.5,MID
0.0,0.0,3.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2024-10-26,1.0,False,5.0,0.0,0.0,0.0,0.0,9.0,0.0,8046.0,0.0,2.0,2.0,0.0,1.0,-171.0,137.0,308.0,52.0,False,0.0,0.0,0.0,0.0,1.0,Brighton,Wolverhampton Wanderers,2.0,2.0,26686.0,2024.0,683050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton Wanderers,2.0,3.0,9.0,0.2,MID
0.0,0.0,2.0,0.0,1.1,563.0,0.0,0.0,0.0,0.17,110.0,0.0,0.0,0.1,0.2,2024-11-09,1.0,False,17.0,0.0,0.0,0.0,0.0,11.0,0.0,8057.0,0.0,0.0,2.0,0.0,1.0,35.0,445.0,410.0,52.0,True,0.0,0.0,0.0,0.0,1.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton Wanderers,2.0,2.0,11.0,1.2,MID
0.0,0.0,4.0,0.0,23.3,563.0,0.03,0.03,0.0,0.97,115.0,1.0,0.0,4.1,5.6,2024-11-23,90.0,False,9.0,0.0,0.0,0.0,0.0,12.0,0.0,7934.0,1.0,4.0,1.0,12.0,2.0,-214.0,244.0,458.0,52.0,False,0.0,0.0,0.0,0.0,90.0,Fulham,Wolverhampton Wanderers,1.0,4.0,26717.0,2024.0,688411.0,0.099067822098732,0.0,2.0,0.0,0.0,0.134738340973854,0.035670518875122,Wolverhampton Wanderers,2.0,3.0,12.0,1.0,MID
0.0,0.0,4.0,0.0,14.7,563.0,0.03,0.03,0.0,2.24,130.0,3.0,0.0,2.2,3.4,2024-11-30,45.0,False,3.0,0.0,0.0,0.0,0.0,13.0,0.0,8370.0,1.0,4.0,2.0,4.0,1.0,336.0,719.0,383.0,52.0,True,0.0,0.0,0.0,0.0,54.0,Wolverhampton Wanderers,Bournemouth,2.0,4.0,26731.0,2024.0,689968.0,0.0449771136045455,0.0,1.0,0.0,0.0,0.0449771136045455,0.0,Wolverhampton Wanderers,3.0,2.0,13.0,1.0,MID
0.0,0.0,4.0,0.0,0.6,563.0,0.0,0.0,0.0,0.43,134.0,0.0,0.0,1.3,12.0,2024-12-04,13.0,False,8.0,0.0,0.0,0.0,0.0,14.0,0.0,8245.0,0.0,0.0,4.0,0.0,1.0,-175.0,246.0,421.0,52.0,False,0.0,0.0,0.0,0.0,7.0,Everton,Wolverhampton Wanderers,4.0,0.0,26735.0,2024.0,691596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton Wanderers,2.0,3.0,14.0,1.2,MID
0.0,0.0,3.0,0.0,0.3,563.0,0.0,0.0,0.0,0.1,150.0,0.0,0.0,0.1,0.4,2024-12-09,4.0,False,19.0,0.0,0.0,0.0,0.0,15.0,0.0,8070.0,0.0,1.0,2.0,0.0,1.0,-233.0,148.0,381.0,52.0,False,0.0,0.0,0.0,0.0,3.0,West Ham,Wolverhampton Wanderers,2.0,1.0,26746.0,2024.0,693291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton Wanderers,2.0,2.0,15.0,1.2,MID
0.0,0.0,34.0,1.0,11.2,563.0,0.0,0.26,0.26,0.47,167.0,0.0,1.0,7.3,45.2,2024-12-22,82.0,False,11.0,0.0,0.0,0.0,0.0,17.0,0.0,7776.0,1.0,3.0,0.0,17.0,8.0,-305.0,62.0,367.0,52.0,False,0.0,1.0,1.0,0.2990841269493103,86.0,Leicester,Wolverhampton Wanderers,0.0,3.0,26770.0,2024.0,695681.0,0.0228843335062265,0.0,1.0,1.0,0.2990841269493103,0.3219684660434723,0.0,Wolverhampton Wanderers,2.0,2.0,17.0,2.2,MID
