assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,-2,0,0.4,530,1,1,0,0.9,0.0,2021-08-13,58,3,0,0,0,0,1,0,16628,0,2,15.0,1,0,0,0,50,False,0,0,3,0.1574548035860061,60,Brentford,Arsenal,2,0,16376,2021,475196,0,0,0,0,0.1574548035860061,0.1574548035860061,0,4,2,1,2.3,FWD
0,0,4,0,3.3,530,18,0,0,1.0,4.2,2021-08-22,11,6,0,0,0,0,2,0,36294,2,0,2.0,1,6201,14950,8749,50,True,0,0,0,0.0,9,Arsenal,Chelsea,0,2,16394,2021,477840,0,0,0,0,0.0,0.0,0,4,4,2,1.0,FWD
