assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,14,0,0.0,691,379,3,0,0.0,0.0,2022-05-22,90,12,0,0,0,0,38,2,3046,2,3,0.0,1,141,289,148,40,False,0,0,0,0,90,Manchester City,Aston Villa,3,2,16754,2021,537926,0.0,0,0,0,0,0.0799196735024452,0.0799196735024452,2,5,38,-0.9,GK
