assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,12,0,24.2,528,0.16,0.16,0.0,1.37,3,1,0,4.4,19.8,2023-08-12,90,3,0,0,0,0,1,0,21459,1,1,1,0.0,2,0,0,0,45,False,0,0,0,0.0,90,Bournemouth,West Ham,1,1,22277,2023,603743,0.1234525963664054,0,2,0,0.0,0.143537238240242,0.062714859843254,2,2,1,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.38,0.31,0.43
0,0,8,0,4.1,528,0.04,0.04,0.0,2.45,19,1,0,1.5,10.6,2023-08-20,90,7,0,0,0,0,2,0,25454,1,1,3,0.0,2,-370,1947,2317,45,True,0,0,0,0.0,90,West Ham,Chelsea,3,1,22293,2023,605897,0.0,0,0,0,0.0,0.0229510739445686,0.0229510739445686,3,3,2,2.0,DEF,0.0,0.16,0.16,0.0,1.37,1.0,0.0,4.4,19.8,24.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,0.14,0.06,2.0,21459.0,0.0,0.16,0.16,0.0,1.37,1.0,0.0,4.4,19.8,24.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,0.14,0.06,2.0,21459.0,2.0,0.28,0.3,0.54
0,0,14,0,0.9,528,0.03,0.03,0.0,1.52,24,1,0,1.5,13.8,2023-08-26,90,5,0,0,0,0,3,0,26182,1,3,1,0.0,2,-502,1591,2093,45,False,0,0,0,0.0,90,Brighton,West Ham,1,3,22301,2023,607023,0.0,0,0,0,0.0,0.0920761972665786,0.0920761972665786,2,3,3,2.0,DEF,0.0,0.2,0.2,0.0,3.82,2.0,0.0,5.9,30.4,28.3,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,0.17,0.09,4.0,46913.0,0.0,0.2,0.2,0.0,3.82,2.0,0.0,5.9,30.4,28.3,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,0.17,0.09,4.0,46913.0,2.0,0.71,0.24,0.17
0,0,19,0,16.2,528,0.03,0.03,0.0,1.43,38,1,0,4.4,28.0,2023-09-01,90,12,0,0,0,0,4,0,39308,1,2,1,0.0,2,9837,12422,2585,45,False,0,0,0,0.0,90,Luton,West Ham,1,2,21925,2023,608291,0.0198170598596334,0,1,0,0.0,0.517398476600647,0.517398476600647,2,2,4,2.5,DEF,0.0,0.23,0.23,0.0,5.34,3.0,0.0,7.4,44.2,29.2,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,6.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,0.26,0.18,6.0,73095.0,0.0,0.23,0.23,0.0,5.34,3.0,0.0,7.4,44.2,29.2,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,6.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,0.26,0.18,6.0,73095.0,2.0,0.27,0.29,0.57
1,0,29,0,14.3,528,0.24,0.24,0.0,3.63,49,3,0,5.1,35.0,2023-09-16,86,13,0,0,0,0,5,0,34533,1,3,1,2.0,4,-4326,1773,6099,45,True,0,0,0,0.0,89,West Ham,Manchester City,1,3,21937,2023,610338,0.4824133217334747,1,1,0,0.0,0.4824133217334747,0.4824133217334747,5,3,5,1.7,DEF,0.0,0.1,0.1,0.0,5.4,3.0,0.0,7.4,52.4,21.2,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,6.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.63,0.63,6.5,90944.0,0.0,0.26,0.26,0.0,6.77,4.0,0.0,11.8,72.2,45.4,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,8.0,0.0,0.0,0.0,0.14,0.0,3.0,0.0,0.0,0.78,0.7,8.5,112403.0,4.0,0.17,0.24,0.71
1,0,21,0,25.5,528,0.09,0.09,0.0,3.06,57,3,0,6.0,32.4,2023-09-24,90,11,0,0,0,0,6,0,36691,1,1,3,2.0,4,1228,3620,2392,45,False,0,0,0,0.0,90,Liverpool,West Ham,3,1,21953,2023,612810,0.1803545355796814,1,2,0,0.0,0.4931426048278808,0.3946490883827209,2,5,6,2.5,DEF,0.0,0.3,0.3,0.0,6.58,5.0,0.0,11.0,76.8,31.4,2.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.5,1.0,2.0,0.0,0.0,1.09,1.09,6.2,100023.0,0.0,0.5,0.5,0.0,10.4,7.0,0.0,16.9,107.2,59.7,2.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,12.0,0.0,0.0,0.0,0.63,1.0,4.0,0.0,0.0,1.26,1.18,10.2,146936.0,4.0,0.75,0.22,0.15
1,3,38,1,50.6,528,0.3,0.3,0.0,1.07,69,0,0,9.8,45.4,2023-09-30,90,17,0,0,0,0,7,0,82100,1,0,2,2.0,12,38107,43151,5044,45,True,0,0,0,0.0,90,West Ham,Sheffield United,2,0,21960,2023,614721,0.5575146079063416,1,4,0,0.0,1.02026629447937,0.7958748936653137,2,3,7,7.2,DEF,0.0,0.36,0.36,0.0,8.12,7.0,0.0,15.5,95.4,56.0,4.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,10.0,0.0,0.0,0.0,0.68,2.0,4.0,0.0,0.0,1.49,1.39,6.7,110532.0,0.0,0.43,0.43,0.0,12.09,9.0,0.0,18.5,119.8,61.0,4.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,9.0,14.0,0.0,0.0,0.0,0.68,2.0,4.0,0.0,0.0,1.61,1.51,10.7,162168.0,9.0,0.71,0.21,0.14
1,1,23,0,12.2,528,0.02,0.02,0.0,1.95,79,2,0,3.7,25.0,2023-10-08,90,15,0,0,0,0,8,0,177041,1,2,2,0.0,5,93342,123924,30582,45,True,0,0,0,0.0,90,West Ham,Newcastle United,2,2,21973,2023,616950,0.0551631674170494,1,1,0,0.0,0.0551631674170494,0.0551631674170494,3,3,8,6.5,DEF,1.0,0.63,0.63,0.0,7.76,6.0,0.0,20.9,112.8,90.4,6.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,20.0,0.0,0.0,0.0,1.22,3.0,7.0,0.0,0.0,2.0,1.67,11.4,153324.0,1.0,0.69,0.69,0.0,10.71,8.0,0.0,26.8,154.6,107.5,6.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,24.0,0.0,0.0,0.0,1.24,3.0,8.0,0.0,0.0,2.61,2.28,15.9,218814.0,4.0,0.3,0.27,0.49
0,0,8,0,15.7,528,0.05,0.05,0.0,2.02,81,4,0,2.9,9.4,2023-10-22,90,2,0,0,0,0,9,0,274742,1,1,4,4.0,0,93298,111580,18282,46,False,0,0,0,0.0,90,Aston Villa,West Ham,4,1,21976,2023,618979,0.024354824796319,0,1,0,0.0,0.0870633646845817,0.0627085417509079,2,4,9,5.7,DEF,1.0,0.41,0.41,0.0,6.08,5.0,0.0,19.5,102.8,88.3,4.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,21.0,0.0,0.0,0.0,0.79,3.0,7.0,0.0,0.0,1.57,1.25,16.2,295832.0,1.0,0.68,0.68,0.0,11.14,9.0,0.0,29.0,165.8,118.8,6.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,9.0,27.0,0.0,0.0,0.0,1.3,4.0,9.0,0.0,0.0,2.57,2.25,20.4,369673.0,0.0,0.54,0.26,0.27
0,0,15,0,17.2,528,0.04,0.04,0.0,0.82,99,1,0,3.7,17.8,2023-10-29,90,9,0,0,0,0,10,0,273595,1,1,0,2.0,2,422,39453,39031,46,True,0,0,0,0.0,90,West Ham,Everton,0,1,21993,2023,620326,0.0129994405433535,0,1,0,0.0,0.0465130619704723,0.0335136204957962,2,3,10,1.7,DEF,1.0,0.37,0.37,0.0,5.04,6.0,0.0,16.4,79.8,78.5,6.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,17.0,0.0,0.0,0.0,0.64,2.0,6.0,0.0,0.0,1.16,0.91,19.4,533883.0,1.0,0.7,0.7,0.0,11.73,12.0,0.0,27.5,147.2,118.3,10.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,12.0,25.0,0.0,0.0,0.0,1.3,4.0,9.0,0.0,0.0,2.14,1.79,23.6,605107.0,2.0,0.48,0.27,0.31
