assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,12,0,15.6,499,0.04,0.05,0.01,0.9,10,1,0,2.9,7.0,2024-08-19,77,11,0,0,0,0,1,0,23419,1,1,1,6.0,2,0,0,0,50,False,0,0,1,0.0193264540284872,79,Leicester,Tottenham,1,1,26611,2024,667460,0.1183813959360122,0,1,0,0.0193264540284872,0.2736666798591614,0.2543402016162872,4,2,1,2.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0.5,499,0.0,0.0,0.0,0.0,19,0,0,0.6,3.8,2024-08-24,23,8,0,0,0,0,2,0,25577,0,0,4,2.0,1,-675,2361,3036,50,True,0,0,0,0.0,20,Tottenham,Everton,4,0,26617,2024,667987,0.0,0,0,0,0.0,0.0,0.0,2,4,2,1.5,MID,0.0,0.01,0.02,0.0,0.3,0.33,0.0,0.97,2.33,5.2,2.0,25.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.33,0.01,0.04,0.0,0.33,0.0,0.01,0.09,0.08,0.7,7806.33
0,0,16,0,8.3,499,0.08,0.15,0.07,0.49,28,1,0,3.9,16.8,2024-09-01,45,15,0,0,0,0,3,0,21449,1,1,2,14.0,0,-4561,1190,5751,49,False,1,0,2,0.0441133975982666,51,Newcastle United,Tottenham,2,1,26629,2024,672476,0.0,0,0,0,0.0441133975982666,0.1885571479797363,0.1444437503814697,4,4,3,0.5,MID,0.0,0.01,0.02,0.0,0.3,0.33,0.0,1.17,3.6,5.37,2.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.67,1.0,0.0,0.33,0.01,0.04,0.0,0.33,0.0,0.01,0.09,0.08,1.2,16332.0
0,0,7,0,12.1,499,0.01,0.06,0.05,0.0,39,0,0,2.8,8.2,2024-09-15,22,1,0,0,0,0,4,0,22239,0,1,0,8.0,1,-494,4244,4738,49,True,0,0,2,0.0359823703765869,19,Tottenham,Arsenal,0,1,26640,2024,674317,0.0266771297901868,0,1,0,0.0359823703765869,0.1104426309466362,0.0477831326425075,5,4,4,0.0,MID,0.0,0.04,0.07,0.03,0.46,0.67,0.0,2.47,9.2,8.13,7.33,48.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,2.33,1.0,0.0,1.0,0.02,0.04,0.0,0.33,0.0,0.02,0.15,0.13,1.37,23481.67
0,0,1,0,1.4,499,0.02,0.02,0.0,0.0,49,0,0,0.3,0.0,2024-09-21,20,4,0,0,0,0,5,0,21457,0,1,3,2.0,1,-1093,1281,2374,49,True,0,0,0,0.0,16,Tottenham,Brentford,3,1,26648,2024,675788,0.0,0,0,0,0.0,0.0,0.0,2,4,5,0.8,MID,0.0,0.03,0.07,0.04,0.16,0.33,0.0,2.43,9.6,6.97,8.0,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,2.0,0.67,0.0,1.33,0.03,0.01,0.0,0.33,0.0,0.03,0.1,0.06,0.67,23088.33
1,0,12,0,10.6,499,0.0,0.47,0.47,0.19,57,0,0,3.8,15.2,2024-09-29,13,14,0,0,0,0,6,0,19681,0,3,0,12.0,4,-1949,862,2811,49,False,0,0,2,0.509319007396698,8,Manchester United,Tottenham,0,3,26660,2024,678670,0.9579878449440002,1,2,0,0.509319007396698,0.4888429641723633,0.0,4,3,6,1.5,MID,0.0,0.04,0.08,0.04,0.16,0.33,0.0,2.33,8.33,7.27,8.0,29.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,1.67,0.67,0.0,1.33,0.03,0.01,0.0,0.33,0.0,0.03,0.1,0.06,0.43,21715.0
0,0,4,0,0.1,499,0.0,0.0,0.0,0.02,64,0,0,0.1,0.4,2024-10-06,11,5,0,0,0,0,7,0,20842,0,2,3,0.0,1,651,2672,2021,49,False,0,0,0,0.0,9,Brighton,Tottenham,3,2,26671,2024,680446,0.0,0,0,0,0.0,0.0,0.0,4,3,7,1.8,MID,0.0,0.01,0.18,0.17,0.06,0.0,0.0,2.3,7.8,8.03,7.33,18.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.0,2.0,0.0,1.33,0.18,0.33,0.33,1.0,0.0,0.18,0.2,0.02,0.77,21125.67
1,0,19,0,13.8,499,0.01,0.01,0.0,0.54,79,0,0,4.2,28.6,2024-10-19,45,19,0,0,0,0,8,0,20111,0,1,4,0.0,4,-892,1153,2045,49,True,0,0,0,0.0,43,Tottenham,West Ham,4,1,26672,2024,680953,0.1132320240139961,1,1,0,0.0,0.2050013691186905,0.0917693525552749,2,4,8,3.5,MID,0.0,0.01,0.16,0.16,0.07,0.0,0.0,1.4,5.2,4.03,4.67,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.67,0.17,0.32,0.33,0.67,0.0,0.17,0.16,0.0,1.37,20660.0
0,0,6,0,4.1,499,0.02,0.02,0.0,0.08,86,0,0,0.8,3.4,2024-10-27,28,7,0,0,0,0,9,0,20647,0,0,1,0.0,1,294,1383,1089,49,False,0,0,0,0.0,22,Crystal Palace,Tottenham,1,0,26689,2024,683505,0.0,0,0,0,0.0,0.0,0.0,4,2,9,3.0,MID,0.0,0.0,0.16,0.16,0.25,0.0,0.0,2.7,14.73,8.17,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.33,3.0,0.0,0.67,0.17,0.36,0.67,1.0,0.0,0.17,0.23,0.03,2.27,20211.33
0,0,17,0,8.5,499,0.09,0.19,0.1,1.86,99,1,0,3.3,13.6,2024-11-03,90,2,0,0,0,0,10,0,21294,1,1,4,11.0,2,436,1989,1553,48,True,0,0,4,0.0539264306426048,90,Tottenham,Aston Villa,4,1,26700,2024,685519,0.0,0,0,0,0.0539264306426048,1.1504062414169312,1.1237443685531616,3,4,10,2.8,MID,0.0,0.01,0.01,0.0,0.21,0.0,0.0,1.7,10.8,6.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,2.0,0.0,0.0,0.0,0.04,0.33,0.33,0.0,0.0,0.07,0.03,2.77,20533.33
