assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,3,0,0.0,687,0.0,0.0,0.0,0.08,154,1,0,0.1,0.8,2023-12-10,6,9,0,0,0,0,16,0,4095,0,0,2,0.0,1,51,191,140,45,False,0,0,0,0,2,Everton,Chelsea,2,0,22048,2023,629290,0,0,0,0,0,0.0,0.0,Chelsea,3,2,16,0.2,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,20,1,0.0,687,0.0,0.0,0.0,0.37,165,0,0,0.7,7.4,2023-12-16,90,17,0,0,0,0,17,1,20392,1,0,2,0.0,6,13877,14397,520,45,True,0,0,0,0,90,Chelsea,Sheffield United,2,0,22059,2023,630268,0,0,0,0,0,0.0,0.0,Chelsea,2,3,17,1.9,GK,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.1,0.8,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4095.0
0,0,16,0,0.0,687,0.0,0.0,0.0,1.31,180,2,0,2.4,23.8,2023-12-24,90,20,0,0,0,0,18,4,62380,1,1,2,0.0,2,41183,43822,2639,45,False,0,0,0,0,90,Wolverhampton Wanderers,Chelsea,2,1,22073,2023,632895,0,0,0,0,0,0.0,0.0,Chelsea,3,2,18,1.5,GK,1.0,0.0,0.0,0.0,0.45,1.0,0.0,0.8,8.2,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,24487.0
0,0,20,0,0.0,687,0.0,0.0,0.0,1.08,186,1,0,3.4,34.0,2023-12-27,90,8,0,0,0,0,19,4,83658,1,1,2,0.0,3,21993,24195,2202,45,True,0,0,0,0,90,Chelsea,Crystal Palace,2,1,22080,2023,633065,0,0,0,0,0,0.1251240670680999,0.1251240670680999,Chelsea,2,3,19,2.0,GK,1.0,0.0,0.0,0.0,1.76,3.0,0.0,3.2,32.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,86867.0
0,0,18,0,0.0,687,0.0,0.0,0.0,2.53,195,2,0,3.4,34.2,2023-12-30,90,12,0,0,0,0,20,4,100862,1,3,2,0.0,2,16498,21504,5006,45,False,0,0,0,0,90,Luton,Chelsea,2,3,22089,2023,633379,0,0,0,0,0,0.0617871657013893,0.0617871657013893,Chelsea,3,2,20,2.8,GK,1.0,0.0,0.0,0.0,2.76,3.0,0.0,6.5,65.2,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,5.4,166430.0
