assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,10,0,15.1,94,0.03,0.1,0.07,0.5,8,1,0,3.1,11.2,2024-08-18,73,False,7,0,0,0,0,1,0,16717,1,1,2,5.0,2,0,0,0,50,True,0,0,2,0.0615095645189285,77,Brentford,Crystal Palace,2,1,26609,2024,666800,0.0112950010225176,0,1,0,0.0615095645189285,0.0964313894510269,0.0740582570433616,3.0,4.0,1.0,1.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.41,0.29,0.35
0,0,10,0,1.3,94,0.01,0.01,0.0,2.52,16,2,0,0.8,4.2,2024-08-25,72,False,12,0,0,0,0,2,0,15913,1,0,2,2.0,2,-1499,337,1836,50,False,0,0,0,0.0,75,Liverpool,Brentford,2,0,26621,2024,668970,0.0,0,0,0,0.0,0.0465568825602531,0.0465568825602531,2.0,5.0,2.0,1.5,MID,0.0,0.03,0.1,0.07,0.5,1.0,0.0,3.1,11.2,15.1,5.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.06,0.01,0.0,1.0,0.0,0.06,0.1,0.07,1.6,16717.0,0.0,0.03,0.1,0.07,0.5,1.0,0.0,3.1,11.2,15.1,5.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.06,0.01,0.0,1.0,0.0,0.06,0.1,0.07,1.6,16717.0,2.0,0.8,0.15,0.09
0,0,14,1,17.1,94,0.11,0.11,0.0,1.04,22,0,0,2.5,7.8,2024-08-31,74,False,17,0,0,0,0,3,0,15088,1,1,3,0.0,3,-1290,1064,2354,50,True,0,0,0,0.0,78,Brentford,Southampton,3,1,26623,2024,671725,0.0362554118037223,0,1,0,0.0,0.7010065913200378,0.6647511720657349,2.0,4.0,3.0,2.8,MID,0.0,0.04,0.11,0.07,3.02,3.0,0.0,3.9,15.4,16.4,7.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,2.0,0.06,0.01,0.0,1.0,0.0,0.06,0.14,0.12,3.1,32630.0,0.0,0.04,0.11,0.07,3.02,3.0,0.0,3.9,15.4,16.4,7.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,2.0,0.06,0.01,0.0,1.0,0.0,0.06,0.14,0.12,3.1,32630.0,3.0,0.57,0.26,0.22
0,0,12,0,2.8,94,0.04,0.04,0.0,1.08,37,2,0,0.7,3.8,2024-09-14,71,False,13,0,0,0,0,4,0,18917,1,1,2,0.0,2,2721,6483,3762,49,False,0,0,0,0.0,77,Manchester City,Brentford,2,1,26637,2024,673696,0.0,0,0,0,0.0,0.0,0.0,2.0,4.0,4.0,1.2,MID,1.0,0.15,0.22,0.07,4.06,3.0,0.0,6.4,23.2,33.5,7.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,7.0,0.0,2.0,0.06,0.05,0.0,2.0,0.0,0.06,0.84,0.79,5.9,47718.0,1.0,0.15,0.22,0.07,4.06,3.0,0.0,6.4,23.2,33.5,7.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,7.0,0.0,2.0,0.06,0.05,0.0,2.0,0.0,0.06,0.84,0.79,5.9,47718.0,2.0,0.85,0.13,0.07
0,0,14,0,4.5,94,0.01,0.01,0.0,3.52,49,3,0,1.6,11.4,2024-09-21,90,False,18,0,0,0,0,5,0,22196,1,1,3,0.0,2,2935,5046,2111,49,False,0,0,0,0.0,90,Tottenham,Brentford,3,1,26648,2024,675799,0.0,0,0,0,0.0,0.0153518551960587,0.0153518551960587,2.0,4.0,5.0,2.2,MID,1.0,0.16,0.16,0.0,4.64,4.0,0.0,4.0,15.8,21.2,2.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,7.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.0,0.75,0.71,5.5,49918.0,1.0,0.19,0.26,0.07,5.14,5.0,0.0,7.1,27.0,36.3,7.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,9.0,0.0,2.0,0.06,0.05,0.0,2.0,0.0,0.06,0.84,0.79,7.1,66635.0,2.0,0.64,0.22,0.18
0,0,13,0,3.6,94,0.03,0.03,0.0,0.99,53,1,0,1.8,12.0,2024-09-28,90,False,19,0,0,0,0,6,0,22338,1,1,1,2.0,2,-7,2828,2835,49,True,0,0,0,0.0,90,Brentford,West Ham,1,1,26656,2024,677870,0.0,0,0,0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,MID,1.0,0.16,0.16,0.0,5.64,5.0,0.0,4.8,23.0,24.4,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,7.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.0,0.72,0.68,6.2,56201.0,1.0,0.2,0.27,0.07,8.66,8.0,0.0,8.7,38.4,40.8,7.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,12.0,11.0,0.0,2.0,0.06,0.05,0.0,2.0,0.0,0.06,0.86,0.8,9.3,88831.0,2.0,0.44,0.28,0.32
1,0,32,0,31.1,94,0.16,0.26,0.1,1.05,63,3,0,8.6,37.2,2024-10-05,90,False,20,0,0,0,0,7,0,21972,1,3,5,18.0,4,-607,2141,2748,49,True,1,0,2,0.0652312189340591,90,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679551,0.5500304698944092,1,2,0,0.0652312189340591,0.8994907140731812,0.284229040145874,2.0,4.0,7.0,2.5,MID,0.0,0.08,0.08,0.0,5.59,6.0,0.0,4.1,27.2,10.9,2.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,5.4,63451.0,1.0,0.2,0.2,0.0,9.15,8.0,0.0,7.4,39.2,29.3,4.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,11.0,11.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.0,0.76,0.73,9.7,94452.0,4.0,0.48,0.28,0.29
0,0,17,0,15.6,94,0.16,0.16,0.0,1.14,75,2,0,2.0,4.0,2024-10-19,74,False,14,0,0,0,0,8,0,21870,1,1,2,0.0,2,-310,1679,1989,49,False,0,0,0,0.0,82,Manchester United,Brentford,2,1,26675,2024,681309,0.0,0,0,0,0.0,0.0,0.0,2.0,3.0,8.0,2.7,MID,0.0,0.2,0.3,0.1,5.56,7.0,0.0,12.0,60.6,39.2,20.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,9.0,8.0,0.0,2.0,0.07,0.55,1.0,2.0,0.0,0.07,0.91,0.3,6.7,66506.0,1.0,0.35,0.45,0.1,7.68,9.0,0.0,15.2,72.2,59.1,20.0,415.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,14.0,13.0,0.0,2.0,0.07,0.59,1.0,3.0,0.0,0.07,1.62,0.96,10.7,100511.0,2.0,0.59,0.24,0.22
1,0,30,0,22.9,94,0.17,0.17,0.0,1.3,83,3,0,5.8,29.0,2024-10-26,90,False,10,0,0,0,0,9,0,21442,1,3,4,6.0,5,-494,859,1353,49,True,0,0,0,0.0,90,Brentford,Ipswich,4,3,26685,2024,682997,0.653279721736908,1,2,0,0.0,1.4538921117782593,0.8006123900413513,2.0,4.0,9.0,3.7,MID,0.0,0.35,0.45,0.1,3.18,6.0,0.0,12.4,53.2,50.3,20.0,254.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,8.0,0.0,2.0,0.07,0.55,1.0,2.0,0.0,0.07,0.9,0.28,7.2,66180.0,0.0,0.4,0.5,0.1,7.78,11.0,0.0,14.7,68.4,57.6,20.0,415.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,13.0,12.0,0.0,2.0,0.07,0.55,1.0,2.0,0.0,0.07,0.91,0.3,10.6,107293.0,5.0,0.59,0.24,0.22
0,2,28,0,2.3,94,0.02,0.13,0.11,1.27,92,1,1,5.8,44.8,2024-11-04,90,False,9,0,0,0,0,10,0,23669,1,1,2,11.0,9,1913,3476,1563,49,False,0,1,2,0.0861058831214904,90,Fulham,Brentford,2,1,26693,2024,686127,0.0,0,0,1,0.0861058831214904,0.0861058831214904,0.0,2.0,3.0,10.0,5.3,MID,0.0,0.49,0.59,0.1,3.49,8.0,0.0,16.4,70.2,69.6,24.0,254.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,11.0,11.0,0.0,2.0,0.07,1.2,2.0,4.0,0.0,0.07,2.35,1.08,8.9,65284.0,0.0,0.53,0.63,0.1,8.0,12.0,0.0,19.8,93.6,77.7,26.0,434.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,15.0,15.0,0.0,2.0,0.07,1.2,2.0,4.0,0.0,0.07,2.37,1.1,13.1,109818.0,7.0,0.49,0.27,0.29
