assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,2,0,1.6,29,0.01,0.03,0.02,0.38,11,1,0,0.2,0.0,2024-08-24,14,False,1,0,0,0,0,2,0,69201,0,2,0,1.0,1,-14983,2526,17509,54,True,0,0,1,0.0154424728825688,8,Aston Villa,Arsenal,0,2,26618,2024,668273,0.0,0,0,0,0.0154424728825688,0.0154424728825688,0.0,4.0,4.0,2.0,-0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,0.26,0.56
0,0,5,0,11.3,29,0.05,0.05,0.0,0.28,26,1,0,2.1,9.4,2024-08-31,28,False,11,0,0,0,0,3,0,58524,0,2,1,0.0,1,-11954,1955,13909,54,False,0,0,0,0.0,26,Leicester,Aston Villa,1,2,26626,2024,671841,0.1226233020424842,0,1,0,0.0,0.4976961612701416,0.4976961612701416,3.0,2.0,3.0,1.2,MID,0.0,0.01,0.03,0.02,0.38,1.0,0.0,0.2,0.0,1.6,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.5,69201.0,0.0,0.01,0.03,0.02,0.38,1.0,0.0,0.2,0.0,1.6,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.5,69201.0,1.0,0.22,0.26,0.57
1,0,18,0,16.1,29,0.04,0.07,0.03,0.23,31,0,0,3.9,16.0,2024-09-14,45,False,8,0,0,0,0,4,0,50954,0,2,3,7.0,4,-8597,2108,10705,53,True,0,0,1,0.0469946935772895,37,Aston Villa,Everton,3,2,26638,2024,673936,0.0175429228693246,1,1,0,0.0469946935772895,0.4867879450321197,0.4867879450321197,2.0,4.0,4.0,1.5,MID,0.0,0.06,0.08,0.02,0.66,2.0,0.0,2.3,9.4,12.9,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.02,0.12,0.0,1.0,0.0,0.02,0.51,0.5,0.7,127725.0,0.0,0.06,0.08,0.02,0.66,2.0,0.0,2.3,9.4,12.9,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.02,0.12,0.0,1.0,0.0,0.02,0.51,0.5,0.7,127725.0,4.0,0.67,0.23,0.15
0,0,-3,0,1.3,29,0.01,0.06,0.05,0.0,41,0,0,1.0,6.6,2024-09-21,28,False,20,0,0,0,0,5,0,49799,0,1,3,2.0,0,-1926,1745,3671,53,True,1,0,1,0.0496933571994304,22,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675760,0.0,0,0,0,0.0496933571994304,0.3652400076389313,0.3652400076389313,2.0,4.0,5.0,1.5,MID,0.0,0.1,0.15,0.05,0.89,2.0,0.0,6.2,25.4,29.0,8.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,2.0,0.06,0.14,1.0,2.0,0.0,0.06,1.0,0.98,2.2,178679.0,0.0,0.1,0.15,0.05,0.89,2.0,0.0,6.2,25.4,29.0,8.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,2.0,0.06,0.14,1.0,2.0,0.0,0.06,1.0,0.98,2.2,178679.0,0.0,0.62,0.24,0.18
0,0,4,0,0.4,29,0.0,0.02,0.02,0.07,56,0,0,1.0,3.0,2024-09-29,6,False,10,0,0,0,0,6,0,45468,0,2,2,7.0,1,-4620,1498,6118,53,False,0,0,1,0.0142383761703968,3,Ipswich,Aston Villa,2,2,26659,2024,678390,0.0,0,0,0,0.0142383761703968,0.0142383761703968,0.0,3.0,2.0,6.0,2.2,MID,0.0,0.1,0.18,0.08,0.51,1.0,0.0,7.0,32.0,28.7,9.0,101.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,5.0,0.0,2.0,0.1,0.14,1.0,2.0,0.0,0.1,1.35,1.35,4.2,159277.0,0.0,0.11,0.21,0.1,0.89,2.0,0.0,7.2,32.0,30.3,10.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,6.0,0.0,3.0,0.11,0.14,1.0,2.0,0.0,0.11,1.37,1.35,3.7,228478.0,1.0,0.25,0.27,0.52
0,0,8,1,23.0,29,0.07,0.07,0.0,0.52,62,0,0,3.8,10.8,2024-10-06,90,False,14,0,0,0,0,7,0,42552,1,0,0,4.0,2,-3279,1377,4656,52,True,1,0,0,0.0,90,Aston Villa,Manchester United,0,0,26670,2024,680079,0.1080041751265525,0,2,0,0.0,0.1555767506361007,0.1329588592052459,3.0,4.0,7.0,1.8,MID,0.0,0.05,0.15,0.1,0.3,0.0,0.0,5.9,25.6,17.8,16.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,0.0,3.0,0.11,0.02,1.0,1.0,0.0,0.11,0.87,0.85,5.2,146221.0,0.0,0.11,0.23,0.12,0.96,2.0,0.0,8.2,35.0,30.7,17.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,7.0,0.0,4.0,0.13,0.14,1.0,2.0,0.0,0.13,1.38,1.35,5.9,273946.0,2.0,0.45,0.27,0.32
0,0,4,0,10.8,29,0.01,0.12,0.11,0.24,72,0,0,2.3,5.6,2024-10-19,15,False,9,0,0,0,0,8,0,41794,0,3,1,7.0,1,-1201,1609,2810,52,False,0,0,1,0.0985066816210746,11,Fulham,Aston Villa,1,3,26673,2024,681346,0.0528644658625125,0,1,0,0.0985066816210746,0.0528644658625125,0.0528644658625125,3.0,3.0,8.0,1.3,MID,1.0,0.08,0.15,0.07,0.59,0.0,0.0,5.8,20.4,24.7,13.0,124.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,3.0,0.0,2.0,0.06,0.11,0.0,2.0,0.0,0.06,0.54,0.5,5.5,137819.0,1.0,0.17,0.27,0.1,1.1,1.0,0.0,11.8,45.8,52.1,20.0,197.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,9.0,8.0,0.0,3.0,0.11,0.25,1.0,4.0,0.0,0.11,1.52,1.48,8.2,247297.0,1.0,0.42,0.28,0.35
0,0,19,0,1.3,29,0.01,0.53,0.52,0.12,82,1,1,10.5,37.4,2024-10-26,45,False,3,0,0,0,0,9,0,40736,0,1,1,66.0,5,-1197,794,1991,52,True,1,1,2,0.7557494640350342,40,Aston Villa,Bournemouth,1,1,26684,2024,682974,0.0,0,0,1,0.7557494640350342,0.6687483191490173,0.0536995343863964,3.0,4.0,9.0,2.2,MID,1.0,0.08,0.21,0.13,0.83,0.0,0.0,7.1,19.4,34.2,18.0,111.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,4.0,0.0,2.0,0.11,0.16,0.0,3.0,0.0,0.11,0.22,0.19,5.3,129814.0,1.0,0.13,0.34,0.21,1.06,0.0,0.0,12.0,42.0,51.6,27.0,184.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,9.0,8.0,0.0,4.0,0.21,0.18,1.0,4.0,0.0,0.21,1.07,1.04,8.3,230567.0,5.0,0.54,0.26,0.25
0,2,31,0,6.4,29,0.09,0.33,0.24,1.26,112,2,1,10.6,40.8,2024-11-23,90,False,7,0,0,0,0,12,0,31813,1,2,2,59.0,9,-2247,268,2515,52,True,0,1,2,0.153367668390274,90,Aston Villa,Crystal Palace,2,2,26716,2024,688428,0.0,0,0,1,0.153367668390274,0.0666037946939468,0.0666037946939468,3.0,4.0,12.0,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.72,0.63,0.88,1.0,1.0,16.6,53.8,35.1,77.0,150.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,8.0,1.0,3.0,0.85,0.16,0.0,3.0,1.0,0.85,0.88,0.24,5.3,125082.0,7.0,0.62,0.24,0.18
0,0,4,0,1.0,29,0.0,0.05,0.05,0.67,123,1,0,0.7,1.0,2024-12-01,28,False,6,0,0,0,0,13,0,33906,0,0,3,5.0,1,1676,2353,677,52,False,0,0,1,0.0834436416625976,23,Chelsea,Aston Villa,3,0,26724,2024,690705,0.0,0,0,0,0.0834436416625976,0.0,0.0,3.0,4.0,13.0,2.0,MID,0.0,0.09,0.33,0.24,1.26,2.0,1.0,10.6,40.8,6.4,59.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,1.0,2.0,0.15,0.0,0.0,0.0,1.0,0.15,0.07,0.07,3.0,31813.0,0.0,0.11,0.98,0.87,1.62,3.0,2.0,23.4,83.8,18.5,132.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,15.0,2.0,5.0,1.01,0.05,0.0,1.0,2.0,1.01,0.79,0.17,6.5,114343.0,1.0,0.58,0.24,0.23
