assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,0,11,0,0.4,209,0.01,0.01,0.0,1.23,4,2,0,1.9,18.4,2022-08-06,90,12,0,0,0,0,1,0,5971,1,2,2,0.0,1,0,0,0,45,True,0,0,0,0.0,90,Fulham,Liverpool,2,2,18203,2022,539185,0.0,0,0,0,0.0,0.0,0.0,4,2,1,0.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.18,0.79
0,0,24,1,0.4,209,0.0,0.0,0.0,0.89,20,0,0,1.0,9.4,2022-08-13,90,20,0,0,0,0,2,0,7506,1,0,0,0.0,6,-288,421,709,45,False,0,0,0,0.0,90,Wolverhampton Wanderers,Fulham,0,0,18216,2022,540632,0.0,0,0,0,0.0,0.0,0.0,2,2,2,3.0,DEF,0.0,0.0,0.0,0.0,0.41,0.67,0.0,0.63,6.13,0.13,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1990.33,6.0,0.43,0.31,0.32
0,0,10,0,0.3,209,0.0,0.0,0.0,1.8,24,2,0,1.7,16.6,2022-08-20,90,4,0,0,0,0,3,0,9071,1,2,3,0.0,1,475,1078,603,45,True,0,0,0,0.0,90,Fulham,Brentford,3,2,18225,2022,542399,0.0,0,0,0,0.0,0.8450989723205566,0.8450989723205566,3,2,3,2.2,DEF,0.33,0.0,0.0,0.0,0.71,0.67,0.0,0.97,9.27,0.27,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,4492.33,1.0,0.42,0.29,0.35
0,0,11,0,0.2,209,0.0,0.0,0.0,2.73,31,2,0,2.3,22.6,2022-08-27,90,1,0,0,0,0,4,0,8547,1,1,2,0.0,1,-1052,208,1260,45,False,0,0,0,0.0,90,Arsenal,Fulham,2,1,18238,2022,544660,0.0,0,0,0,0.0,0.0,0.0,2,4,4,1.2,DEF,0.33,0.0,0.0,0.0,1.31,1.33,0.0,1.53,14.8,0.37,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,1.87,7516.0,1.0,0.78,0.18,0.11
0,0,10,0,10.6,209,0.02,0.02,0.0,1.42,44,1,0,2.4,13.6,2022-08-30,90,5,0,0,0,0,5,0,9532,1,1,2,0.0,2,312,1021,709,45,True,0,0,0,0.0,90,Fulham,Brighton,2,1,18242,2022,545827,0.0297848992049694,0,1,0,0.0,0.0,0.0,3,2,5,1.7,DEF,0.33,0.0,0.0,0.0,1.81,1.33,0.0,1.67,16.2,0.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,2.13,8374.67,2.0,0.31,0.31,0.43
0,0,17,0,5.4,209,0.01,0.01,0.0,2.98,59,2,0,3.2,26.6,2022-09-03,90,18,0,0,0,0,6,0,9419,1,1,2,0.0,1,-716,444,1160,45,False,0,0,0,0.0,90,Tottenham,Fulham,2,1,18255,2022,547170,0.0,0,0,0,0.0,0.0655234977602958,0.0655234977602958,2,4,6,1.2,DEF,0.0,0.01,0.01,0.0,1.98,1.67,0.0,2.13,17.6,3.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.33,1.33,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.28,0.28,1.7,9050.0,1.0,0.68,0.23,0.15
0,0,22,0,1.8,209,0.01,0.06,0.05,1.41,78,2,1,8.6,48.8,2022-09-16,90,16,0,0,0,0,8,0,12199,1,3,2,35.0,7,1422,1949,527,45,False,0,1,2,0.0656668990850448,90,Nottingham Forest,Fulham,2,3,18273,2022,550259,0.0,0,0,1,0.0656668990850448,0.5741469860076904,0.5741469860076904,2,2,8,3.3,DEF,0.0,0.01,0.01,0.0,1.47,1.0,0.0,1.87,13.4,5.33,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,1.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.02,0.02,0.97,6317.0,7.0,0.36,0.29,0.4
0,0,8,0,0.2,209,0.0,0.0,0.0,3.55,84,4,0,0.8,8.2,2022-10-01,90,15,0,0,0,0,9,0,17705,1,4,1,0.0,0,4637,6315,1678,45,True,0,0,1,0.0361193008720874,90,Fulham,Newcastle United,1,4,18285,2022,552363,0.0,0,0,0,0.0361193008720874,0.0,0.0,3,2,9,3.5,DEF,0.0,0.01,0.02,0.02,1.46,1.33,0.33,3.93,25.13,2.4,11.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.33,2.67,0.33,0.67,0.02,0.0,0.0,0.0,0.33,0.02,0.21,0.21,1.5,7206.0,0.0,0.33,0.3,0.43
0,0,20,0,0.8,209,0.01,0.01,0.0,3.04,100,3,0,2.8,27.0,2022-10-09,90,19,0,0,0,0,10,0,15677,1,1,3,0.0,1,-1995,1547,3542,45,False,0,0,0,0.0,90,West Ham,Fulham,3,1,18301,2022,554755,0.0,0,0,0,0.0,0.0932094007730484,0.0932094007730484,2,3,10,2.7,DEF,0.0,0.0,0.02,0.02,1.65,2.0,0.33,3.13,19.0,0.67,11.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,1.0,2.33,0.33,1.0,0.03,0.0,0.0,0.0,0.33,0.03,0.19,0.19,2.27,9968.0,1.0,0.57,0.27,0.22
0,0,10,0,0.1,209,0.01,0.09,0.08,1.71,124,2,0,2.1,17.2,2022-10-23,90,11,0,0,0,0,13,0,18907,1,3,2,4.0,1,-3492,358,3850,45,False,0,0,1,0.0644828006625175,90,Leeds,Fulham,2,3,18325,2022,558829,0.0,0,0,0,0.0644828006625175,0.4545669853687286,0.4545669853687286,2,2,13,0.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.29,0.28
