assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,0,3,0,0.0,569,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07,1,5,0,0,0,0,1,0,0,0,2,1,0.0,1,0,0,0,45,True,0,0,0,0.0,1,Manchester United,Brighton,1,2,18209,2022,539803,0.0,0,0,0,0.0,0.0,0.0,3,4,1,1.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62,0.26,0.18
0,0,2,0,5.3,569,0.04,0.22,0.18,0.66,141,3,0,4.7,6.2,2022-11-06,64,2,0,0,0,0,15,0,17408,1,1,3,35.0,2,3804,5020,1216,43,False,0,0,1,0.0754135996103286,67,Aston Villa,Manchester United,3,1,18342,2022,562554,0.0,0,0,0,0.0754135996103286,0.0953771024942398,0.0199634991586208,3,2,15,0.4,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.29,0.29,0.48
0,0,19,0,0.9,569,0.01,0.19,0.18,0.06,153,0,1,5.7,31.4,2022-11-13,18,9,0,0,0,0,16,0,30985,0,2,1,25.0,5,12598,14246,1648,43,False,1,1,1,0.3428359925746918,17,Fulham,Manchester United,1,2,18354,2022,565353,0.0,0,0,1,0.3428359925746918,0.9045249819755554,0.561689019203186,3,2,16,2.3,MID,0.0,0.01,0.07,0.06,0.22,1.0,0.0,1.57,2.07,1.77,11.67,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.0,0.67,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.13,5802.67,5.0,0.26,0.27,0.54
0,0,-2,0,3.8,569,0.04,0.04,0.0,0.52,169,0,0,0.8,2.2,2022-12-27,25,16,0,0,0,0,17,0,97074,0,0,3,2.0,0,64272,109381,45109,43,True,1,0,0,0.0,22,Manchester United,Nottingham Forest,3,0,18370,2022,565694,0.0,0,0,0,0.0,0.137937992811203,0.137937992811203,2,4,17,0.5,MID,0.0,0.02,0.14,0.12,0.24,1.0,0.33,3.47,12.53,2.07,20.0,27.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,1.33,2.33,0.33,0.67,0.14,0.0,0.0,0.0,0.33,0.14,0.33,0.19,0.9,16131.0,0.0,0.76,0.19,0.11
0,0,-5,0,2.1,569,0.01,0.33,0.32,0.32,180,0,0,2.9,0.0,2022-12-31,45,20,0,0,0,0,18,0,92625,1,1,0,28.0,1,-4537,5575,10112,43,False,0,0,2,0.374550998210907,47,Wolverhampton Wanderers,Manchester United,0,1,18381,2022,566343,0.0,0,0,0,0.374550998210907,0.4532710015773773,0.1060220003128051,3,2,18,0.5,MID,0.0,0.03,0.15,0.12,0.41,1.0,0.33,3.73,13.27,3.33,20.67,35.67,0.0,0.0,0.0,0.0,0.67,0.0,0.33,1.0,2.33,2.33,0.33,0.67,0.14,0.0,0.0,0.0,0.33,0.14,0.38,0.24,1.07,48489.0,1.0,0.26,0.29,0.51
1,0,13,0,11.8,569,0.18,0.36,0.18,0.36,189,0,0,6.6,19.2,2023-01-03,45,3,0,0,0,0,19,0,84359,0,0,3,35.0,4,-8603,5305,13908,42,True,0,0,3,0.2100580036640167,44,Manchester United,Bournemouth,3,0,18390,2022,567087,0.410535991191864,1,1,0,0.2100580036640167,1.289139986038208,0.7041599750518799,2,4,19,1.7,MID,0.0,0.02,0.19,0.17,0.3,0.0,0.33,3.13,11.2,2.27,18.33,29.33,0.0,0.0,0.0,0.0,0.67,0.0,0.33,1.0,1.33,2.0,0.33,1.0,0.24,0.0,0.0,0.0,0.33,0.24,0.5,0.27,1.1,73561.33,4.0,0.78,0.18,0.1
1,0,14,0,11.0,569,0.53,0.57,0.04,0.05,196,0,0,4.1,17.2,2023-01-14,18,13,0,0,0,0,20,0,101962,0,1,2,13.0,4,14228,30160,15932,42,True,0,0,1,0.0865790992975235,17,Manchester United,Manchester City,2,1,18397,2022,568664,0.6950590014457703,1,1,0,0.0865790992975235,0.7816380262374878,0.0,5,4,20,3.0,MID,0.0,0.08,0.24,0.17,0.4,0.0,0.0,3.43,7.13,5.9,21.67,38.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,2.0,1.67,0.0,1.67,0.19,0.14,0.33,0.33,0.0,0.19,0.63,0.32,0.9,91352.67,4.0,0.24,0.26,0.56
0,0,0,0,1.0,569,0.01,0.02,0.01,0.22,63,1,0,1.5,4.6,2023-01-18,20,7,0,0,0,0,20,0,101962,0,1,1,9.0,1,14228,30160,15932,42,False,0,0,1,0.0217198003083467,17,Crystal Palace,Manchester United,1,1,18270,2022,569811,0.0,0,0,0,0.0217198003083467,0.0,0.0,3,2,20,3.0,MID,0.0,0.08,0.24,0.17,0.4,0.0,0.0,3.43,7.13,5.9,21.67,38.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,2.0,1.67,0.0,1.67,0.19,0.14,0.33,0.33,0.0,0.19,0.63,0.32,0.9,91352.67,1.0,0.22,0.28,0.56
0,0,2,0,0.0,569,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22,1,1,0,0,0,0,21,0,106203,0,2,3,0.0,1,4253,16848,12595,42,False,0,0,0,0.0,1,Arsenal,Manchester United,3,2,18402,2022,570745,0.0,0,0,0,0.0,0.0,0.0,3,4,21,1.3,MID,0.0,0.07,0.24,0.17,0.3,0.33,0.0,3.67,7.93,4.97,24.0,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,2.0,0.0,2.0,0.2,0.14,0.33,0.33,0.0,0.2,0.58,0.27,1.73,92982.0,1.0,0.53,0.28,0.25
0,0,3,0,1.3,569,0.01,0.01,0.0,0.61,216,1,0,0.5,0.0,2023-02-04,27,7,0,0,0,0,22,0,94258,0,1,2,4.0,1,-12441,12133,24574,42,True,0,0,0,0.0,28,Manchester United,Crystal Palace,2,1,18417,2022,573288,0.0,0,0,0,0.0,0.0,0.0,2,4,22,3.2,MID,0.0,0.06,0.13,0.06,0.19,0.33,0.0,2.7,7.93,4.27,14.67,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,2.0,0.0,1.33,0.08,0.14,0.33,0.33,0.0,0.08,0.43,0.23,2.0,97508.0,1.0,0.71,0.22,0.12
0,0,-4,0,2.3,569,0.01,0.59,0.58,0.54,76,2,0,1.8,1.2,2023-02-08,58,11,0,0,0,0,22,0,94258,1,2,2,14.0,1,-12441,12133,24574,42,True,0,0,3,0.7156000137329102,67,Manchester United,Leeds,2,2,18279,2022,574394,0.0,0,0,0,0.7156000137329102,0.7335579991340637,0.0179575998336076,2,4,22,3.2,MID,0.0,0.06,0.13,0.06,0.19,0.33,0.0,2.7,7.93,4.27,14.67,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,2.0,0.0,1.33,0.08,0.14,0.33,0.33,0.0,0.08,0.43,0.23,2.0,97508.0,1.0,0.68,0.22,0.15
0,0,19,0,0.8,569,0.02,0.23,0.21,0.58,225,0,1,6.1,34.0,2023-02-12,29,11,0,0,0,0,23,0,87535,0,2,0,26.0,6,-7471,4145,11616,42,False,0,1,2,0.3497819900512695,26,Leeds,Manchester United,0,2,18426,2022,575421,0.0,0,0,1,0.3497819900512695,0.3757190108299255,0.0259367991238832,3,2,23,2.0,MID,0.0,0.01,0.2,0.2,0.25,1.0,0.0,1.1,1.93,1.1,7.67,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.0,1.0,0.0,1.33,0.25,0.0,0.0,0.0,0.0,0.25,0.24,0.01,2.5,100807.67,6.0,0.27,0.27,0.52
