assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,13,1,42.6,373,0.73,0.76,0.03,2.27,10,0,0,7.8,29.8,2023-08-14,90,20,0,0,0,0,1,0,2249613,1,0,1,6.0,3,0,0,0,85,True,0,0,1,0.0165475122630596,90,Manchester United,Wolverhampton Wanderers,1,0,22284,2023,604625,0.3088981807231903,0,3,0,0.0165475122630596,1.072768211364746,0.8496789336204529,2,4,1,3.4,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.82,0.21,0.11
0,0,13,0,54.4,373,0.42,1.18,0.76,1.8,18,2,0,9.3,13.0,2023-08-19,90,18,0,0,0,0,2,0,2340614,1,0,2,26.0,1,-81782,80824,162606,85,False,1,0,6,0.7746830582618713,90,Tottenham,Manchester United,2,0,22290,2023,605268,0.7444191575050354,0,4,0,0.7746830582618713,1.5226181745529177,0.7727722525596619,3,4,2,2.5,MID,1.0,0.73,0.76,0.03,2.27,0.0,0.0,7.8,29.8,42.6,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.02,0.31,0.0,3.0,0.0,0.02,1.07,0.85,3.4,2249613.0,1.0,0.73,0.76,0.03,2.27,0.0,0.0,7.8,29.8,42.6,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.02,0.31,0.0,3.0,0.0,0.02,1.07,0.85,3.4,2249613.0,1.0,0.38,0.29,0.47
1,3,35,0,48.8,373,0.54,1.75,1.21,1.24,28,2,1,16.3,65.6,2023-08-26,90,16,0,0,0,0,3,0,2084571,1,2,3,49.0,12,-292843,59506,352349,85,True,1,1,6,1.4227405786514282,90,Manchester United,Nottingham Forest,3,2,22300,2023,606956,1.108248949050903,1,3,0,0.6615716814994812,0.7899944186210632,0.1092122197151184,2,4,3,5.8,MID,1.0,1.15,1.94,0.79,4.07,2.0,0.0,17.1,42.8,97.0,32.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,0.0,7.0,0.79,1.05,0.0,7.0,0.0,0.79,2.6,1.62,5.9,4590227.0,1.0,1.15,1.94,0.79,4.07,2.0,0.0,17.1,42.8,97.0,32.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,0.0,7.0,0.79,1.05,0.0,7.0,0.0,0.79,2.6,1.62,5.9,4590227.0,9.0,0.8,0.2,0.12
0,0,14,0,42.8,373,0.07,0.07,0.0,2.27,31,3,0,6.7,20.6,2023-09-03,90,1,0,0,0,0,4,0,2133322,1,1,3,4.0,2,-5989,139360,145349,85,False,0,0,0,0.0,90,Arsenal,Manchester United,3,1,21934,2023,609668,0.2287385761737823,0,4,0,0.0,0.3425688743591308,0.1530689895153045,3,5,4,4.5,MID,1.0,1.69,3.69,2.0,5.31,4.0,1.0,33.4,108.4,145.8,81.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,6.0,16.0,1.0,13.0,2.21,2.16,1.0,10.0,0.0,1.45,3.39,1.73,11.7,6674798.0,1.0,1.69,3.69,2.0,5.31,4.0,1.0,33.4,108.4,145.8,81.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,6.0,16.0,1.0,13.0,2.21,2.16,1.0,10.0,0.0,1.45,3.39,1.73,11.7,6674798.0,2.0,0.6,0.27,0.26
0,0,8,0,30.4,373,0.47,0.54,0.07,1.89,45,3,0,5.3,13.6,2023-09-16,90,5,0,0,0,0,5,0,2051396,1,3,1,9.0,1,-121307,97868,219175,84,True,1,0,2,0.043216235935688,90,Manchester United,Brighton,1,3,21940,2023,610438,0.1025476157665252,0,2,0,0.043216235935688,0.215183824300766,0.1719675809144973,2,4,5,5.5,MID,0.0,1.03,3.0,1.97,5.31,7.0,1.0,32.3,99.2,146.0,79.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,8.0,15.0,1.0,12.0,2.2,2.08,1.0,11.0,0.0,1.44,2.66,1.04,12.8,6558507.0,1.0,1.76,3.76,2.0,7.58,7.0,1.0,40.1,129.0,188.6,85.0,360.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,9.0,18.0,1.0,13.0,2.21,2.39,1.0,14.0,0.0,1.45,3.73,1.88,16.2,8808120.0,1.0,0.5,0.28,0.34
0,2,30,1,30.4,373,0.21,0.53,0.32,1.12,54,0,1,13.6,50.8,2023-09-23,90,6,0,0,0,0,6,0,1936909,1,1,0,55.0,10,-128173,71794,199967,84,False,0,1,4,0.3291873633861542,90,Burnley,Manchester United,0,1,21950,2023,612537,0.1148968338966369,0,2,1,0.3291873633861542,0.5104585289955139,0.1612962782382965,3,2,6,7.2,MID,0.0,1.08,2.36,1.28,5.4,8.0,1.0,28.3,99.8,122.0,62.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,7.0,15.0,1.0,8.0,1.47,1.44,1.0,9.0,0.0,0.7,1.35,0.43,15.8,6269289.0,1.0,2.23,4.3,2.07,9.47,10.0,1.0,45.4,142.6,219.0,94.0,450.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,10.0,19.0,1.0,15.0,2.26,2.49,1.0,16.0,0.0,1.5,3.94,2.06,21.7,10859516.0,8.0,0.24,0.27,0.62
0,0,19,0,52.3,373,0.31,0.39,0.08,0.81,65,1,0,8.9,24.0,2023-09-30,90,8,0,0,0,0,7,0,2108555,1,1,0,13.0,2,136031,218850,82819,84,True,0,0,2,0.0528749115765094,90,Manchester United,Crystal Palace,0,1,21957,2023,614636,0.5536975860595703,0,3,0,0.0528749115765094,0.4738049507141113,0.4209300279617309,2,4,7,4.8,MID,1.0,0.75,1.14,0.39,5.28,6.0,1.0,25.6,85.0,103.6,68.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,13.0,1.0,6.0,0.37,0.45,0.0,8.0,1.0,0.37,1.07,0.49,17.2,6121627.0,1.0,1.71,4.07,2.36,8.32,10.0,2.0,51.2,163.6,206.8,143.0,450.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,7.0,9.0,26.0,2.0,18.0,2.57,2.3,1.0,15.0,1.0,1.81,3.38,1.37,25.5,10546812.0,2.0,0.65,0.24,0.17
0,0,14,0,24.7,373,0.14,0.31,0.17,0.95,78,1,0,6.5,18.4,2023-10-07,90,4,0,0,0,0,8,0,1794245,1,1,2,22.0,2,-303032,60060,363092,84,True,0,0,4,0.1587469726800918,90,Manchester United,Brentford,2,1,21972,2023,616468,0.0845000147819519,0,1,0,0.1587469726800918,0.3948785960674286,0.1822012513875961,2,4,8,5.2,MID,1.0,0.99,1.46,0.47,3.82,4.0,1.0,27.8,88.4,113.1,77.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,13.0,1.0,8.0,0.43,0.77,0.0,7.0,1.0,0.43,1.2,0.75,17.5,6096860.0,1.0,1.6,3.28,1.68,7.33,9.0,2.0,50.8,174.6,204.7,130.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,7.0,27.0,2.0,14.0,1.85,2.11,1.0,14.0,1.0,1.09,2.33,1.02,27.8,10314753.0,2.0,0.61,0.24,0.22
1,2,28,0,66.2,373,0.24,0.33,0.09,1.38,89,1,0,11.2,37.4,2023-10-21,90,17,0,0,0,0,9,0,1728246,1,2,1,8.0,7,-82169,70150,152319,84,False,0,0,2,0.0802119672298431,90,Sheffield United,Manchester United,1,2,21983,2023,618484,0.5579891800880432,1,5,0,0.0802119672298431,0.675874650478363,0.2581115365028381,3,2,9,4.7,MID,1.0,0.66,1.23,0.57,2.88,2.0,1.0,29.0,93.2,107.4,90.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,14.0,1.0,10.0,0.54,0.75,0.0,6.0,1.0,0.54,1.38,0.76,17.2,5839709.0,1.0,1.2,1.84,0.64,7.04,8.0,1.0,41.0,127.4,180.6,103.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,6.0,17.0,1.0,12.0,0.58,1.08,0.0,12.0,1.0,0.58,1.94,1.09,27.2,10024427.0,5.0,0.13,0.2,0.71
0,0,4,0,31.1,373,0.08,0.19,0.11,3.94,98,3,0,5.4,9.4,2023-10-29,90,13,0,0,0,0,10,0,1427833,1,3,0,13.0,1,-295580,11399,306979,83,True,1,0,2,0.144699290394783,90,Manchester United,Manchester City,0,3,21992,2023,620726,0.0657841935753822,0,2,0,0.144699290394783,0.4888275861740112,0.3627910017967224,5,4,10,2.8,MID,0.0,0.69,1.03,0.34,3.14,3.0,0.0,26.6,79.8,143.2,43.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,11.0,0.0,8.0,0.29,1.2,1.0,9.0,0.0,0.29,1.54,0.86,14.7,5631046.0,1.0,1.37,2.1,0.73,6.15,6.0,1.0,45.5,144.2,204.0,107.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,4.0,22.0,1.0,14.0,0.66,1.41,1.0,13.0,1.0,0.66,2.27,1.19,27.4,9619351.0,1.0,0.21,0.25,0.61
0,3,30,1,14.4,373,0.09,0.28,0.19,1.01,104,0,1,10.4,50.4,2023-11-04,90,10,0,0,0,0,11,0,1314394,1,1,0,39.0,11,-124351,32018,156369,83,False,0,1,3,0.1701714396476745,90,Fulham,Manchester United,0,1,21998,2023,621209,0.0211678687483072,0,1,1,0.1701714396476745,0.2871995866298675,0.2213913053274154,3,3,11,6.8,MID,0.0,0.46,0.83,0.37,6.27,5.0,0.0,23.1,65.2,122.0,43.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,3.0,10.0,0.0,8.0,0.38,0.71,1.0,8.0,0.0,0.38,1.56,0.8,12.7,4950324.0,1.0,0.98,1.75,0.77,8.2,6.0,1.0,45.6,140.0,204.7,111.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,3.0,22.0,1.0,14.0,0.77,1.38,1.0,13.0,1.0,0.77,2.54,1.39,24.7,8995788.0,8.0,0.31,0.29,0.48
0,0,10,1,45.7,373,0.31,0.69,0.38,0.42,118,0,0,7.0,10.8,2023-11-11,90,12,0,0,0,0,12,0,1589498,1,0,1,13.0,3,246111,274139,28028,83,True,0,0,4,0.5013387203216553,90,Manchester United,Luton,1,0,22012,2023,623236,0.5541231036186218,0,2,0,0.5013387203216553,0.5410743355751038,0.1378994137048721,2,4,12,6.0,MID,1.0,0.41,0.8,0.39,6.33,4.0,1.0,27.0,97.2,111.7,60.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,19.0,1.0,7.0,0.4,0.64,1.0,8.0,1.0,0.4,1.45,0.84,14.3,4470473.0,1.0,0.86,1.5,0.64,8.09,6.0,1.0,42.4,139.6,188.7,95.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,3.0,23.0,1.0,13.0,0.61,1.28,1.0,12.0,1.0,0.61,2.32,1.45,24.3,8373273.0,3.0,0.77,0.18,0.11
1,0,28,1,39.2,373,0.41,0.41,0.0,2.73,123,0,0,7.2,30.4,2023-11-26,90,9,0,0,0,0,13,0,1581542,1,3,0,2.0,6,-9120,81236,90356,83,False,0,0,0,0.0,90,Everton,Manchester United,0,3,22017,2023,625814,0.724414587020874,1,3,0,0.0,0.7150352597236633,0.687644898891449,3,2,13,7.2,MID,2.0,0.48,1.16,0.68,5.37,3.0,1.0,22.8,70.6,91.2,65.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,15.0,1.0,9.0,0.82,0.64,0.0,5.0,1.0,0.82,1.32,0.72,15.6,4331725.0,2.0,0.86,1.8,0.94,7.7,5.0,1.0,40.5,126.4,182.1,95.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,4.0,24.0,1.0,15.0,1.06,1.28,1.0,11.0,1.0,1.06,2.39,1.16,25.5,7854216.0,6.0,0.37,0.28,0.42
0,0,7,0,19.5,373,0.2,0.2,0.0,2.65,138,1,0,2.8,8.8,2023-12-02,90,15,0,0,0,0,14,0,1506633,1,0,1,0.0,2,-66921,37700,104621,83,False,0,0,0,0.0,90,Newcastle United,Manchester United,1,0,22032,2023,626952,0.1131623908877372,0,1,0,0.0,0.1131623908877372,0.0,3,4,14,5.5,MID,3.0,0.81,1.38,0.57,4.16,0.0,1.0,24.6,91.6,99.3,54.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,20.0,1.0,7.0,0.67,1.3,1.0,6.0,1.0,0.67,1.54,1.05,20.0,4485434.0,3.0,1.13,1.9,0.77,9.48,4.0,1.0,41.2,138.4,196.6,75.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,2.0,28.0,1.0,11.0,0.9,1.92,2.0,13.0,1.0,0.9,2.71,1.67,27.5,7641513.0,2.0,0.54,0.26,0.27
0,0,8,0,68.2,373,0.56,1.48,0.92,1.4,150,1,0,11.9,19.0,2023-12-06,90,7,0,1,0,0,15,0,1404296,1,1,2,32.0,0,-104964,12150,117114,83,True,0,0,5,0.901387333869934,90,Manchester United,Chelsea,2,1,22044,2023,628090,0.6181331276893616,0,5,0,0.1402184665203094,1.1273369789123535,0.546458899974823,3,4,15,3.3,MID,2.0,0.92,1.3,0.38,5.8,1.0,0.0,17.0,50.0,104.4,15.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,11.0,0.0,4.0,0.5,1.39,1.0,6.0,0.0,0.5,1.37,0.83,18.7,4677673.0,3.0,1.09,1.77,0.68,10.75,4.0,1.0,32.8,109.8,149.9,67.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,2.0,23.0,1.0,9.0,0.82,1.48,1.0,9.0,1.0,0.82,2.15,1.41,28.3,7419900.0,0.0,0.36,0.28,0.43
0,0,18,0,81.0,373,0.45,0.51,0.06,1.48,157,3,0,11.4,21.8,2023-12-09,90,3,0,0,0,0,16,0,1420129,1,3,0,11.0,1,6027,63012,56985,83,True,1,0,1,0.0421101562678813,90,Manchester United,Bournemouth,0,3,22051,2023,628730,0.2036310732364654,0,6,0,0.0421101562678813,0.5308249592781067,0.4162174761295318,2,4,16,2.9,MID,1.0,1.17,2.09,0.92,6.78,2.0,0.0,21.9,58.2,126.9,34.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,8.0,0.0,5.0,0.9,1.46,1.0,9.0,0.0,0.14,1.96,1.23,16.0,4492471.0,3.0,1.57,3.06,1.49,8.21,2.0,1.0,39.3,119.4,187.0,86.0,450.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,22.0,1.0,12.0,1.57,2.03,1.0,12.0,1.0,0.81,2.78,1.59,28.8,7396363.0,1.0,0.67,0.22,0.18
0,0,8,0,33.5,373,0.11,0.18,0.07,1.36,179,2,0,4.9,4.2,2023-12-23,90,19,0,0,0,0,18,0,1069562,1,0,2,11.0,1,-21652,17544,39196,82,False,1,0,2,0.061986718326807,90,West Ham,Manchester United,2,0,22072,2023,632538,0.0689932182431221,0,2,0,0.061986718326807,0.1127532869577407,0.0392520651221275,3,3,18,2.2,MID,0.0,1.01,1.99,0.98,2.88,4.0,0.0,23.3,40.8,149.2,43.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,6.0,0.94,0.82,0.0,11.0,0.0,0.18,1.66,0.96,6.2,2824425.0,1.0,1.62,2.6,0.98,8.26,5.0,0.0,33.3,80.0,207.9,45.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,3.0,9.0,0.0,6.0,0.94,1.66,1.0,15.0,0.0,0.18,2.49,1.65,18.9,5912600.0,1.0,0.4,0.28,0.4
