assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
1,0,9,0,0.7,106,0.03,0.03,0.0,0.69,8,2,0,0.8,3.4,2023-08-13,48,18,0,0,0,0,1,0,78109,1,2,2,4.0,4,0,0,0,55,True,0,0,0,0.0,60,Brentford,Tottenham,2,2,22282,2023,604189,0.0,0,0,0,0.0,0.0,0.0,3,2,1,2.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.29,0.43
0,0,25,1,65.8,106,0.68,0.75,0.07,0.46,13,0,0,11.1,26.6,2023-08-19,90,10,0,0,0,0,2,0,67183,1,3,0,19.0,3,-12476,1748,14224,55,False,0,0,2,0.1052291095256805,90,Fulham,Brentford,0,3,22287,2023,605106,0.2193948626518249,0,4,0,0.1052291095256805,1.1890469789505005,0.958317220211029,2,3,2,3.5,MID,0.0,0.01,0.01,0.0,0.23,0.67,0.0,0.27,1.13,0.23,1.33,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,26036.33,3.0,0.4,0.31,0.41
0,0,14,1,25.5,106,0.07,0.07,0.0,0.64,23,0,0,3.5,9.0,2023-08-26,71,8,0,0,0,0,3,0,65381,1,1,1,0.0,3,-3842,5237,9079,54,True,0,0,0,0.0,73,Brentford,Crystal Palace,1,1,22298,2023,606897,0.1114958599209785,0,2,0,0.0,0.1096884161233902,0.0260848570615053,2,2,3,3.3,MID,0.33,0.24,0.26,0.02,0.38,0.67,0.0,3.97,10.0,22.17,7.67,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,0.67,2.33,0.0,0.67,0.04,0.07,0.0,1.33,0.0,0.04,0.4,0.32,1.87,48430.67,3.0,0.51,0.31,0.29
0,3,27,0,34.1,106,0.37,0.4,0.03,2.02,32,2,1,9.0,43.2,2023-09-02,80,3,0,0,0,0,4,0,60318,1,2,2,13.0,9,-5677,2716,8393,54,True,1,1,1,0.0624647177755832,84,Brentford,Bournemouth,2,2,21928,2023,608650,0.4460696280002594,0,2,1,0.0624647177755832,0.8181416988372803,0.8181416988372803,2,2,4,4.8,MID,0.67,0.26,0.28,0.02,0.6,0.67,0.0,5.13,13.0,30.67,7.67,69.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.33,0.0,0.67,0.04,0.11,0.0,2.0,0.0,0.04,0.43,0.33,2.97,70224.33,6.0,0.65,0.27,0.21
0,0,15,0,42.2,106,0.22,0.22,0.0,1.43,46,1,0,6.4,22.2,2023-09-16,90,15,0,0,0,0,5,0,68847,1,0,1,0.0,2,5954,12181,6227,54,False,0,0,0,0.0,90,Newcastle United,Brentford,1,0,21943,2023,610665,0.3540601730346679,0,3,0,0.0,0.2728391587734222,0.1955432444810867,2,4,5,4.2,MID,0.67,0.37,0.41,0.03,1.04,0.67,0.33,7.87,26.27,41.8,10.67,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.0,5.0,0.33,1.0,0.06,0.26,0.0,2.67,0.33,0.06,0.71,0.6,3.87,64294.0,2.0,0.69,0.26,0.18
0,2,29,0,7.0,106,0.01,0.13,0.12,1.84,52,3,1,6.2,38.0,2023-09-23,90,9,0,0,0,0,6,0,73947,1,3,1,17.0,9,4357,9557,5200,54,True,0,1,1,0.0661335214972496,90,Brentford,Everton,1,3,21949,2023,612336,0.0,0,0,1,0.0661335214972496,0.1169520393013954,0.0508185140788555,2,2,6,5.8,MID,0.33,0.22,0.23,0.01,1.36,1.0,0.33,6.3,24.8,33.93,4.33,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.33,4.67,0.33,0.33,0.02,0.3,0.0,2.33,0.33,0.02,0.4,0.35,4.1,64848.67,7.0,0.61,0.29,0.23
1,1,21,0,26.3,106,0.24,0.24,0.0,0.22,67,1,0,5.3,26.8,2023-10-01,68,16,0,0,0,0,7,0,125062,1,1,1,0.0,6,44860,55225,10365,54,False,0,0,0,0.0,71,Nottingham Forest,Brentford,1,1,21963,2023,615264,0.3918457627296448,1,2,0,0.0,0.069039300084114,0.069039300084114,2,2,7,5.7,MID,0.0,0.2,0.25,0.05,1.76,2.0,0.67,7.2,34.47,27.77,10.0,86.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,6.67,0.67,0.67,0.04,0.27,0.0,1.67,0.67,0.04,0.4,0.35,4.93,67704.0,5.0,0.36,0.29,0.4
0,2,27,1,26.6,106,0.03,0.15,0.12,0.65,78,0,1,8.8,44.6,2023-10-07,82,14,0,0,0,0,8,0,146857,1,1,2,17.0,10,22366,38722,16356,54,False,0,1,1,0.0679973810911178,85,Manchester United,Brentford,2,1,21972,2023,616483,0.042162749916315,0,2,1,0.0679973810911178,0.5709153413772583,0.4607551991939544,2,4,8,7.8,MID,0.0,0.16,0.2,0.04,1.16,1.67,0.33,5.97,29.0,25.17,5.67,82.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,5.67,0.33,0.33,0.02,0.25,0.33,1.67,0.33,0.02,0.15,0.11,5.23,89285.33,8.0,0.61,0.24,0.22
0,0,9,1,30.3,106,0.3,0.39,0.09,1.14,83,0,0,4.5,9.0,2023-10-21,75,6,0,0,0,0,9,0,371748,1,0,3,6.0,2,210265,227024,16759,55,True,1,0,1,0.112608328461647,80,Brentford,Burnley,3,0,21977,2023,618098,0.2146024107933044,0,2,0,0.112608328461647,0.3782276809215545,0.2656193673610687,2,2,9,6.5,MID,0.33,0.09,0.17,0.08,0.9,1.33,0.67,6.77,36.47,19.97,11.33,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.33,8.33,0.67,0.67,0.04,0.14,0.33,1.33,0.67,0.04,0.25,0.19,6.43,115288.67,2.0,0.57,0.26,0.23
0,0,5,1,2.0,106,0.0,0.0,0.0,1.11,95,0,0,0.5,3.2,2023-10-28,63,7,0,0,0,0,10,0,316647,1,2,0,0.0,3,-46448,26463,72911,55,False,0,0,0,0.0,67,Chelsea,Brentford,0,2,21989,2023,619576,0.0,0,0,0,0.0,0.9770580530166626,0.9770580530166626,2,3,10,5.0,MID,0.67,0.19,0.26,0.07,0.67,0.33,0.33,6.2,26.8,27.73,7.67,75.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.0,6.0,0.33,0.67,0.06,0.22,0.33,2.0,0.33,0.06,0.34,0.27,6.67,214555.67,3.0,0.62,0.25,0.18
