assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,0,13,0,0.5,313,0.02,0.05,0.03,1.28,9,1,0,2.4,20.0,2023-08-13,90,7,0,0,0,0,1,0,732873,1,1,1,3.0,2,0,0,0,60,False,0,0,1,0.0189091563224792,90,Chelsea,Liverpool,1,1,22283,2023,604423,0.0,0,0,0,0.0189091563224792,0.0619667135179042,0.0619667135179042,4,3,1,3.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.36,0.31,0.45
0,0,17,0,11.3,313,0.02,0.23,0.21,1.29,14,1,0,5.3,18.6,2023-08-19,90,3,0,0,0,0,2,0,932127,1,1,3,23.0,2,29679,76711,47032,60,True,0,0,3,0.1204382553696632,90,Liverpool,Bournemouth,3,1,22288,2023,605120,0.1011567190289497,0,1,0,0.1204382553696632,0.1739825457334518,0.1739825457334518,2,5,2,2.5,DEF,0.0,0.01,0.02,0.01,0.43,0.33,0.0,0.8,6.67,0.17,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.02,1.13,244291.0,2.0,0.85,0.17,0.1
0,0,-6,0,0.1,313,0.0,0.0,0.0,3.47,29,1,0,0.0,0.0,2023-08-27,27,15,0,0,0,1,3,0,938353,1,2,1,0.0,-2,-41181,41032,82213,60,False,0,0,0,0.0,27,Newcastle United,Liverpool,1,2,22304,2023,607700,0.0,0,0,0,0.0,0.0,0.0,4,4,3,0.7,DEF,0.0,0.01,0.09,0.08,0.86,0.67,0.0,2.57,12.87,3.93,8.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,1.33,0.0,1.33,0.05,0.03,0.0,0.33,0.0,0.05,0.08,0.08,1.97,555000.0,-2.0,0.49,0.28,0.36
1,2,29,0,21.6,313,0.08,0.36,0.28,1.11,57,1,0,8.6,45.2,2023-09-24,90,19,0,0,0,0,6,0,621048,1,1,3,19.0,7,1111,17958,16847,60,True,0,0,3,0.4131487905979156,90,Liverpool,West Ham,3,1,21953,2023,612797,1.1123965978622437,1,2,0,0.4131487905979156,0.1827968955039978,0.1827968955039978,2,5,6,1.7,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.75,0.22,0.15
1,0,25,0,10.5,313,0.12,0.16,0.04,2.1,68,2,0,8.3,66.8,2023-09-30,90,18,0,0,0,0,7,0,645865,1,1,2,6.0,3,13417,27950,14533,60,False,1,0,1,0.0619585737586021,90,Tottenham,Liverpool,2,1,21962,2023,614980,0.0991349071264267,1,1,0,0.0619585737586021,0.7538663148880005,0.6547313928604126,4,4,7,3.8,DEF,0.0,0.03,0.12,0.09,0.37,0.33,0.0,2.87,15.07,7.2,6.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.0,2.33,0.0,1.0,0.14,0.37,0.33,0.67,0.0,0.14,0.06,0.06,0.57,207016.0,3.0,0.35,0.25,0.47
0,0,14,0,0.7,313,0.01,0.01,0.0,2.3,72,2,0,2.7,24.4,2023-10-08,90,5,0,0,0,0,8,0,675635,1,2,2,2.0,1,18356,37118,18762,60,False,0,0,0,0.0,90,Brighton,Liverpool,2,2,21966,2023,616938,0.0,0,0,0,0.0,0.148463949561119,0.148463949561119,4,3,8,4.2,DEF,0.0,0.07,0.17,0.11,1.07,1.0,0.0,5.63,37.33,10.7,8.33,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,1.67,3.33,0.0,1.33,0.16,0.4,0.67,1.0,0.0,0.16,0.31,0.28,1.83,422304.33,1.0,0.35,0.24,0.48
0,1,28,1,13.1,313,0.02,0.02,0.0,0.13,85,0,0,4.4,28.4,2023-10-21,90,9,0,0,0,0,9,0,741548,1,0,2,2.0,7,51610,71412,19802,60,True,0,0,0,0.0,90,Liverpool,Everton,2,0,21979,2023,617752,0.0196907464414834,0,1,0,0.0,0.1030342653393745,0.0833435133099556,2,5,9,4.2,DEF,0.0,0.07,0.18,0.11,1.84,1.67,0.0,6.53,45.47,10.93,9.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,3.67,0.0,1.33,0.16,0.4,0.67,1.0,0.0,0.16,0.36,0.33,3.23,647516.0,6.0,0.75,0.18,0.12
0,2,32,1,12.5,313,0.04,0.04,0.0,0.45,97,0,0,4.8,35.2,2023-10-29,90,16,0,0,0,0,10,0,791105,1,0,3,0.0,8,40923,59459,18536,60,True,0,0,0,0.0,90,Liverpool,Nottingham Forest,3,0,21991,2023,620597,0.0071496539749205,0,1,0,0.0,1.0184049606323242,1.0184049606323242,2,5,10,5.8,DEF,0.33,0.05,0.06,0.01,1.51,1.33,0.0,5.13,39.87,8.1,3.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.0,3.67,0.0,0.33,0.02,0.04,0.33,0.67,0.0,0.02,0.34,0.3,4.07,687682.67,6.0,0.8,0.15,0.1
0,0,16,0,3.7,313,0.03,0.11,0.08,0.81,105,1,0,3.2,20.6,2023-11-05,90,12,0,0,0,0,11,0,861589,1,1,1,8.0,2,57873,72964,15091,61,False,0,0,1,0.0716754049062728,90,Luton,Liverpool,1,1,21999,2023,622365,0.0,0,0,0,0.0716754049062728,1.3079341650009155,1.3079341650009155,4,2,11,6.7,DEF,0.67,0.02,0.02,0.0,0.96,0.67,0.0,3.97,29.33,8.77,1.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.33,5.33,0.0,0.0,0.0,0.01,0.0,0.67,0.0,0.0,0.42,0.42,4.73,736096.0,2.0,0.09,0.15,0.83
0,0,24,1,1.3,313,0.01,0.08,0.07,1.57,117,0,0,5.2,31.2,2023-11-12,90,4,0,0,0,0,12,0,824499,1,0,3,19.0,6,-35150,24350,59500,61,True,0,0,1,0.0943635776638984,90,Liverpool,Brentford,3,0,22011,2023,623840,0.0,0,0,0,0.0943635776638984,0.0781601592898368,0.0781601592898368,2,5,12,4.3,DEF,0.67,0.03,0.06,0.03,0.46,0.33,0.0,4.13,28.07,9.77,3.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,2.0,5.67,0.0,0.33,0.02,0.01,0.0,0.67,0.0,0.02,0.81,0.8,5.57,798080.67,6.0,0.74,0.2,0.14
