assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
1,0,18,0,29.5,412,0.36,0.43,0.07,1.5,6,1,0,5.6,21.8,2023-08-12,67,2,0,0,0,0,1,0,33579,1,1,5,5.0,4,0,0,0,55,True,1,0,1,0.0941830053925514,79,Newcastle United,Aston Villa,5,1,22281,2023,603915,0.841463565826416,1,2,0,0.0941830053925514,1.2820308208465576,1.1878477334976196,3,4,1,2.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,0.29,0.24
0,0,-3,0,1.4,412,0.0,0.09,0.09,0.52,16,1,0,1.2,0.0,2023-08-19,55,13,0,0,0,0,2,0,52311,1,0,1,15.0,0,7376,12776,5400,55,False,1,0,2,0.1028999015688896,59,Manchester City,Newcastle United,1,0,22291,2023,605575,0.0,0,0,0,0.1028999015688896,0.133475199341774,0.0305752996355295,3,5,2,1.5,MID,0.0,0.12,0.14,0.02,0.5,0.33,0.0,1.87,7.27,9.83,1.67,22.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,1.67,1.33,0.0,0.33,0.03,0.28,0.33,0.67,0.0,0.03,0.43,0.4,0.87,11193.0,0.0,0.64,0.27,0.22
0,2,28,1,30.7,412,0.22,0.8,0.59,0.4,29,0,1,11.6,46.8,2023-08-27,71,11,0,0,0,0,3,0,49514,1,2,1,38.0,10,-4479,5073,9552,55,True,0,1,4,0.4800443947315216,76,Newcastle United,Liverpool,1,2,22304,2023,607691,0.1675527393817901,0,2,1,0.4800443947315216,0.7719093561172485,0.167753592133522,4,4,3,4.7,MID,0.0,0.12,0.17,0.05,0.67,0.67,0.0,2.27,7.27,10.3,6.67,40.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.33,2.0,1.33,0.0,1.0,0.07,0.28,0.33,0.67,0.0,0.07,0.47,0.41,1.37,28630.0,8.0,0.49,0.28,0.36
0,0,4,0,13.4,412,0.04,0.24,0.2,1.42,33,3,0,2.7,7.8,2023-09-02,90,5,0,0,0,0,4,0,105511,1,1,3,6.0,1,45371,55402,10031,55,False,1,0,1,0.1027524173259735,90,Brighton,Newcastle United,3,1,21931,2023,608891,0.0816878080368042,0,1,0,0.1027524173259735,0.5368812084197998,0.3524409830570221,3,3,4,4.3,MID,0.33,0.19,0.44,0.25,0.81,0.67,0.33,6.13,22.87,20.53,19.33,64.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,2.33,4.67,0.33,2.33,0.23,0.34,0.33,1.33,0.33,0.23,0.73,0.46,2.93,45134.67,1.0,0.44,0.29,0.38
1,0,13,1,8.1,412,0.13,0.13,0.0,0.54,46,0,0,2.0,8.2,2023-09-16,90,4,0,0,0,0,5,0,146502,1,0,1,4.0,5,35456,58619,23163,55,True,1,0,0,0.0,90,Newcastle United,Brentford,1,0,21943,2023,610655,0.0,0,0,0,0.0,0.1338002383708953,0.1338002383708953,2,4,5,5.8,MID,0.33,0.09,0.38,0.29,0.78,1.33,0.33,5.17,18.2,15.17,19.67,72.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,1.67,3.67,0.33,2.33,0.23,0.08,0.0,1.0,0.33,0.23,0.48,0.18,3.5,69112.0,5.0,0.69,0.26,0.18
1,1,47,1,34.3,412,0.43,1.04,0.61,0.84,60,0,1,16.4,69.2,2023-09-24,78,17,0,0,0,0,6,0,225799,0,8,0,60.0,12,74902,93698,18796,55,False,0,1,4,0.5109280943870544,79,Sheffield United,Newcastle United,0,8,21954,2023,613103,1.278839349746704,1,3,1,0.5109280943870544,1.85066020488739,0.0921757593750953,3,2,6,8.0,MID,0.67,0.13,0.39,0.26,0.79,1.0,0.33,5.43,20.93,17.4,16.0,83.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,1.67,5.33,0.33,1.67,0.19,0.08,0.0,1.0,0.33,0.19,0.48,0.22,4.93,100509.0,11.0,0.15,0.24,0.74
1,0,13,1,2.8,412,0.02,0.07,0.05,0.65,66,0,0,4.6,12.0,2023-09-30,90,6,0,0,0,0,7,0,810537,1,0,2,31.0,5,540945,571615,30670,56,True,1,0,3,0.0731983631849289,90,Newcastle United,Burnley,2,0,21958,2023,614667,0.0,0,0,0,0.0731983631849289,0.5008459091186523,0.5008459091186523,2,4,7,8.3,MID,0.67,0.2,0.47,0.27,0.93,1.0,0.33,7.03,28.4,18.6,23.33,86.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,3.0,1.33,6.0,0.33,1.67,0.2,0.45,0.33,1.33,0.33,0.2,0.84,0.19,6.03,159270.67,5.0,0.77,0.18,0.11
0,0,21,1,4.1,412,0.05,0.8,0.75,0.39,87,0,1,8.5,32.8,2023-10-21,69,8,0,0,0,0,9,0,629884,1,0,4,48.0,8,83682,130679,46997,56,True,0,1,2,1.1269068717956543,75,Newcastle United,Crystal Palace,4,0,21981,2023,618163,0.0,0,0,1,1.1269068717956543,1.8894264698028564,0.7625195384025574,2,4,9,4.8,MID,0.67,0.15,0.37,0.22,0.5,0.0,0.33,7.0,27.07,12.37,30.33,56.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.67,0.67,5.67,0.33,2.33,0.19,0.43,0.33,1.0,0.33,0.19,0.78,0.2,5.43,345445.33,8.0,0.69,0.22,0.13
0,0,6,0,4.9,412,0.03,0.11,0.08,0.98,100,2,0,1.6,1.2,2023-10-28,90,20,0,0,0,0,10,0,801764,1,2,2,10.0,2,167762,219253,51491,57,False,0,0,1,0.1633986532688141,90,Wolverhampton Wanderers,Newcastle United,2,2,21994,2023,620135,0.0,0,0,0,0.1633986532688141,0.3144700825214386,0.1510714292526245,3,2,10,3.8,MID,0.67,0.02,0.29,0.27,0.35,0.0,0.33,4.37,14.93,2.3,26.33,53.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,2.0,4.33,0.33,1.67,0.4,0.0,0.0,0.0,0.33,0.4,0.8,0.42,4.37,480140.33,2.0,0.23,0.26,0.57
0,0,23,1,12.7,412,0.03,0.62,0.59,0.56,107,0,1,9.7,42.0,2023-11-04,90,1,0,0,0,0,11,0,785776,1,0,1,42.0,7,-13956,64797,78753,57,True,1,1,2,0.8940771818161011,90,Newcastle United,Arsenal,1,0,22001,2023,621775,0.0222424883395433,0,1,1,0.8940771818161011,0.9478128552436828,0.0314931496977806,5,4,11,5.7,MID,0.33,0.03,0.3,0.28,0.46,0.67,0.33,3.37,11.33,3.0,19.33,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.0,3.33,0.33,1.0,0.43,0.0,0.0,0.0,0.33,0.43,0.73,0.3,2.87,477216.0,7.0,0.37,0.29,0.41
