assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,0,8,0,0.1,522,0.0,0.0,0.0,1.37,3,1,0,1.4,13.6,2023-08-12,90,3,0,0,0,0,1,0,44603,1,1,1,0.0,2,0,0,0,45,False,0,0,0,0.0,90,Bournemouth,West Ham,1,1,22277,2023,603745,0.0,0,0,0,0.0,0.0200846493244171,0.0200846493244171,2,2,1,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.38,0.31,0.43
0,0,11,0,0.0,522,0.0,0.13,0.13,2.63,19,1,1,7.1,38.0,2023-08-20,66,7,0,0,0,1,2,0,52081,1,1,3,33.0,5,-2631,2280,4911,45,True,0,1,1,0.3899350166320801,76,West Ham,Chelsea,3,1,22293,2023,605899,0.0,0,0,1,0.3899350166320801,0.0583644546568393,0.0583644546568393,3,3,2,3.5,DEF,0.0,0.0,0.0,0.0,0.46,0.33,0.0,0.47,4.53,0.03,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.67,14867.67,5.0,0.28,0.3,0.54
0,0,15,0,11.0,522,0.01,0.01,0.0,1.43,38,1,0,3.9,28.4,2023-09-01,90,12,0,0,0,0,4,0,67458,1,2,1,0.0,2,14717,18865,4148,45,False,0,0,0,0.0,90,Luton,West Ham,1,2,21925,2023,608293,0.0280350875109434,0,1,0,0.0,0.0280350875109434,0.0280350875109434,2,2,4,2.7,DEF,0.0,0.0,0.04,0.04,1.33,0.67,0.33,2.83,17.2,0.03,11.0,52.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.67,1.33,2.33,0.33,0.33,0.13,0.0,0.0,0.0,0.33,0.13,0.03,0.03,1.83,32228.0,2.0,0.27,0.29,0.57
0,0,12,0,0.0,522,0.0,0.25,0.25,3.63,49,3,0,5.0,37.2,2023-09-16,90,13,0,0,0,0,5,0,67836,1,3,1,13.0,1,-2413,5555,7968,45,True,0,0,2,0.1507977843284607,90,West Ham,Manchester City,1,3,21937,2023,610340,0.0,0,0,0,0.1507977843284607,0.0487433858215808,0.0487433858215808,5,3,5,0.0,DEF,0.0,0.0,0.05,0.04,1.35,0.67,0.33,3.67,22.13,3.67,11.0,52.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.0,1.33,2.33,0.33,0.33,0.13,0.01,0.0,0.33,0.33,0.13,0.03,0.03,2.07,39846.33,1.0,0.17,0.24,0.71
0,0,8,0,0.1,522,0.01,0.05,0.04,3.06,57,3,0,2.4,17.0,2023-09-24,90,11,0,0,0,0,6,0,69239,1,1,3,7.0,1,-608,3580,4188,45,False,0,0,1,0.0246401689946651,90,Liverpool,West Ham,3,1,21953,2023,612812,0.0,0,0,0,0.0246401689946651,0.3946490883827209,0.3946490883827209,2,5,6,0.5,DEF,0.0,0.0,0.09,0.08,1.69,1.33,0.0,2.97,21.87,3.67,4.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,0.67,1.0,0.0,0.67,0.05,0.01,0.0,0.33,0.0,0.05,0.03,0.03,0.9,45098.0,1.0,0.75,0.22,0.15
0,0,24,1,0.3,522,0.0,0.31,0.31,1.07,69,0,0,4.9,36.6,2023-09-30,90,17,0,0,0,0,7,0,79301,1,0,2,12.0,6,6839,11166,4327,45,True,0,0,2,0.6013815999031067,90,West Ham,Sheffield United,2,0,21960,2023,614723,0.0,0,0,0,0.6013815999031067,0.6339991688728333,0.6339991688728333,2,3,7,3.2,DEF,0.0,0.01,0.1,0.1,2.71,2.33,0.0,3.77,27.53,3.7,6.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.67,1.33,0.0,1.0,0.06,0.01,0.0,0.33,0.0,0.06,0.16,0.16,1.07,68177.67,6.0,0.71,0.21,0.14
0,0,8,0,0.5,522,0.01,0.01,0.0,1.95,79,2,0,0.5,4.6,2023-10-08,90,15,0,0,0,0,8,0,79726,1,2,2,0.0,1,522,7422,6900,45,True,0,0,0,0.0,90,West Ham,Newcastle United,2,2,21973,2023,616952,0.0,0,0,0,0.0,0.7675372958183289,0.7675372958183289,3,3,8,2.2,DEF,0.33,0.0,0.2,0.2,2.59,2.0,0.0,4.1,30.27,0.13,10.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.0,2.67,0.0,1.67,0.26,0.0,0.0,0.0,0.0,0.26,0.36,0.36,1.23,72125.33,1.0,0.3,0.27,0.49
0,0,8,0,0.3,522,0.01,0.06,0.05,2.02,81,4,0,1.6,10.8,2023-10-22,90,2,0,0,0,0,9,0,80937,1,1,4,5.0,0,-231,3887,4118,45,False,0,0,1,0.0688674747943878,90,Aston Villa,West Ham,4,1,21976,2023,618981,0.0,0,0,0,0.0688674747943878,0.0,0.0,2,4,9,2.3,DEF,0.33,0.01,0.12,0.12,2.03,1.67,0.0,2.6,19.4,0.3,6.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,2.67,0.0,1.0,0.21,0.0,0.0,0.0,0.0,0.21,0.6,0.6,1.97,76088.67,0.0,0.54,0.26,0.27
0,0,17,0,0.9,522,0.01,0.1,0.09,0.82,99,1,0,3.1,24.2,2023-10-29,90,9,0,0,0,0,10,0,82079,1,1,0,6.0,2,322,5334,5012,45,True,0,0,2,0.0479958467185497,90,West Ham,Everton,0,1,21993,2023,620328,0.0,0,0,0,0.0479958467185497,0.0428078435361385,0.0227393973618745,2,3,10,1.0,DEF,0.33,0.01,0.13,0.12,1.68,2.0,0.0,2.33,17.33,0.37,5.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.67,2.33,0.0,1.0,0.22,0.0,0.0,0.0,0.0,0.22,0.47,0.47,2.57,79988.0,2.0,0.48,0.27,0.31
0,0,12,0,1.0,522,0.01,0.01,0.0,1.4,101,3,0,2.5,24.0,2023-11-04,90,4,0,0,0,0,11,0,83981,1,2,3,0.0,1,1108,5578,4470,45,False,0,0,0,0.0,90,Brentford,West Ham,3,2,21995,2023,621540,0.0,0,0,0,0.0,0.6660608649253845,0.6660608649253845,2,2,11,1.0,DEF,0.0,0.01,0.06,0.05,1.6,2.33,0.0,1.73,13.2,0.57,3.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.27,0.26,1.83,80914.0,1.0,0.5,0.27,0.3
