assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,6,0,16.7,443,5,1,0,3.6,13.6,2021-08-14,90,9,0,0,0,0,1,0,134452,0,1,6.0,1,0,0,0,40,False,1,0,1,0.0338298976421356,90,Leicester,Wolverhampton Wanderers,1,0,16381,2021,475545,0.0863142684102058,0,1,0,0.0338298976421356,0.1974177360534668,0.1111034676432609,3,3,1,0.5,DEF
0,0,3,0,0.0,443,59,0,0,0.2,2.0,2021-09-26,3,16,0,0,0,0,6,0,187466,1,0,0.0,1,-12090,3581,15671,40,False,0,0,0,0.0,2,Southampton,Wolverhampton Wanderers,0,1,16433,2021,485484,0.0,0,0,0,0.0,0.0,0.0,3,3,6,0.2,DEF
0,0,3,0,0.0,443,87,1,0,0.0,0.0,2021-10-23,7,10,0,0,0,0,9,0,167987,1,1,0.0,1,-6843,904,7747,40,False,0,0,0,0.0,6,Leeds,Wolverhampton Wanderers,1,1,16462,2021,490017,0.0,0,0,0,0.0,0.0,0.0,3,2,9,0.5,DEF
0,0,2,0,0.0,443,130,0,0,0.0,0.0,2021-11-27,1,15,0,0,0,0,13,0,164602,0,0,0.0,1,-1521,5441,6962,39,False,0,0,0,0.0,1,Norwich,Wolverhampton Wanderers,0,0,16505,2021,497399,0.0,0,0,0,0.0,0.0,0.0,3,2,13,0.7,DEF
0,0,3,0,0.0,443,150,1,0,0.0,0.0,2021-12-04,1,11,0,0,0,0,15,0,164223,1,0,0.0,1,-918,4055,4973,39,True,0,0,0,0.0,1,Wolverhampton Wanderers,Liverpool,0,1,16525,2021,499925,0.0,0,0,0,0.0,0.0,0.0,4,3,15,-0.5,DEF
0,0,27,1,1.9,443,180,0,0,2.0,16.4,2021-12-19,90,6,0,0,0,0,18,0,167768,0,0,2.0,6,-668,3813,4481,39,True,0,0,0,0.0,90,Wolverhampton Wanderers,Chelsea,0,0,16555,2021,504000,0.0,0,0,0,0.0,0.2655422389507293,0.2655422389507293,4,3,18,0.1,DEF
0,0,10,0,2.8,443,270,1,0,1.3,10.6,2022-02-27,90,19,0,0,0,0,27,0,162125,0,1,0.0,2,-2662,1612,4274,39,False,0,0,0,0.0,90,West Ham,Wolverhampton Wanderers,1,0,16645,2021,516503,0.0,0,0,0,0.0,0.1068478599190712,0.1068478599190712,3,3,27,0.4,DEF
0,0,2,0,0.7,443,280,1,0,0.0,0.0,2022-03-05,24,7,0,0,0,0,28,0,164206,2,0,0.0,1,2048,7351,5303,39,True,0,0,0,0.0,24,Wolverhampton Wanderers,Crystal Palace,0,2,16655,2021,517608,0.0,0,0,0,0.0,0.0,0.0,2,3,28,2.3,DEF
