assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,14,0,31.4,325,7,3,0,4.5,12.4,2021-08-14,85,11,0,0,0,0,1,0,47808,3,0,1.0,1,0,0,0,55,True,1,0,1,0.0072125410661101,87,Norwich,Liverpool,0,3,16383,2021,475679,0.3090212047100067,0,1,0,0.0072125410661101,0.3854993283748626,0.0692655742168426,4,2,1,0.7,MID
0,0,8,0,4.8,325,16,5,0,1.1,6.6,2021-08-21,90,12,0,0,0,0,2,0,52257,0,5,0.0,2,-1991,5813,7804,55,False,0,0,0,0.0,90,Manchester City,Norwich,5,0,16387,2021,476924,0.0,0,0,0,0.0,0.0,0.0,2,5,2,0.0,MID
0,0,6,0,1.8,325,26,2,0,1.3,6.2,2021-08-28,90,9,0,0,0,0,3,0,48753,2,1,5.0,1,-5387,3798,9185,55,True,1,0,3,0.0593067482113838,90,Norwich,Leicester,1,2,16398,2021,478866,0.0,0,0,0,0.0593067482113838,0.0622234232723712,0.0177795272320508,2,2,3,0.3,MID
0,0,4,0,1.3,325,31,1,0,0.6,2.6,2021-09-11,28,1,0,0,0,0,4,0,46447,0,1,2.0,1,-4514,8004,12518,55,False,0,0,0,0.0,27,Arsenal,Norwich,1,0,16407,2021,480291,0.0,0,0,0,0.0,0.0860634073615074,0.0860634073615074,2,4,4,0.3,MID
0,0,3,0,2.4,325,47,1,0,0.5,2.8,2021-09-18,20,18,0,0,0,0,5,0,42715,3,1,0.0,1,-4522,3891,8413,54,True,0,0,0,0.0,18,Norwich,Watford,1,3,16418,2021,482155,0.0,0,0,0,0.0,0.1110885813832283,0.1110885813832283,2,2,5,1.2,MID
0,0,2,0,1.8,325,117,1,0,0.5,1.4,2021-11-20,45,16,0,0,0,0,12,0,19289,1,2,2.0,1,-619,469,1088,53,True,0,0,0,0.0,47,Norwich,Southampton,2,1,16492,2021,495794,0.0,0,0,0,0.0,0.0,0.0,2,2,12,-0.3,MID
0,0,3,0,2.8,325,160,1,0,0.4,1.0,2021-12-11,20,13,0,0,0,0,16,0,18602,1,0,0.0,1,-388,185,573,53,True,0,0,0,0.0,19,Norwich,Manchester United,0,1,16535,2021,501862,0.0,0,0,0,0.0,0.0,0.0,3,2,16,-0.6,MID
0,0,8,0,2.2,325,167,1,0,1.4,1.4,2021-12-14,60,2,0,0,0,0,17,0,18846,2,0,10.0,2,151,636,485,53,True,0,0,1,0.0535644255578517,65,Norwich,Aston Villa,0,2,16541,2021,503045,0.0,0,0,0,0.0535644255578517,0.0,0.0,2,2,17,0.2,MID
