assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,2,0,0.6,607,55,0,0,0.3,2.2,2021-09-25,1,15,0,0,0,0,6,0,0,0,2,0.0,1,0,0,0,45,True,0,0,0,0,1,Everton,Norwich,2,0,16428,2021,484712,0,0,0,0,0,0,0,2,2,6,2.0,FWD
0,0,3,0,0.0,607,67,0,0,0.0,0.0,2021-10-02,1,13,0,0,0,0,7,0,13192,1,1,0.0,1,10762,13006,2244,45,False,0,0,0,0,1,Manchester United,Everton,1,1,16442,2021,486216,0,0,0,0,0,0,0,2,4,7,1.0,FWD
0,0,1,0,0.3,607,168,1,0,0.5,0.2,2021-12-16,28,6,0,0,0,0,17,0,28588,1,1,4.0,0,-857,939,1796,45,False,1,0,0,0,27,Chelsea,Everton,1,1,16543,2021,503355,0,0,0,0,0,0,0,2,4,17,-1.0,FWD
