assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,20,0,0.5,153,0.01,0.01,0.0,2.06,20,1,0,2.5,24.0,2023-08-19,90,20,0,0,0,0,2,0,21587,1,4,1,0.0,1,-7383,154,7537,45,False,1,0,0,0.0,90,Wolverhampton Wanderers,Brighton,1,4,22286,2023,605072,0.0,0,0,0,0.0,0.4248650968074798,0.4248650968074798,2,2,2,0.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,14,0,6.6,153,0.05,0.05,0.0,3.33,24,3,0,2.3,16.6,2023-08-26,90,19,0,0,0,0,3,0,26060,1,3,1,0.0,1,2669,5668,2999,44,True,0,0,0,0.0,90,Brighton,West Ham,1,3,22301,2023,607010,0.0,0,0,0,0.0,0.1582919806241989,0.1582919806241989,2,3,3,0.7,DEF,0.0,0.01,0.01,0.0,2.06,1.0,0.0,2.5,24.0,0.5,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.5,21587.0
0,0,16,0,0.4,153,0.01,0.11,0.1,1.37,53,1,0,2.8,19.4,2023-09-24,90,3,0,0,0,0,6,0,23546,1,1,3,8.0,2,-1286,681,1967,44,True,0,0,1,0.1199745237827301,90,Brighton,Bournemouth,3,1,21951,2023,612705,0.0,0,0,0,0.1199745237827301,0.340465247631073,0.340465247631073,2,3,6,0.8,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,0,1.5,153,0.01,0.01,0.0,1.58,61,6,0,2.5,23.8,2023-09-30,90,2,0,0,0,0,7,0,23282,1,1,6,0.0,-1,-487,952,1439,44,False,0,0,0,0.0,90,Aston Villa,Brighton,6,1,21955,2023,614304,0.0,0,0,0,0.0,0.4211071729660034,0.4211071729660034,2,4,7,0.3,DEF,0.0,0.01,0.11,0.1,1.37,1.0,0.0,2.8,19.4,0.4,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.12,0.34,0.34,0.8,23546.0
0,0,18,0,12.8,153,0.01,0.1,0.09,0.71,94,1,0,3.6,16.0,2023-10-29,90,10,0,0,0,0,10,0,22331,1,1,1,7.0,2,-288,884,1172,43,True,0,0,1,0.0601088032126426,90,Brighton,Fulham,1,1,21988,2023,620627,0.0188541635870933,0,1,0,0.0601088032126426,0.0942425802350044,0.0942425802350044,2,3,10,0.7,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,8,0,4.8,153,0.01,0.14,0.13,1.32,114,1,0,1.8,8.8,2023-11-12,90,17,1,0,0,0,12,0,23737,1,1,1,4.0,0,-169,1115,1284,43,True,0,0,1,0.0569397360086441,90,Brighton,Sheffield United,1,1,22008,2023,623870,0.0,0,0,0,0.0569397360086441,0.2372087389230728,0.2372087389230728,2,3,12,1.2,DEF,0.0,0.01,0.1,0.09,0.71,1.0,0.0,3.6,16.0,12.8,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.06,0.02,0.0,1.0,0.0,0.06,0.09,0.09,0.7,22331.0
0,0,27,1,3.8,153,0.02,0.03,0.01,0.68,199,0,0,2.5,16.8,2024-01-02,73,19,0,0,0,0,20,0,15425,1,0,0,4.0,6,-469,16,485,42,False,0,0,1,0.0430858433246612,75,West Ham,Brighton,0,0,22093,2023,633867,0.0,0,0,0,0.0430858433246612,0.7232844233512878,0.7232844233512878,2,3,20,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,-2,0,2.1,153,0.02,0.02,0.0,0.4,204,0,0,0.4,1.6,2024-01-22,18,20,0,0,0,0,21,0,16076,0,0,0,0.0,0,486,1218,732,42,True,1,0,0,0.0,16,Brighton,Wolverhampton Wanderers,0,0,22095,2023,636503,0.0,0,0,0,0.0,0.0,0.0,2,3,21,2.0,DEF,1.0,0.02,0.03,0.01,0.68,0.0,0.0,2.5,16.8,3.8,4.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.72,0.72,0.0,15425.0
0,0,11,0,26.2,153,0.04,0.04,0.0,0.19,249,0,0,3.5,8.6,2024-02-18,45,17,0,0,0,0,25,0,16458,1,5,0,0.0,1,18,390,372,42,False,0,0,0,0.0,54,Sheffield United,Brighton,0,5,22143,2023,642333,0.1164631098508834,0,2,0,0.0,0.8438774347305298,0.7606085538864136,2,2,25,0.7,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,17,0,14.5,153,0.07,0.11,0.04,1.24,264,3,0,5.0,26.4,2024-03-02,90,10,0,0,0,0,27,0,16713,1,0,3,9.0,1,-108,223,331,42,False,0,0,1,0.0633303597569465,90,Fulham,Brighton,3,0,22158,2023,644885,0.0374084673821926,0,1,0,0.0633303597569465,0.4470133483409881,0.4470133483409881,2,3,27,0.5,DEF,0.0,0.04,0.04,0.0,0.19,0.0,0.0,3.5,8.6,26.2,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,0.84,0.76,0.7,16458.0
