assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,14,0,6.8,199,0.05,0.46,0.41,1.59,8,2,0,8.4,12.4,2024-08-18,90,False,4,0,0,0,0,1,0,2972520,1,1,2,65.0,2,0,0,0,70,False,0,0,7,0.4360718727111816,90,Brentford,Crystal Palace,2,1,26609,2024,666818,0.0,0,0,0,0.4360718727111816,0.370917946100235,0.0641933158040046,3.0,4.0,1.0,2.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,14,0,56.2,199,0.17,0.62,0.45,1.39,14,2,0,10.9,16.8,2024-08-24,90,False,19,0,0,0,0,2,0,3069358,1,2,0,36.0,2,-86986,117964,204950,70,True,0,0,5,0.5172160267829895,90,Crystal Palace,West Ham,0,2,26613,2024,667924,0.2877558171749115,0,4,0,0.5172160267829895,0.6016530394554138,0.0243191681802272,2.0,3.0,2.0,2.0,MID,0.0,0.05,0.46,0.41,1.59,2.0,0.0,8.4,12.4,6.8,65.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,7.0,0.44,0.0,0.0,0.0,0.0,0.44,0.37,0.06,2.5,2972520.0,0.0,0.05,0.46,0.41,1.59,2.0,0.0,8.4,12.4,6.8,65.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,7.0,0.44,0.0,0.0,0.0,0.0,0.44,0.37,0.06,2.5,2972520.0
0,3,31,0,17.8,199,0.06,0.25,0.19,2.27,23,1,1,7.5,38.6,2024-09-01,90,False,6,0,0,0,0,3,0,2419812,1,1,1,19.0,10,-667120,81172,748292,69,False,0,1,3,0.1470447331666946,90,Chelsea,Crystal Palace,1,1,26630,2024,672450,0.0353318527340889,0,1,1,0.1470447331666946,0.1095221415162086,0.0,3.0,4.0,3.0,4.7,MID,0.0,0.22,1.08,0.86,2.98,4.0,0.0,19.3,29.2,63.0,101.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,12.0,0.95,0.29,0.0,4.0,0.0,0.95,0.97,0.09,4.5,6041878.0,0.0,0.22,1.08,0.86,2.98,4.0,0.0,19.3,29.2,63.0,101.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,12.0,0.95,0.29,0.0,4.0,0.0,0.95,0.97,0.09,4.5,6041878.0
0,0,17,0,49.7,199,0.34,0.8,0.46,1.23,34,2,0,8.3,11.6,2024-09-14,90,False,11,0,0,0,0,4,0,2697458,1,2,2,22.0,2,183729,447894,264165,69,True,0,0,3,0.5010472536087036,90,Crystal Palace,Leicester,2,2,26636,2024,673712,0.4377900063991546,0,3,0,0.5010472536087036,1.6913152933120728,1.1232715845108032,2.0,3.0,4.0,4.5,MID,0.0,0.28,1.33,1.05,5.25,5.0,1.0,26.8,67.8,80.8,120.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,14.0,1.0,15.0,1.1,0.32,0.0,5.0,1.0,1.1,1.08,0.09,9.2,8461690.0,0.0,0.28,1.33,1.05,5.25,5.0,1.0,26.8,67.8,80.8,120.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,14.0,1.0,15.0,1.1,0.32,0.0,5.0,1.0,1.1,1.08,0.09,9.2,8461690.0
0,0,8,1,32.1,199,0.13,0.63,0.5,1.7,43,0,0,6.6,11.2,2024-09-21,90,False,14,0,0,0,0,5,0,2536985,1,0,0,23.0,3,-159290,74889,234179,69,True,0,0,2,0.7297544479370117,90,Crystal Palace,Manchester United,0,0,26649,2024,675936,0.0370231643319129,0,2,0,0.7297544479370117,0.7297544479370117,0.0,3.0,3.0,5.0,4.2,MID,0.0,0.57,1.67,1.1,4.89,5.0,1.0,26.7,67.0,123.7,77.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,14.0,1.0,11.0,1.17,0.76,0.0,8.0,1.0,1.17,2.4,1.15,11.2,8186628.0,0.0,0.62,2.13,1.51,6.48,7.0,1.0,35.1,79.4,130.5,142.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,16.0,1.0,18.0,1.6,0.76,0.0,8.0,1.0,1.6,2.77,1.21,13.7,11159148.0
0,0,15,0,25.0,199,0.09,0.3,0.21,0.89,55,2,0,5.4,12.2,2024-09-28,90,False,8,0,0,0,0,6,0,2155173,1,1,2,17.0,2,-396302,94044,490346,69,False,0,0,5,0.1728492826223373,90,Everton,Crystal Palace,2,1,26654,2024,677829,0.0684263482689857,0,2,0,0.1728492826223373,0.0393515788018703,0.0,3.0,3.0,6.0,4.2,MID,1.0,0.53,1.68,1.15,5.2,3.0,1.0,22.4,61.4,99.6,64.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,1.0,8.0,1.38,0.51,0.0,6.0,1.0,1.38,2.53,1.12,13.4,7654255.0,1.0,0.75,2.76,2.01,8.18,7.0,1.0,41.7,90.6,162.6,165.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,19.0,1.0,20.0,2.33,0.8,0.0,10.0,1.0,2.33,3.5,1.21,17.9,13696133.0
0,0,10,0,27.2,199,0.2,0.44,0.24,1.4,66,1,0,6.8,14.6,2024-10-05,90,False,12,0,0,0,0,7,0,1662596,1,1,0,26.0,2,-496880,21251,518131,68,True,0,0,2,0.148350790143013,90,Crystal Palace,Liverpool,0,1,26662,2024,679181,0.2450792640447616,0,2,0,0.148350790143013,0.1648042649030685,0.0,5.0,3.0,7.0,1.7,MID,1.0,0.56,1.73,1.17,3.82,4.0,0.0,20.3,35.0,106.8,62.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,7.0,0.0,10.0,1.4,0.54,0.0,7.0,0.0,1.4,2.46,1.12,12.9,7389616.0,1.0,0.79,2.6,1.81,7.48,7.0,1.0,38.7,90.4,180.8,117.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,19.0,1.0,18.0,2.07,0.87,0.0,12.0,1.0,2.07,3.17,1.15,19.6,12878786.0
0,0,16,0,15.8,199,0.08,0.38,0.3,1.62,77,1,0,6.4,15.0,2024-10-21,90,False,16,0,0,0,0,8,0,1529494,1,0,1,33.0,2,-152257,36046,188303,68,False,0,0,6,0.1768858581781387,90,Nottingham Forest,Crystal Palace,1,0,26677,2024,682459,0.0903165489435195,0,1,0,0.1768858581781387,0.4792402684688568,0.3386228084564209,3.0,3.0,8.0,2.0,MID,1.0,0.42,1.37,0.95,3.99,3.0,0.0,18.8,38.0,84.3,66.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,0.0,9.0,1.05,0.35,0.0,6.0,0.0,1.05,0.93,0.0,10.1,6354754.0,1.0,0.82,2.42,1.6,7.49,6.0,1.0,34.6,88.2,151.8,107.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,19.0,1.0,15.0,1.7,0.82,0.0,10.0,1.0,1.7,2.73,1.12,19.3,11472024.0
1,0,19,1,22.3,199,0.26,0.42,0.16,0.72,86,0,0,7.3,25.8,2024-10-27,90,False,18,0,0,0,0,9,0,1407871,1,0,1,25.0,6,-122944,15491,138435,67,True,0,0,4,0.1576158106327057,90,Crystal Palace,Tottenham,1,0,26689,2024,683487,0.4644821584224701,1,1,0,0.1576158106327057,0.5359659194946289,0.0,4.0,3.0,9.0,2.8,MID,0.0,0.37,1.12,0.75,3.91,4.0,0.0,18.6,41.8,68.0,76.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,13.0,0.5,0.4,0.0,5.0,0.0,0.5,0.68,0.34,7.9,5347263.0,1.0,0.84,2.55,1.71,6.84,6.0,0.0,33.5,64.6,149.8,121.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,11.0,0.0,18.0,1.73,0.88,0.0,10.0,0.0,1.73,3.1,1.46,16.6,10581706.0
0,0,13,0,44.3,199,0.09,0.09,0.0,0.04,124,1,0,6.4,13.8,2024-11-30,64,False,15,0,0,0,0,13,0,835500,1,1,1,6.0,2,-35919,3286,39205,66,True,0,0,0,0.0,70,Crystal Palace,Newcastle United,1,1,26725,2024,690091,0.075147196650505,0,3,0,0.0,0.6687735915184021,0.6546360850334167,3.0,3.0,13.0,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,0.8,0.46,2.34,1.0,0.0,13.7,40.8,38.1,58.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,10.0,0.33,0.55,1.0,2.0,0.0,0.33,1.02,0.34,4.8,2937365.0
