assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
1,0,15,0,24.6,386,0.14,0.14,0.0,0.48,32,0,0,5.3,22.4,2024-09-14,45,False,3,0,0,0,0,4,0,33467,0,1,0,6.0,3,6221,11622,5401,63,False,1,0,0,0.0,43,Bournemouth,Chelsea,0,1,26639,2024,674175,0.5189995765686035,1,2,0,0.0,0.5189995765686035,0.0,4.0,3.0,4.0,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,15,0,30.0,386,0.21,0.21,0.0,0.5,50,0,0,5.5,18.8,2024-09-21,56,False,19,0,0,0,0,5,0,84250,1,3,0,6.0,4,45673,50927,5254,63,False,0,0,0,0.0,59,West Ham,Chelsea,0,3,26642,2024,675300,0.3482705950736999,1,2,0,0.0,0.7342430949211121,0.4721298217773437,4.0,2.0,5.0,2.3,MID,0.0,0.14,0.14,0.0,0.48,0.0,0.0,5.3,22.4,24.6,6.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.52,1.0,2.0,0.0,0.0,0.52,0.0,1.0,33467.0,0.0,0.14,0.14,0.0,0.48,0.0,0.0,5.3,22.4,24.6,6.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.52,1.0,2.0,0.0,0.0,0.52,0.0,1.0,33467.0
2,1,31,0,15.5,386,0.22,0.3,0.08,0.88,54,2,0,4.7,22.8,2024-09-28,70,False,5,0,0,0,0,6,0,152252,1,2,4,9.0,9,63823,81203,17380,63,True,0,0,1,0.1047850474715232,79,Chelsea,Brighton,4,2,26657,2024,677901,0.1375078707933426,1,1,0,0.1047850474715232,0.8381798267364502,0.5958869457244873,3.0,4.0,6.0,4.0,MID,0.0,0.35,0.35,0.0,0.98,0.0,0.0,10.8,41.2,54.6,12.0,101.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.87,2.0,4.0,0.0,0.0,1.25,0.47,3.3,117717.0,0.0,0.35,0.35,0.0,0.98,0.0,0.0,10.8,41.2,54.6,12.0,101.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.87,2.0,4.0,0.0,0.0,1.25,0.47,3.3,117717.0
0,0,18,0,42.5,386,0.26,0.26,0.0,0.59,65,1,0,6.4,11.8,2024-10-06,89,False,16,0,0,0,0,7,0,291466,1,1,1,10.0,2,127667,144886,17219,64,True,0,0,0,0.0,90,Chelsea,Nottingham Forest,1,1,26668,2024,680144,0.1996683031320572,0,3,0,0.0,0.2741763889789581,0.0745080783963203,3.0,4.0,7.0,4.5,MID,0.0,0.57,0.65,0.08,1.86,2.0,0.0,15.5,64.0,70.1,21.0,171.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,16.0,0.0,1.0,0.1,1.0,3.0,5.0,0.0,0.1,2.09,1.07,7.3,269969.0,0.0,0.57,0.65,0.08,1.86,2.0,0.0,15.5,64.0,70.1,21.0,171.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,16.0,0.0,1.0,0.1,1.0,3.0,5.0,0.0,0.1,2.09,1.07,7.3,269969.0
0,0,0,0,3.9,386,0.03,0.03,0.0,1.15,74,1,0,1.4,0.0,2024-10-20,45,False,12,0,0,0,0,8,0,264631,1,1,2,10.0,1,-25481,22801,48282,64,False,0,0,0,0.0,54,Liverpool,Chelsea,2,1,26679,2024,682207,0.0,0,0,0,0.0,0.0,0.0,4.0,5.0,8.0,3.5,MID,0.0,0.69,0.77,0.08,1.97,3.0,0.0,16.6,53.4,88.0,25.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,15.0,0.0,1.0,0.1,0.69,2.0,6.0,0.0,0.1,1.85,1.14,10.8,527968.0,0.0,0.83,0.91,0.08,2.45,3.0,0.0,21.9,75.8,112.6,31.0,260.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,18.0,0.0,1.0,0.1,1.2,3.0,8.0,0.0,0.1,2.37,1.14,11.8,561435.0
0,0,3,0,0.3,386,0.0,0.0,0.0,0.79,117,1,0,0.1,1.0,2024-11-23,5,False,11,0,0,0,0,12,0,100869,0,2,1,0.0,1,-20054,625,20679,63,False,0,0,0,0.0,1,Leicester,Chelsea,1,2,26719,2024,688104,0.0,0,0,0,0.0,0.0767723247408866,0.0767723247408866,4.0,2.0,12.0,0.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,1.74,2.0,0.0,7.8,11.8,46.4,20.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.2,0.0,3.0,0.0,0.0,0.27,0.07,8.0,556097.0
0,0,7,1,6.2,386,0.08,0.12,0.04,0.68,123,0,0,1.5,0.0,2024-12-01,70,False,2,0,0,0,0,13,0,94758,1,0,3,11.0,3,-7025,1337,8362,62,True,0,0,2,0.1453498005867004,76,Chelsea,Aston Villa,3,0,26724,2024,690683,0.0,0,0,0,0.1453498005867004,0.2256523221731186,0.0803025215864181,3.0,4.0,13.0,1.5,MID,0.0,0.0,0.0,0.0,0.79,1.0,0.0,0.1,1.0,0.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.6,100869.0,0.0,0.03,0.03,0.0,1.94,2.0,0.0,1.5,1.0,4.2,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,4.1,365500.0
0,0,23,0,3.4,386,0.03,0.16,0.13,0.0,140,0,1,5.4,33.4,2024-12-04,18,False,17,0,0,0,0,14,0,93060,0,5,1,17.0,6,-2354,3698,6052,62,False,0,1,1,0.1191418692469596,13,Southampton,Chelsea,1,5,26741,2024,691475,0.0,0,0,1,0.1191418692469596,0.3156197965145111,0.1964779198169708,4.0,2.0,14.0,3.5,MID,1.0,0.08,0.12,0.04,1.47,1.0,0.0,1.6,1.0,6.5,11.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,0.15,0.0,0.0,0.0,0.0,0.15,0.3,0.16,2.1,195627.0,1.0,0.08,0.12,0.04,1.47,1.0,0.0,1.6,1.0,6.5,11.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,0.15,0.0,0.0,0.0,0.0,0.15,0.3,0.16,2.1,195627.0
0,1,36,0,27.3,386,0.22,0.61,0.39,2.9,149,3,1,12.2,45.2,2024-12-08,90,False,18,0,0,0,0,15,0,92753,1,4,3,49.0,8,-952,3424,4376,62,False,0,1,3,0.2992709875106811,90,Tottenham,Chelsea,3,4,26745,2024,693039,0.0539892092347145,0,2,1,0.2992709875106811,0.5727265477180481,0.2734555602073669,4.0,4.0,15.0,4.5,MID,1.0,0.11,0.28,0.17,1.47,1.0,1.0,7.0,34.4,9.9,28.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,10.0,1.0,3.0,0.26,0.0,0.0,0.0,1.0,0.26,0.62,0.35,5.6,288687.0,1.0,0.11,0.28,0.17,1.47,1.0,1.0,7.0,34.4,9.9,28.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,10.0,1.0,3.0,0.26,0.0,0.0,0.0,1.0,0.26,0.62,0.35,5.6,288687.0
0,0,17,0,49.8,386,0.56,0.59,0.03,1.61,154,1,0,8.0,10.2,2024-12-15,90,False,4,0,0,0,0,16,0,147050,1,1,2,20.0,2,50258,54495,4237,62,True,0,0,1,0.0626744031906127,90,Chelsea,Brentford,2,1,26757,2024,694598,0.7296637892723083,0,4,0,0.0626744031906127,0.8054659962654114,0.0758022144436836,2.0,4.0,16.0,4.5,MID,1.0,0.33,0.89,0.56,3.58,3.0,2.0,19.1,78.6,36.9,77.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,17.0,2.0,6.0,0.56,0.05,0.0,2.0,2.0,0.56,1.11,0.55,9.5,280571.0,1.0,0.33,0.89,0.56,4.37,4.0,2.0,19.2,79.6,37.2,77.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,8.0,18.0,2.0,6.0,0.56,0.05,0.0,2.0,2.0,0.56,1.19,0.63,10.1,381440.0
