assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,16,0,4.0,163,0.02,0.02,0.0,0.69,9,1,0,2.4,18.0,2024-08-18,79,False,13,0,0,0,0,1,0,521204,1,2,0,2.0,2,0,0,0,50,True,0,0,0,0.0,86,Chelsea,Manchester City,0,2,26610,2024,667014,0.0,0,0,0,0.0,0.1808259338140487,0.1808259338140487,4.0,4.0,1.0,1.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,7,0,5.2,163,0.18,0.18,0.0,1.8,20,2,0,1.4,9.2,2024-08-25,82,False,20,0,0,0,0,2,0,627897,1,6,2,0.0,0,7796,57092,49296,50,False,1,0,0,0.0,90,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668752,0.0,0,0,0,0.0,0.373455286026001,0.373455286026001,4.0,2.0,2.0,1.0,DEF,0.0,0.02,0.02,0.0,0.69,1.0,0.0,2.4,18.0,4.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,1.4,521204.0,0.0,0.02,0.02,0.0,0.69,1.0,0.0,2.4,18.0,4.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,1.4,521204.0
0,0,9,0,4.3,163,0.01,0.01,0.0,0.44,23,1,0,2.4,17.6,2024-09-01,90,False,7,0,0,0,0,3,0,614141,1,1,1,2.0,2,-39815,65020,104835,50,True,0,0,0,0.0,90,Chelsea,Crystal Palace,1,1,26630,2024,672431,0.0,0,0,0,0.0,0.3566131591796875,0.3566131591796875,3.0,4.0,3.0,1.3,DEF,0.0,0.2,0.2,0.0,2.49,3.0,0.0,3.8,27.2,9.2,2.0,161.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,2.4,1149101.0,0.0,0.2,0.2,0.0,2.49,3.0,0.0,3.8,27.2,9.2,2.0,161.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,2.4,1149101.0
0,0,21,1,3.7,163,0.03,0.03,0.0,1.78,32,0,0,1.2,2.2,2024-09-14,90,False,3,0,0,0,0,4,0,609782,1,1,0,6.0,5,-25980,52166,78146,50,False,1,0,0,0.0,90,Bournemouth,Chelsea,0,1,26639,2024,674166,0.0,0,0,0,0.0,0.5329201221466064,0.5329201221466064,4.0,3.0,4.0,2.2,DEF,0.0,0.21,0.21,0.0,2.93,4.0,0.0,6.2,44.8,13.5,4.0,251.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,3.7,1763242.0,0.0,0.21,0.21,0.0,2.93,4.0,0.0,6.2,44.8,13.5,4.0,251.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,3.7,1763242.0
0,0,28,1,1.4,163,0.0,0.0,0.0,0.85,50,0,0,2.2,21.0,2024-09-21,90,False,19,0,0,0,0,5,0,624116,1,3,0,0.0,5,4564,34588,30024,50,False,1,0,0,0.0,90,West Ham,Chelsea,0,3,26642,2024,675295,0.0,0,0,0,0.0,0.9875789880752563,0.9875789880752563,4.0,2.0,5.0,3.0,DEF,1.0,0.22,0.22,0.0,4.02,3.0,0.0,5.0,29.0,13.2,8.0,262.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,4.5,1851820.0,1.0,0.24,0.24,0.0,4.71,4.0,0.0,7.4,47.0,17.2,10.0,341.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,10.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.44,5.9,2373024.0
0,0,1,0,14.4,163,0.38,0.38,0.0,0.88,54,2,0,3.6,19.2,2024-09-28,69,False,5,0,0,0,0,6,0,642609,1,2,4,2.0,0,10145,48909,38764,50,True,1,0,0,0.0,78,Chelsea,Brighton,4,2,26657,2024,677896,0.0786582008004188,0,1,0,0.0,0.5958869457244873,0.5958869457244873,3.0,4.0,6.0,3.0,DEF,2.0,0.04,0.04,0.0,3.07,1.0,0.0,5.8,40.8,9.4,8.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.88,6.5,1848039.0,2.0,0.24,0.24,0.0,5.56,4.0,0.0,9.6,68.0,18.6,10.0,431.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,13.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2.43,8.9,2997140.0
0,0,5,0,3.3,163,0.02,0.02,0.0,0.85,65,1,0,1.4,8.4,2024-10-06,90,False,16,0,0,0,0,7,0,621590,1,1,1,2.0,1,-27014,27952,54966,50,True,1,0,0,0.0,90,Chelsea,Nottingham Forest,1,1,26668,2024,680139,0.0,0,0,0,0.0,1.1158692836761477,1.1158692836761477,3.0,4.0,7.0,2.8,DEF,2.0,0.41,0.41,0.0,3.51,2.0,0.0,7.0,42.4,19.5,8.0,249.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,4.0,10.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,2.12,2.12,8.2,1876507.0,2.0,0.6,0.6,0.0,5.75,5.0,0.0,10.8,69.2,29.0,10.0,421.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,13.0,7.0,12.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,2.85,2.85,10.5,3118545.0
0,0,3,0,0.2,163,0.0,0.0,0.0,0.0,85,0,0,0.0,0.2,2024-10-27,12,False,15,0,0,0,0,9,0,466463,0,1,2,0.0,1,-13069,7919,20988,50,True,0,0,0,0.0,5,Chelsea,Newcastle United,2,1,26688,2024,683520,0.0,0,0,0,0.0,0.0,0.0,3.0,4.0,9.0,1.2,DEF,0.0,0.4,0.4,0.0,1.73,3.0,0.0,5.0,27.6,17.7,4.0,159.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,1.71,1.71,5.8,1264199.0,2.0,0.43,0.43,0.0,4.36,3.0,0.0,8.4,50.8,22.8,10.0,339.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,7.0,5.0,11.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,3.23,3.23,11.0,2498097.0
0,0,-1,0,11.3,163,0.02,0.06,0.04,1.26,95,1,0,2.3,7.2,2024-11-03,45,False,14,0,0,0,0,10,0,448458,0,1,1,4.0,1,-20280,8904,29184,50,False,0,0,1,0.0167267695069313,42,Manchester United,Chelsea,1,1,26697,2024,685881,0.0478674173355102,0,1,0,0.0167267695069313,0.0167267695069313,0.0,4.0,3.0,10.0,1.2,DEF,0.0,0.02,0.02,0.0,0.85,1.0,0.0,1.4,8.6,3.5,2.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,4.0,1088053.0,1.0,0.4,0.4,0.0,2.58,3.0,0.0,7.2,48.8,19.3,4.0,261.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,2.7,2.7,10.0,2354778.0
0,0,15,0,2.1,163,0.01,0.01,0.0,0.99,103,1,0,1.8,16.0,2024-11-10,90,False,1,0,0,0,0,11,0,432210,1,1,1,0.0,1,-17930,5644,23574,50,True,1,0,0,0.0,90,Chelsea,Arsenal,1,1,26705,2024,687558,0.0,0,0,0,0.0,0.1201327741146087,0.1201327741146087,4.0,4.0,11.0,0.5,DEF,0.0,0.02,0.06,0.04,1.26,1.0,0.0,2.3,7.4,11.5,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.02,0.05,0.0,1.0,0.0,0.02,0.02,0.0,2.4,914921.0,0.0,0.42,0.46,0.04,2.99,4.0,0.0,7.3,35.0,29.2,8.0,216.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,8.0,3.0,0.0,1.0,0.02,0.13,0.0,2.0,0.0,0.02,1.73,1.71,8.2,2179120.0
0,0,11,0,18.7,163,0.26,0.26,0.0,1.11,117,1,0,4.0,13.4,2024-11-23,90,False,11,0,0,0,0,12,0,471861,1,2,1,8.0,2,30831,45330,14499,50,False,0,0,0,0.0,90,Leicester,Chelsea,1,2,26719,2024,688094,0.0967440009117126,0,1,0,0.0,0.1735163331031799,0.0767723247408866,4.0,2.0,12.0,1.8,DEF,0.0,0.03,0.07,0.04,2.25,2.0,0.0,4.1,23.4,13.6,4.0,147.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,0.02,0.05,0.0,1.0,0.0,0.02,0.14,0.12,2.9,1347131.0,0.0,0.05,0.09,0.04,3.1,3.0,0.0,5.5,31.8,16.9,6.0,237.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,4.0,0.0,1.0,0.02,0.05,0.0,1.0,0.0,0.02,1.25,1.24,5.7,1968721.0
1,2,38,1,6.0,163,0.03,0.03,0.0,1.15,123,0,0,2.8,20.2,2024-12-01,90,False,2,0,0,0,0,13,0,477973,1,0,3,2.0,11,5958,23333,17375,50,True,0,0,0,0.0,90,Chelsea,Aston Villa,3,0,26724,2024,690678,0.0,0,0,0,0.0,0.2195645868778228,0.2195645868778228,3.0,4.0,13.0,4.3,DEF,0.0,0.29,0.33,0.04,3.36,3.0,0.0,8.1,36.6,32.1,12.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,0.0,1.0,0.02,0.14,0.0,2.0,0.0,0.02,0.31,0.2,3.5,1352529.0,0.0,0.29,0.33,0.04,3.36,3.0,0.0,8.1,36.8,32.3,12.0,237.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,5.0,0.0,1.0,0.02,0.14,0.0,2.0,0.0,0.02,0.31,0.2,4.7,1818992.0
0,0,6,0,12.9,163,0.17,0.17,0.0,1.56,140,1,0,2.5,5.6,2024-12-04,78,False,17,0,0,0,0,14,0,644806,1,5,1,6.0,2,153821,163230,9409,50,False,0,0,0,0.0,84,Southampton,Chelsea,1,5,26741,2024,691466,0.3492647707462311,0,1,0,0.0,0.9582586288452148,0.6089938282966614,4.0,2.0,14.0,5.0,DEF,1.0,0.3,0.3,0.0,3.25,2.0,0.0,8.6,49.6,26.8,10.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,14.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.51,0.42,6.6,1382044.0,1.0,0.32,0.36,0.04,4.51,3.0,0.0,10.9,57.0,38.3,14.0,327.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,16.0,0.0,1.0,0.02,0.14,0.0,2.0,0.0,0.02,0.53,0.42,9.0,2296965.0
1,0,14,0,34.5,163,0.07,0.08,0.01,2.02,149,2,0,5.7,17.8,2024-12-08,90,False,18,0,0,0,0,15,0,657890,1,4,3,5.0,4,16989,48482,31493,51,False,0,0,1,0.0267645716667175,90,Tottenham,Chelsea,3,4,26745,2024,693034,0.1817277073860168,1,3,0,0.0267645716667175,0.2901869714260101,0.1406113356351852,4.0,4.0,15.0,4.8,DEF,1.0,0.46,0.46,0.0,3.82,2.0,0.0,9.3,39.2,37.6,16.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,15.0,0.0,0.0,0.0,0.45,0.0,2.0,0.0,0.0,1.35,0.91,11.1,1594640.0,1.0,0.49,0.53,0.04,6.07,4.0,0.0,13.4,62.4,51.0,20.0,393.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,7.0,17.0,0.0,1.0,0.02,0.49,0.0,3.0,0.0,0.02,1.49,1.03,12.8,2475308.0
0,0,19,0,14.3,163,0.02,0.14,0.12,1.61,154,1,1,7.4,38.8,2024-12-15,90,False,4,0,0,0,1,16,0,787163,1,1,2,21.0,5,118352,140927,22575,51,True,0,1,1,0.3466342687606811,90,Chelsea,Brentford,2,1,26757,2024,694593,0.0785042196512222,0,1,1,0.3466342687606811,0.5789769887924194,0.1538384705781936,2.0,4.0,16.0,5.3,DEF,1.0,0.27,0.28,0.01,4.73,3.0,0.0,11.0,43.6,53.4,13.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,17.0,0.0,1.0,0.03,0.53,1.0,4.0,0.0,0.03,1.47,0.97,14.1,1780669.0,1.0,0.54,0.55,0.01,6.83,5.0,0.0,16.8,73.0,74.2,21.0,438.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,9.0,20.0,0.0,1.0,0.03,0.63,1.0,5.0,0.0,0.03,1.76,1.17,16.4,2684740.0
0,0,3,0,12.6,163,0.02,0.21,0.19,1.78,174,2,0,4.7,10.0,2024-12-26,90,False,9,0,0,0,0,18,0,759399,1,2,1,24.0,1,47702,75673,27971,52,True,0,0,2,0.2977651953697204,90,Chelsea,Fulham,1,2,26775,2024,696182,0.0349194072186946,0,1,0,0.2977651953697204,0.0482799001038074,0.0349194072186946,3.0,4.0,18.0,4.3,DEF,0.0,0.09,0.22,0.13,3.63,3.0,1.0,13.1,56.6,48.8,26.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,9.0,1.0,2.0,0.37,0.26,1.0,4.0,1.0,0.37,0.87,0.29,10.1,1445053.0,1.0,0.29,0.42,0.13,6.34,4.0,1.0,18.4,82.4,67.7,34.0,348.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,10.0,9.0,22.0,1.0,2.0,0.37,0.61,1.0,5.0,1.0,0.37,2.05,1.12,19.4,2567832.0
0,0,6,0,6.8,163,0.18,0.25,0.07,1.58,186,2,0,2.4,5.4,2024-12-30,90,False,10,0,0,0,0,19,0,797171,1,0,2,12.0,1,33683,60201,26518,52,False,0,0,1,0.0498520359396934,90,Ipswich,Chelsea,2,0,26787,2024,696908,0.0,0,0,0,0.0498520359396934,0.5986581444740295,0.5488061308860779,4.0,2.0,19.0,2.7,DEF,0.0,0.04,0.35,0.31,3.39,3.0,1.0,12.1,48.8,26.9,45.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,6.0,1.0,3.0,0.64,0.11,0.0,2.0,1.0,0.64,0.63,0.19,9.6,1546562.0,0.0,0.28,0.6,0.32,6.97,6.0,1.0,20.3,72.2,74.3,56.0,348.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,7.0,12.0,1.0,4.0,0.67,0.64,1.0,6.0,1.0,0.67,1.88,0.94,19.4,2849258.0
