assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,7,0,1.2,257,0.0,0.09,0.09,2.43,1,1,0,2.5,10.0,2024-08-16,90,False,14,0,0,0,0,1,0,10690,1,0,1,14.0,2,0,0,0,45,False,0,0,2,0.0874441862106323,90,Manchester United,Fulham,1,0,26602,2024,666186,0.0,0,0,0,0.0874441862106323,0.1157702505588531,0.0943298190832138,3.0,3.0,1.0,1.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,4.2,257,0.02,0.21,0.19,0.61,15,1,0,2.5,9.8,2024-08-24,90,False,11,0,0,0,0,2,0,35936,1,1,2,11.0,2,9464,12067,2603,45,True,0,0,2,0.4446772336959839,90,Fulham,Leicester,2,1,26614,2024,667946,0.0,0,0,0,0.4446772336959839,0.4854378402233124,0.4854378402233124,2.0,3.0,2.0,2.5,DEF,0.0,0.0,0.09,0.09,2.43,1.0,0.0,2.5,10.0,1.2,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.09,0.0,0.0,0.0,0.0,0.09,0.12,0.09,1.9,10690.0,0.0,0.0,0.09,0.09,2.43,1.0,0.0,2.5,10.0,1.2,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.09,0.0,0.0,0.0,0.0,0.09,0.12,0.09,1.9,10690.0
0,0,11,0,3.0,257,0.01,0.05,0.04,0.45,25,1,0,2.5,14.8,2024-08-31,90,False,10,0,0,0,0,3,0,44366,1,1,1,7.0,2,5524,12227,6703,45,False,0,0,1,0.0748723447322845,90,Ipswich,Fulham,1,1,26625,2024,671796,0.0,0,0,0,0.0748723447322845,0.504201352596283,0.4293290376663208,3.0,2.0,3.0,2.5,DEF,0.0,0.02,0.3,0.28,3.04,2.0,0.0,5.0,19.8,5.4,25.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,4.0,0.53,0.0,0.0,0.0,0.0,0.53,0.6,0.58,4.4,46626.0,0.0,0.02,0.3,0.28,3.04,2.0,0.0,5.0,19.8,5.4,25.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,4.0,0.53,0.0,0.0,0.0,0.0,0.53,0.6,0.58,4.4,46626.0
0,0,7,0,15.8,257,0.02,0.11,0.09,0.76,35,1,0,4.0,15.2,2024-09-14,90,False,19,0,0,0,0,4,0,42014,1,1,1,9.0,2,-3080,3736,6816,45,True,0,0,2,0.1403884887695312,90,Fulham,West Ham,1,1,26634,2024,673733,0.0259996447712183,0,1,0,0.1403884887695312,0.247976541519165,0.1075880527496337,2.0,3.0,4.0,2.0,DEF,0.0,0.03,0.35,0.32,3.49,3.0,0.0,7.5,34.6,8.4,32.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,0.0,5.0,0.61,0.0,0.0,0.0,0.0,0.61,1.11,1.01,6.9,90992.0,0.0,0.03,0.35,0.32,3.49,3.0,0.0,7.5,34.6,8.4,32.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,0.0,5.0,0.61,0.0,0.0,0.0,0.0,0.61,1.11,1.01,6.9,90992.0
0,0,3,0,4.3,257,0.02,0.31,0.29,1.54,44,1,0,2.3,4.4,2024-09-21,90,False,15,0,0,0,0,5,0,41468,1,1,3,14.0,1,-1274,2177,3451,45,True,1,0,2,0.1916956901550293,90,Fulham,Newcastle United,3,1,26646,2024,675714,0.0,0,0,0,0.1916956901550293,0.6152358651161194,0.5287120938301086,3.0,3.0,5.0,1.3,DEF,0.0,0.05,0.37,0.32,1.82,3.0,0.0,9.0,39.8,23.0,27.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,5.0,0.66,0.03,0.0,1.0,0.0,0.66,1.24,1.02,7.0,122316.0,0.0,0.05,0.46,0.41,4.25,4.0,0.0,11.5,49.8,24.2,41.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,8.0,0.0,7.0,0.75,0.03,0.0,1.0,0.0,0.75,1.35,1.12,8.9,133006.0
0,0,19,1,7.8,257,0.01,0.03,0.02,0.8,59,0,0,4.7,22.0,2024-09-28,90,False,16,0,0,0,0,6,0,38685,1,1,0,17.0,5,-3247,1473,4720,45,False,1,0,2,0.1087806224822998,90,Nottingham Forest,Fulham,0,1,26653,2024,677790,0.0,0,0,0,0.1087806224822998,0.362747311592102,0.313402771949768,3.0,3.0,6.0,2.7,DEF,0.0,0.05,0.47,0.42,2.75,3.0,0.0,8.8,34.4,23.1,30.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,5.0,0.41,0.03,0.0,1.0,0.0,0.41,1.37,1.07,5.8,127848.0,0.0,0.07,0.77,0.7,5.79,5.0,0.0,13.8,54.2,28.5,55.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,8.0,9.0,0.0,9.0,0.94,0.03,0.0,1.0,0.0,0.94,1.97,1.65,10.2,174474.0
0,0,5,0,3.5,257,0.01,0.01,0.0,1.34,69,2,0,1.3,9.2,2024-10-05,76,False,13,0,0,0,0,7,0,37309,1,2,3,0.0,1,-2092,1144,3236,45,False,0,0,0,0.0,78,Manchester City,Fulham,3,2,26664,2024,679469,0.0,0,0,0,0.0,0.5865581035614014,0.5865581035614014,3.0,4.0,7.0,1.2,DEF,1.0,0.05,0.45,0.4,3.1,2.0,0.0,11.0,41.6,27.9,40.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,8.0,0.0,6.0,0.44,0.03,0.0,1.0,0.0,0.44,1.23,0.95,6.0,122167.0,1.0,0.08,0.71,0.63,4.16,4.0,0.0,16.0,66.2,35.1,58.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,7.0,12.0,0.0,9.0,0.96,0.03,0.0,1.0,0.0,0.96,2.22,1.86,11.0,202469.0
0,0,7,0,5.8,257,0.04,0.11,0.07,1.68,72,3,0,3.8,18.4,2024-10-19,90,False,2,0,0,0,0,8,0,38146,1,3,1,14.0,1,167,1931,1764,45,True,0,0,2,0.0605717599391937,90,Fulham,Aston Villa,1,3,26673,2024,681319,0.0,0,0,0,0.0605717599391937,0.7077879309654236,0.6646976470947266,3.0,3.0,8.0,2.3,DEF,1.0,0.04,0.35,0.31,3.68,3.0,0.0,8.3,35.6,15.6,31.0,256.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,7.0,0.0,4.0,0.3,0.0,0.0,0.0,0.0,0.3,1.56,1.43,5.2,117462.0,1.0,0.07,0.51,0.44,4.89,5.0,0.0,14.8,65.6,34.4,47.0,436.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,8.0,11.0,0.0,7.0,0.52,0.03,0.0,1.0,0.0,0.52,2.32,1.97,9.7,203842.0
0,0,4,0,18.3,257,0.05,0.09,0.04,0.79,87,1,0,4.2,22.8,2024-10-26,90,False,8,0,0,0,0,9,0,38520,1,1,1,1.0,2,11,1833,1822,45,False,0,0,1,0.060399942100048,90,Everton,Fulham,1,1,26687,2024,683159,0.0916139334440231,0,1,0,0.060399942100048,0.451212614774704,0.3908126652240753,3.0,3.0,9.0,1.3,DEF,1.0,0.06,0.15,0.09,3.82,5.0,0.0,9.8,49.6,17.1,31.0,256.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,7.0,0.0,4.0,0.17,0.0,0.0,0.0,0.0,0.17,1.66,1.56,6.2,114140.0,1.0,0.1,0.57,0.47,6.12,7.0,0.0,16.1,69.2,37.2,54.0,436.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,8.0,10.0,0.0,8.0,0.5,0.03,0.0,1.0,0.0,0.5,2.52,2.2,9.5,197622.0
0,0,12,0,4.5,257,0.03,0.09,0.06,0.18,92,1,0,4.5,26.8,2024-11-04,72,False,4,0,0,0,0,10,0,40402,1,1,2,14.0,2,1345,3045,1700,45,True,0,0,2,0.0445621088147163,75,Fulham,Brentford,2,1,26693,2024,686106,0.0,0,0,0,0.0445621088147163,0.1132234930992126,0.0686613842844963,2.0,3.0,10.0,1.7,DEF,0.0,0.1,0.21,0.11,3.81,6.0,0.0,9.3,50.4,27.6,15.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,4.0,0.0,3.0,0.12,0.09,0.0,1.0,0.0,0.12,1.75,1.64,4.8,113975.0,1.0,0.13,0.55,0.42,6.15,7.0,0.0,16.3,76.8,39.7,46.0,436.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,8.0,10.0,0.0,7.0,0.42,0.09,0.0,1.0,0.0,0.42,2.72,2.48,8.8,194128.0
0,0,30,1,4.4,257,0.02,0.07,0.05,1.52,104,0,0,3.3,26.6,2024-11-09,90,False,7,0,0,0,0,11,0,41844,1,2,0,2.0,6,1067,2831,1764,45,False,0,0,1,0.0179171748459339,90,Crystal Palace,Fulham,0,2,26706,2024,686618,0.0,0,0,0,0.0179171748459339,0.1644108295440673,0.1464936584234237,3.0,3.0,11.0,3.3,DEF,0.0,0.12,0.29,0.17,2.65,5.0,0.0,12.5,68.0,28.6,29.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,5.0,0.0,5.0,0.17,0.09,0.0,1.0,0.0,0.17,1.27,1.12,5.3,117068.0,1.0,0.14,0.33,0.19,4.79,7.0,0.0,18.5,99.2,39.9,46.0,418.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,7.0,11.0,0.0,7.0,0.27,0.09,0.0,1.0,0.0,0.27,2.22,2.02,9.2,193062.0
1,0,11,0,13.4,257,0.01,0.04,0.03,0.91,115,2,0,4.4,27.0,2024-11-23,70,False,20,0,0,0,0,12,0,44284,1,4,1,4.0,3,1598,4014,2416,45,True,1,0,1,0.0126654189079999,75,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688391,0.0207949876785278,1,1,0,0.0126654189079999,0.0207949876785278,0.0,2.0,3.0,12.0,3.7,DEF,1.0,0.1,0.25,0.15,2.49,2.0,0.0,12.0,76.2,27.2,17.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,10.0,0.0,4.0,0.12,0.09,0.0,1.0,0.0,0.12,0.73,0.61,6.3,120766.0,1.0,0.15,0.37,0.22,5.51,7.0,0.0,17.1,103.8,36.5,31.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,7.0,12.0,0.0,6.0,0.18,0.09,0.0,1.0,0.0,0.18,2.02,1.86,9.8,196221.0
0,0,20,0,20.3,257,0.09,0.14,0.05,0.65,128,1,0,4.6,17.6,2024-12-01,90,False,18,0,0,0,0,13,0,43367,1,1,1,8.0,2,-848,1359,2207,45,False,0,0,1,0.0480298437178134,90,Tottenham,Fulham,1,1,26729,2024,690627,0.3251215815544128,0,1,0,0.0480298437178134,0.5524511933326721,0.5524511933326721,3.0,4.0,13.0,2.7,DEF,1.0,0.06,0.2,0.14,2.61,3.0,0.0,12.2,80.4,22.3,20.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,3.0,11.0,0.0,4.0,0.08,0.02,1.0,1.0,0.0,0.08,0.3,0.22,8.7,126530.0,1.0,0.15,0.4,0.25,5.08,7.0,0.0,20.2,121.6,46.4,35.0,412.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,5.0,14.0,0.0,7.0,0.2,0.11,1.0,2.0,0.0,0.2,1.46,1.27,12.3,203196.0
1,0,16,0,14.2,257,0.11,0.11,0.0,2.03,145,1,0,4.1,27.2,2024-12-08,90,False,1,0,0,0,0,15,0,41977,1,1,1,0.0,5,-2218,691,2909,45,True,0,0,0,0.0,90,Fulham,Arsenal,1,1,26749,2024,692712,0.0449378602206707,1,1,0,0.0,0.0449378602206707,0.0,4.0,3.0,15.0,1.5,DEF,0.0,0.1,0.18,0.08,1.56,3.0,0.0,9.0,44.6,33.7,12.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,5.0,0.0,2.0,0.06,0.35,1.0,2.0,0.0,0.06,0.57,0.55,6.4,87651.0,1.0,0.15,0.34,0.19,3.26,4.0,0.0,16.8,98.0,42.6,28.0,322.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,4.0,13.0,0.0,5.0,0.12,0.35,1.0,2.0,0.0,0.12,0.85,0.77,11.4,169897.0
0,0,0,0,0.2,257,0.0,0.0,0.0,1.08,155,1,0,0.7,7.0,2024-12-14,54,False,12,0,0,0,0,16,0,44432,1,2,2,0.0,1,1616,3458,1842,45,False,0,0,0,0.0,60,Liverpool,Fulham,2,2,26752,2024,693769,0.0,0,0,0,0.0,0.0,0.0,3.0,5.0,16.0,1.2,DEF,0.0,0.2,0.25,0.05,2.68,2.0,0.0,8.7,44.8,34.5,8.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,1.0,0.05,0.37,1.0,2.0,0.0,0.05,0.6,0.55,4.2,85344.0,1.0,0.23,0.36,0.13,5.11,4.0,0.0,16.4,98.4,52.3,14.0,340.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,3.0,16.0,0.0,3.0,0.08,0.39,2.0,3.0,0.0,0.08,0.78,0.7,11.2,171472.0
