assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,2,0,3.8,316,0.0,0.0,0.0,0.0,16,0,0,0.7,1.4,2024-08-25,18,4,0,0,0,0,2,0,418852,0,0,2,2.0,1,-129557,26453,156010,74,True,0,0,0,0.0,16,Sub,Liverpool,Brentford,2,0,26621,2024,668960,0.0,0,0,0,0.0,0.0,0.0
1,0,0,3,0,1.1,316,0.0,0.15,0.15,0.53,27,0,0,0.5,2.4,2024-09-01,14,14,0,0,0,0,3,0,316309,0,3,0,1.0,1,-115558,20614,136172,73,False,0,0,1,0.1006480380892753,9,Sub,Manchester United,Liverpool,0,3,26631,2024,672640,0.0,0,0,0,0.1006480380892753,0.4989051222801208,0.3982570767402649
2,0,0,5,0,10.6,316,0.0,0.0,0.0,0.3,36,1,0,1.5,4.2,2024-09-14,30,16,0,0,0,0,4,0,255882,0,1,0,0.0,1,-70295,17070,87365,72,True,0,0,0,0.0,27,Sub,Liverpool,Nottingham Forest,0,1,26635,2024,673777,0.015777239575982,0,1,0,0.0,0.015777239575982,0.0
3,0,0,29,1,2.3,316,0.01,0.32,0.31,0.54,46,0,1,9.1,43.6,2024-09-21,71,3,0,0,0,0,5,0,237329,1,0,3,45.0,6,-24113,8157,32270,72,True,0,1,3,0.2850832045078277,75,FW,Liverpool,Bournemouth,3,0,26645,2024,675693,0.0,0,0,1,0.2850832045078277,0.2850832045078277,0.0
