assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
1,0,26,0,45.5,239,0.5,0.71,0.21,0.34,15,1,0,10.5,29.6,2024-08-24,68,11,0,0,0,0,2,0,69340,1,1,2,30.0,5,26185,34446,8261,50,True,0,0,3,0.2349088937044143,73,Fulham,Leicester,2,1,26614,2024,667952,0.65045166015625,1,4,0,0.2349088937044143,0.8853605389595032,0.0,2,3,2,4.5,MID,0.0,15.17,0.17,0.24,0.07,0.11,0.33,0.0,9.87,22.67,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,1.67,0.0,0.0,1.0,0.08,0.22,0.33,1.33,0.0,0.08,0.3,0.0,1.5
0,3,33,0,20.9,239,0.25,0.4,0.15,0.45,25,1,1,8.8,41.6,2024-08-31,90,10,0,0,0,0,3,0,118606,1,1,1,25.0,9,40121,61954,21833,50,False,1,1,1,0.3357647061347961,90,Ipswich,Fulham,1,1,26625,2024,671803,0.3784352540969848,0,1,1,0.3357647061347961,0.8077642917633057,0.0935643166303634,2,2,3,6.2,MID,0.0,22.13,0.25,0.37,0.12,0.26,0.67,0.33,23.73,52.67,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,4.67,0.33,0.33,1.33,0.19,0.34,0.33,1.67,0.33,0.19,0.56,0.03,3.57
0,0,12,0,24.7,239,0.02,0.58,0.56,0.76,35,1,0,7.3,14.6,2024-09-14,90,19,0,0,0,0,4,0,345857,1,1,1,34.0,2,198663,269026,70363,50,True,0,0,4,1.2451194524765017,90,Fulham,West Ham,1,1,26634,2024,673739,0.1314001828432083,0,2,0,1.2451194524765017,1.3765196800231934,0.0,2,3,4,5.3,MID,0.0,30.37,0.26,0.56,0.31,0.52,1.0,0.33,28.6,82.67,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,5.33,0.33,0.33,2.67,0.61,0.39,0.33,2.33,0.33,0.61,1.02,0.03,5.33
1,0,24,0,42.7,239,0.63,0.73,0.1,1.24,44,1,0,9.7,29.4,2024-09-21,73,15,0,0,0,0,5,0,369926,1,1,3,25.0,4,26987,60272,33285,50,True,1,0,1,0.1184903681278228,75,Fulham,Newcastle United,3,1,26646,2024,675720,0.8512486219406128,1,4,0,0.1184903681278228,1.850913405418396,0.9615916013717652,3,3,5,4.5,MID,0.0,29.43,0.3,0.57,0.27,0.82,1.0,0.33,28.53,84.33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,5.0,0.67,0.33,2.0,0.57,0.45,0.33,2.33,0.33,0.57,1.35,0.35,5.33
0,0,11,1,3.4,239,0.01,0.05,0.04,0.63,59,0,0,1.1,0.8,2024-09-28,68,16,0,0,0,0,6,0,412450,1,1,0,7.0,3,39142,85562,46420,51,False,0,0,1,0.0387318581342697,71,Nottingham Forest,Fulham,0,1,26653,2024,677796,0.0,0,0,0,0.0387318581342697,0.0859013125300407,0.047169454395771,2,2,6,3.0,MID,0.33,23.6,0.22,0.45,0.23,0.88,0.67,0.0,14.93,77.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,3.0,0.33,0.0,2.0,0.47,0.33,0.33,2.0,0.0,0.47,1.1,0.34,4.27
