assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,0,0,1.8,231,0.02,0.02,0.0,2.43,19,4,0,1.5,13.0,2024-08-24,90,18,0,0,0,0,2,0,762373,1,0,4,0.0,0,-105348,6286,111634,45,False,0,0,0,0.0,90,Tottenham,Everton,4,0,26617,2024,667995,0.0,0,0,0,0.0,0.0,0.0,2,4,2,0.5,DEF,0.0,0.6,0.01,0.01,0.0,0.81,1.33,0.0,4.33,30.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0,0,1,0,14.8,231,0.04,0.04,0.0,2.22,24,3,0,4.0,23.6,2024-08-31,90,3,0,0,0,0,3,0,669402,1,3,2,2.0,1,-99828,22953,122781,44,True,0,0,0,0.0,90,Everton,Bournemouth,2,3,26624,2024,671755,0.0253789965063333,0,1,0,0.0,0.5404778718948364,0.5404778718948364,2,3,3,0.7,DEF,0.0,5.53,0.02,0.02,0.0,1.55,2.33,0.0,12.2,60.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.0,0.33,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.18,0.18,0.4
0,0,3,0,0.0,231,0.0,0.0,0.0,0.37,31,0,0,0.3,3.0,2024-09-14,25,2,0,0,0,0,4,0,546576,1,2,3,0.0,1,-125673,19524,145197,44,False,0,0,0,0.0,25,Aston Villa,Everton,3,2,26638,2024,673941,0.0,0,0,0,0.0,0.0,0.0,2,4,4,0.8,DEF,0.0,5.53,0.02,0.02,0.0,1.67,2.33,0.0,13.2,68.33,0.0,0.0,0.0,0.0,0.0,1.0,1.67,3.0,0.67,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.18,0.18,0.67
0,0,3,0,15.7,231,0.11,0.13,0.02,0.95,55,1,0,2.9,9.8,2024-09-28,90,7,0,0,0,0,6,0,455994,1,1,2,3.0,2,-20069,100226,120295,43,True,0,0,1,0.0069263824261724,90,Everton,Crystal Palace,2,1,26654,2024,677809,0.3245075941085815,0,1,0,0.0069263824261724,0.3314339816570282,0.0,2,3,6,1.0,DEF,0.0,5.23,0.04,0.04,0.01,0.44,0.33,0.0,4.27,38.33,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.67,1.0,0.0,0.0,0.33,0.0,0.11,0.0,0.33,0.0,0.0,0.11,0.0,0.6
