assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,0,0,1.2,280,0.01,0.01,0.0,1.87,13,1,0,0.5,3.4,2023-08-19,23,4,0,0,0,0,2,0,11372,0,3,0,0.0,0,-3883,159,4042,50,True,1,0,0,0.0,20,Fulham,Brentford,0,3,22287,2023,605098,0.0,0,0,0,0.0,0.0,0.0,2,3,2,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,33,0,3.3,280,0.01,0.18,0.17,3.25,21,2,1,8.1,55.2,2023-08-26,90,1,0,0,0,0,3,0,11355,1,2,2,22.0,10,-871,546,1417,50,False,0,1,2,0.1327445060014724,90,Arsenal,Fulham,2,2,22297,2023,606939,0.0,0,0,1,0.1327445060014724,0.1221488863229751,0.1221488863229751,2,5,3,2.8,MID,0.0,0.0,0.0,0.0,0.62,0.33,0.0,0.17,1.13,0.4,0.0,7.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.67
0,0,9,1,6.0,280,0.02,0.09,0.07,1.28,44,0,0,2.6,11.6,2023-09-16,90,12,0,0,0,0,5,0,32831,1,0,1,8.0,3,8629,12308,3679,50,True,0,0,3,0.0828695818781852,90,Fulham,Luton,1,0,21939,2023,610404,0.0,0,0,0,0.0828695818781852,0.2183468043804168,0.1999262124300003,2,3,5,4.8,MID,0.0,0.01,0.06,0.06,1.71,1.0,0.33,2.87,19.53,1.5,7.33,37.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.67,0.67,3.33,0.33,0.67,0.04,0.0,0.0,0.0,0.33,0.04,0.04,0.04,0.93,7575.67
0,0,2,1,2.1,280,0.01,0.1,0.09,0.3,56,0,0,1.4,11.2,2023-09-23,90,8,0,0,0,0,6,0,38440,1,0,0,1.0,2,4918,8498,3580,50,False,1,0,1,0.0425675734877586,90,Crystal Palace,Fulham,0,0,21948,2023,612139,0.0,0,0,0,0.0425675734877586,0.2172139137983322,0.1746463328599929,2,2,6,3.8,MID,0.33,0.01,0.09,0.08,1.51,0.67,0.33,3.57,22.27,3.1,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,4.33,0.33,1.67,0.07,0.0,0.0,0.0,0.33,0.07,0.11,0.11,2.53,14728.67
0,0,10,0,3.5,280,0.01,0.01,0.0,1.73,64,2,0,1.5,11.4,2023-10-02,90,7,0,0,0,0,7,0,38328,1,2,0,0.0,2,-562,4561,5123,50,True,0,0,0,0.0,90,Fulham,Chelsea,0,2,21964,2023,615813,0.0,0,0,0,0.0,0.5860030055046082,0.5860030055046082,3,3,7,2.3,MID,0.67,0.01,0.06,0.05,0.53,0.0,0.0,1.33,7.6,2.7,3.0,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,0.33,1.67,0.0,1.33,0.04,0.0,0.0,0.0,0.0,0.04,0.15,0.12,2.87,23757.0
0,0,5,0,2.4,280,0.01,0.04,0.03,0.57,76,1,0,2.9,23.8,2023-10-07,90,17,0,0,0,0,8,0,41646,1,1,3,3.0,1,2113,6135,4022,50,True,1,0,1,0.0180431976914405,90,Fulham,Sheffield United,3,1,21970,2023,616437,0.0,0,0,0,0.0180431976914405,0.8030607104301453,0.7850175499916077,2,3,8,2.2,MID,0.67,0.01,0.07,0.05,1.1,0.67,0.0,1.83,11.4,3.87,3.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,0.33,2.33,0.0,1.33,0.04,0.0,0.0,0.0,0.0,0.04,0.34,0.32,3.63,36533.0
0,0,19,0,1.9,280,0.01,0.1,0.09,1.51,90,2,0,4.6,21.2,2023-10-23,81,18,0,0,0,0,9,0,37846,1,0,2,23.0,2,-3689,2052,5741,50,False,0,0,2,0.0621341057121753,84,Tottenham,Fulham,2,0,21984,2023,619296,0.0,0,0,0,0.0621341057121753,0.0112180924043059,0.0112180924043059,2,4,9,1.7,MID,0.33,0.01,0.05,0.04,0.87,1.0,0.0,1.93,15.47,2.67,1.33,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,1.0,1.67,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.02,0.54,0.52,2.77,39471.33
0,3,30,0,12.4,280,0.01,0.14,0.13,1.32,94,1,1,8.5,66.0,2023-10-29,90,5,0,0,0,0,10,0,34855,1,1,1,7.0,10,-3213,1174,4387,50,False,0,1,1,0.0593444816768169,90,Brighton,Fulham,1,1,21988,2023,620646,0.0234514418989419,0,1,1,0.0593444816768169,0.1993824690580368,0.1165865510702133,2,3,10,4.3,MID,0.0,0.01,0.05,0.04,1.27,1.67,0.0,3.0,18.8,2.6,8.67,87.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,1.67,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.47,0.46,2.07,39273.33
0,0,1,0,11.9,280,0.01,0.21,0.2,0.69,104,1,0,5.0,18.8,2023-11-04,90,14,0,0,0,0,11,0,46266,1,1,0,19.0,1,9984,12371,2387,50,True,1,0,2,0.3257189989089966,90,Fulham,Manchester United,0,1,21998,2023,621191,0.0537282079458236,0,1,0,0.3257189989089966,0.2778512239456177,0.2535070180892944,3,3,11,3.8,MID,0.0,0.01,0.09,0.08,1.13,1.33,0.33,5.33,37.0,5.57,11.0,87.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.0,4.33,0.33,1.33,0.05,0.01,0.0,0.33,0.33,0.05,0.34,0.3,2.73,38115.67
0,0,4,0,4.8,280,0.01,0.01,0.0,3.08,112,3,0,0.7,2.6,2023-11-12,90,2,0,0,0,0,12,0,43832,1,1,3,0.0,1,-2218,3208,5426,50,False,1,0,0,0.0,90,Aston Villa,Fulham,3,1,22007,2023,623914,0.0,0,0,0,0.0,0.4818679690361023,0.4818679690361023,2,4,12,4.0,MID,0.0,0.01,0.15,0.14,1.17,1.33,0.33,6.03,35.33,8.73,16.33,87.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,4.33,0.33,1.67,0.15,0.03,0.0,0.67,0.33,0.15,0.16,0.13,3.27,39655.67
