assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,2,0,1.1,295,0.0,0.0,0.0,0.84,14,0,0,0.2,0.4,2023-08-19,14,3,0,0,0,0,2,0,20553,0,1,3,0.0,1,-2092,1229,3321,50,True,0,0,0,0.0,10,Liverpool,Bournemouth,3,1,22288,2023,605131,0.0,0,0,0,0.0,0.0,0.0,2,5,2,1.5,MID,0.0,0.37,0.0,0.0,0.0,0.28,0.0,0.0,0.13,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0,0,3,0,1.7,295,0.01,0.01,0.0,0.75,29,0,0,0.4,2.2,2023-08-27,32,15,0,0,0,0,3,0,18628,0,2,1,0.0,1,-2771,815,3586,49,False,0,0,0,0.0,28,Newcastle United,Liverpool,1,2,22304,2023,607711,0.0,0,0,0,0.0,0.3159354031085968,0.3159354031085968,4,4,3,1.0,MID,0.0,0.93,0.0,0.0,0.0,0.53,0.0,0.0,0.87,15.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.83
0,0,4,0,1.9,295,0.03,0.06,0.03,0.08,37,0,0,0.7,3.0,2023-09-03,26,2,0,0,0,0,4,0,17269,0,0,3,2.0,1,-1895,594,2489,49,True,0,0,1,0.0335405468940734,21,Liverpool,Aston Villa,3,0,21933,2023,609380,0.0,0,0,0,0.0335405468940734,0.0,0.0,3,5,4,1.5,MID,0.0,1.57,0.01,0.02,0.01,0.56,0.0,0.0,1.87,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.0,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.11,0.11,1.33
1,0,13,0,13.4,295,0.14,0.23,0.09,0.23,50,0,0,2.5,0.4,2023-09-16,34,20,0,0,0,0,5,0,16613,0,3,1,11.0,3,-1312,675,1987,48,False,1,0,3,0.0912014916539192,32,Wolverhampton Wanderers,Liverpool,1,3,21935,2023,610084,0.0619165152311325,0,1,0,0.0912014916539192,0.9735780358314514,0.8313321471214294,4,2,5,2.2,MID,0.0,5.67,0.06,0.1,0.04,0.35,0.0,0.0,1.87,30.67,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.67,0.33,0.0,1.33,0.04,0.02,0.0,0.33,0.0,0.04,0.43,0.38,1.57
0,0,2,0,11.9,295,0.02,0.02,0.0,0.64,72,1,0,1.6,1.8,2023-10-08,45,5,0,0,0,0,8,0,17730,1,2,2,2.0,1,-472,1107,1579,48,False,0,0,0,0.0,49,Brighton,Liverpool,2,2,21966,2023,616942,0.0367202423512935,0,1,0,0.0,0.0367202423512935,0.0367202423512935,4,3,8,0.8,MID,0.0,3.97,0.01,0.01,0.0,0.21,0.33,0.0,0.6,15.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,0.33,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.01,0.01,0.27
0,0,10,0,5.1,295,0.04,0.06,0.02,0.03,85,0,0,2.0,6.2,2023-10-21,28,9,0,0,0,0,9,0,17959,0,0,2,9.0,1,-35,1278,1313,48,True,0,0,1,0.0172624848783016,26,Liverpool,Everton,2,0,21979,2023,617763,0.0,0,0,0,0.0172624848783016,0.1006060019135475,0.0833435133099556,2,5,9,1.2,MID,0.0,5.67,0.02,0.03,0.01,0.22,0.33,0.0,2.67,24.33,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,0.67,0.0,0.0,0.33,0.01,0.01,0.0,0.33,0.0,0.01,0.05,0.04,0.67
0,0,3,0,1.2,295,0.01,0.15,0.14,0.32,97,0,0,0.9,0.0,2023-10-29,31,16,0,0,0,0,10,0,17925,0,0,3,9.0,1,-155,1274,1429,48,True,0,0,3,0.1443810760974884,27,Liverpool,Nottingham Forest,3,0,21991,2023,620607,0.0,0,0,0,0.1443810760974884,0.1678171753883361,0.0412254966795444,2,5,10,1.5,MID,0.0,6.07,0.02,0.08,0.05,0.33,0.33,0.0,2.67,34.67,0.0,0.0,0.0,0.0,0.0,0.33,0.67,2.33,1.0,0.0,0.0,1.33,0.05,0.01,0.0,0.33,0.0,0.05,0.1,0.05,1.17
1,0,17,0,29.9,295,0.79,0.81,0.02,0.45,105,1,0,5.7,23.4,2023-11-05,24,12,0,0,0,0,11,0,18169,0,1,1,4.0,4,139,1436,1297,48,False,0,0,1,0.0188733879476785,22,Luton,Liverpool,1,1,21999,2023,622376,0.6272881627082825,1,2,0,0.0188733879476785,1.4314600229263306,0.8041718602180481,4,2,11,3.0,MID,0.0,12.07,0.28,0.34,0.06,0.27,0.33,0.0,9.87,27.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,2.0,0.0,0.0,1.67,0.06,0.21,0.33,0.67,0.0,0.06,0.57,0.31,1.9
0,0,2,0,0.4,295,0.0,0.02,0.02,0.07,117,0,0,1.0,2.6,2023-11-12,7,4,0,0,0,0,12,0,18078,0,0,3,7.0,1,-211,867,1078,48,True,0,0,1,0.0281603001058101,1,Liverpool,Brentford,3,0,22011,2023,623850,0.0,0,0,0,0.0281603001058101,0.0281603001058101,0.0,2,5,12,2.5,MID,0.0,10.5,0.27,0.33,0.06,0.28,0.33,0.0,8.67,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,2.0,0.0,0.0,1.67,0.06,0.21,0.33,0.67,0.0,0.06,0.54,0.28,2.33
0,0,3,0,0.0,295,0.0,0.0,0.0,0.29,126,0,0,0.0,0.0,2023-11-25,5,13,0,0,0,0,13,0,17661,0,1,1,0.0,1,-529,684,1213,48,False,0,0,0,0.0,4,Manchester City,Liverpool,1,1,22020,2023,624591,0.0,0,0,0,0.0,0.0,0.0,4,5,13,1.5,MID,0.0,10.1,0.26,0.28,0.01,0.27,0.33,0.0,8.67,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.0,0.0,0.0,0.67,0.02,0.21,0.33,0.67,0.0,0.02,0.49,0.27,2.33
