assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,6,0,0.1,194,0.0,0.0,0.0,0.78,246,1,0,0.8,8.0,2024-02-17,19,13,0,0,0,0,25,0,4736,0,1,1,0.0,1,86,131,45,43,False,0,0,0,0.0,16,Manchester City,Chelsea,1,1,22140,2023,642001,0.0,0,0,0,0.0,0.0,0.0,3,5,25,-0.8,DEF,0.0,0.03,0.0,0.0,0.0,0.26,0.33,0.0,2.67,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27
0,0,15,0,10.8,194,0.01,0.01,0.0,1.83,261,2,0,2.3,11.8,2024-03-02,90,4,0,0,0,0,27,0,5178,1,2,2,0.0,1,159,220,61,43,False,0,0,0,0.0,90,Brentford,Chelsea,2,2,22155,2023,644826,0.0248725898563861,0,1,0,0.0,0.5037031769752502,0.5037031769752502,3,2,27,0.7,DEF,0.0,3.63,0.0,0.0,0.0,0.87,1.0,0.0,6.6,36.33,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.0,0.67,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.17,0.17,-0.03
0,0,11,0,0.1,194,0.0,0.0,0.0,0.8,275,2,0,1.9,18.6,2024-03-11,90,15,0,0,0,0,28,0,5352,1,2,3,0.0,1,131,222,91,43,True,0,0,0,0.0,90,Chelsea,Newcastle United,3,2,22169,2023,647835,0.0,0,0,0,0.0,0.0,0.0,3,3,28,1.0,DEF,0.0,3.63,0.0,0.0,0.0,0.88,1.33,0.0,10.13,60.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.67,0.67,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.17,0.17,0.57
0,0,4,0,0.5,194,0.0,0.0,0.0,0.0,307,0,0,0.4,3.8,2024-04-04,15,14,0,0,0,0,31,0,5460,0,3,4,0.0,1,-182,9,191,43,True,0,0,0,0.0,10,Chelsea,Manchester United,4,3,22201,2023,651283,0.0,0,0,0,0.0,0.031192997470498,0.031192997470498,3,3,31,0.5,DEF,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.17
0,0,13,0,1.8,194,0.01,0.01,0.0,1.36,318,2,0,2.2,20.6,2024-04-07,90,17,0,0,0,0,32,0,5496,1,2,2,0.0,0,26,108,82,43,False,1,0,0,0.0,90,Sheffield United,Chelsea,2,2,22212,2023,652589,0.0,0,0,0,0.0,0.0715284198522567,0.0715284198522567,3,2,32,1.0,DEF,0.0,0.77,0.0,0.0,0.0,0.45,0.67,0.0,8.13,35.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.5
0,0,29,1,0.5,194,0.0,0.0,0.0,1.41,325,0,0,2.9,28.6,2024-04-15,90,9,0,0,0,0,33,0,5731,1,0,6,0.0,6,183,258,75,43,True,0,0,0,0.0,90,Chelsea,Everton,6,0,22219,2023,654301,0.0,0,0,0,0.0,0.2205066531896591,0.2205066531896591,2,3,33,1.8,DEF,0.33,0.93,0.0,0.0,0.0,0.92,0.67,0.0,17.67,65.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,4.0,2.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.1
0,0,4,0,2.3,194,0.01,0.01,0.0,0.67,281,1,0,0.4,2.0,2024-04-23,23,1,0,0,0,0,34,0,6381,0,0,5,0.0,1,575,744,169,43,False,0,0,0,0.0,22,Arsenal,Chelsea,5,0,22175,2023,656058,0.0,0,0,0,0.0,0.0,0.0,3,5,34,0.6,DEF,0.33,1.53,0.01,0.01,0.0,1.15,1.0,0.0,17.07,67.67,0.0,0.0,0.0,0.0,0.0,0.67,0.67,4.33,2.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.13
0,1,22,0,16.4,194,0.03,0.03,0.0,0.87,341,2,0,4.1,24.8,2024-04-27,90,2,0,0,0,0,35,0,10359,1,2,2,0.0,2,3867,4553,686,43,False,0,0,0,0.0,90,Aston Villa,Chelsea,2,2,22236,2023,657260,0.0500683784484863,0,1,0,0.0,0.1326005607843399,0.1326005607843399,3,4,35,7.4,DEF,0.33,6.4,0.01,0.01,0.0,0.98,1.0,0.0,18.47,67.67,0.0,0.0,0.0,0.0,0.0,0.67,0.67,4.33,3.0,0.0,0.0,0.0,0.0,0.02,0.0,0.33,0.0,0.0,0.12,0.12,3.27
0,3,38,1,1.1,194,0.01,0.06,0.05,1.54,255,0,1,6.2,43.4,2024-05-02,90,18,0,0,0,0,35,0,10359,1,0,2,17.0,15,3867,4553,686,43,True,0,1,1,0.2420245707035064,90,Chelsea,Tottenham,2,0,22149,2023,658376,0.0,0,0,1,0.2420245707035064,0.1144115477800369,0.1144115477800369,3,3,35,7.4,DEF,0.67,1.3,0.01,0.02,0.02,1.21,0.33,0.33,24.67,67.67,0.0,0.0,0.0,0.0,0.0,0.67,0.0,4.33,7.33,0.0,0.33,0.33,0.08,0.0,0.0,0.0,0.33,0.08,0.11,0.11,3.27
0,0,29,1,6.8,194,0.06,0.21,0.15,0.99,355,0,0,4.2,18.2,2024-05-05,82,19,0,0,0,0,36,0,61907,1,0,5,17.0,6,50810,52497,1687,43,True,0,0,1,0.1170907095074653,86,Chelsea,West Ham,5,0,22249,2023,659327,0.0,0,0,0,0.1170907095074653,2.2360405921936035,2.2360405921936035,2,3,36,6.0,DEF,0.67,3.4,0.03,0.09,0.07,1.07,0.33,0.33,21.2,65.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,4.0,7.33,0.0,0.33,0.67,0.12,0.0,0.0,0.0,0.33,0.12,0.78,0.78,4.67
