assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,8,0,26.0,216,0.09,0.09,0.0,1.23,9,1,0,4.9,13.0,2023-08-13,80,11,0,0,0,0,1,0,142685,1,1,1,10.0,2,0,0,0,70,True,0,0,0,0.0,88,Chelsea,Liverpool,1,1,22283,2023,604414,0.0742627456784248,0,1,0,0.0,0.841805636882782,0.7675428986549377,4,3,1,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,0,30.5,216,0.23,0.29,0.06,1.8,19,3,0,8.3,15.0,2023-08-20,90,19,0,0,0,0,2,0,181498,1,1,3,37.0,2,7199,25125,17926,70,False,0,0,1,0.0468320474028587,90,West Ham,Chelsea,3,1,22293,2023,605919,0.0535190552473068,0,1,0,0.0468320474028587,0.1653511524200439,0.0650000497698783,3,3,2,2.0,MID,0.0,0.03,0.03,0.0,0.41,0.33,0.0,1.63,4.33,8.67,3.33,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.0,0.0,0.02,0.0,0.33,0.0,0.0,0.28,0.26,0.67,47561.67
1,3,52,1,26.3,216,0.21,1.0,0.79,0.43,26,0,2,17.8,72.4,2023-08-25,90,12,0,0,0,0,3,0,329237,1,0,3,79.0,19,124152,154897,30745,70,True,0,2,5,1.2547560930252075,90,Chelsea,Luton,3,0,22295,2023,606591,0.5586909651756287,0,2,2,1.2547560930252075,1.856784701347351,0.3324751257896423,2,3,3,8.2,MID,0.0,0.11,0.13,0.02,1.01,1.33,0.0,4.4,9.33,18.83,15.67,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,1.33,0.0,0.33,0.02,0.04,0.0,0.67,0.0,0.02,0.34,0.28,1.33,108061.0
0,0,9,0,26.9,216,0.3,0.59,0.29,0.71,35,1,0,7.1,3.2,2023-09-02,90,16,0,0,0,0,4,0,1664262,1,1,0,41.0,2,1207952,1241841,33889,72,True,0,0,3,0.2459868639707565,90,Chelsea,Nottingham Forest,0,1,21930,2023,608747,0.2203040719032287,0,2,0,0.2459868639707565,1.6525529623031616,1.1862620115280151,2,3,4,6.2,MID,0.33,0.18,0.46,0.28,1.15,1.33,0.67,10.33,33.47,27.6,42.0,86.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.33,7.67,0.67,2.0,0.43,0.23,0.0,1.33,0.67,0.43,0.95,0.39,4.07,217806.67
0,0,3,1,37.6,216,0.3,0.69,0.39,1.19,42,0,0,7.1,2.8,2023-09-17,90,3,0,0,0,0,5,0,1617576,1,0,0,31.0,2,-24923,194526,219449,72,False,1,0,4,0.5319173336029053,90,Bournemouth,Chelsea,0,0,21942,2023,610980,0.1873581558465957,0,3,0,0.5319173336029053,0.6325764060020447,0.1679164320230484,3,2,5,7.7,MID,0.33,0.25,0.63,0.38,0.98,1.33,0.67,11.07,30.2,27.9,52.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,7.67,0.67,3.0,0.52,0.28,0.0,1.67,0.67,0.52,1.22,0.53,5.47,724999.0
0,0,-1,0,1.2,216,0.0,0.21,0.21,1.04,55,1,0,6.4,9.6,2023-09-24,90,2,0,0,0,0,6,0,1453721,1,1,0,53.0,2,-169394,80406,249800,72,True,0,0,1,0.3055874407291412,90,Chelsea,Aston Villa,0,1,21947,2023,612741,0.0,0,0,0,0.3055874407291412,0.9219107031822203,0.6163232326507568,3,3,6,2.0,MID,0.67,0.27,0.76,0.49,0.78,0.33,0.67,10.67,26.13,30.27,50.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,7.67,0.67,4.0,0.68,0.32,0.0,2.33,0.67,0.68,1.38,0.56,7.37,1203691.67
0,0,-3,0,0.8,216,0.03,0.03,0.0,0.77,64,0,0,0.6,0.0,2023-10-02,25,10,0,0,0,0,7,0,1150729,0,2,0,6.0,0,-303270,39560,342830,71,False,1,0,0,0.0,23,Fulham,Chelsea,0,2,21964,2023,615836,0.0,0,0,0,0.0,0.0,0.0,3,3,7,1.3,MID,0.33,0.2,0.5,0.3,0.98,0.67,0.0,6.87,5.2,21.9,41.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,0.0,2.0,0.0,2.67,0.36,0.14,0.0,1.67,0.0,0.36,1.07,0.66,5.3,1578519.67
2,3,40,0,19.3,216,0.1,0.49,0.39,0.56,73,1,1,10.5,38.8,2023-10-07,82,6,0,0,0,0,8,0,903528,1,4,1,47.0,16,-263366,41546,304912,70,False,0,1,3,0.41245037317276,86,Burnley,Chelsea,1,4,21967,2023,616396,0.0879228264093399,0,1,1,0.41245037317276,1.165305495262146,0.6649323105812073,3,2,8,6.5,MID,0.33,0.11,0.31,0.2,1.0,0.33,0.0,4.7,4.13,13.2,30.0,68.33,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,1.33,0.0,1.67,0.28,0.06,0.0,1.0,0.0,0.28,0.52,0.26,3.67,1407342.0
0,0,6,0,15.5,216,0.09,0.09,0.0,0.66,84,1,0,3.9,9.4,2023-10-21,83,1,0,0,0,0,9,0,922823,1,2,2,14.0,2,5377,116786,111409,70,True,0,0,0,0.0,86,Chelsea,Arsenal,2,2,21978,2023,618314,0.110874593257904,0,1,0,0.0,0.1398970782756805,0.029022479429841,5,3,9,5.5,MID,0.0,0.04,0.24,0.2,0.79,0.67,0.33,5.83,16.13,7.1,35.33,65.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.33,0.33,6.0,0.33,1.33,0.24,0.03,0.0,0.33,0.33,0.24,0.7,0.43,3.27,1169326.0
0,0,13,0,18.3,216,0.07,0.2,0.13,2.16,95,2,0,5.0,7.4,2023-10-28,90,4,0,0,0,0,10,0,849565,1,2,0,24.0,2,-74794,54932,129726,70,True,0,0,2,0.4163988828659057,90,Chelsea,Brentford,0,2,21989,2023,619564,0.039075568318367,0,1,0,0.4163988828659057,0.5694888830184937,0.1140144243836402,2,3,10,6.7,MID,0.0,0.07,0.2,0.13,0.66,0.67,0.33,5.0,16.07,11.87,22.33,63.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.67,1.0,6.0,0.33,1.0,0.14,0.07,0.0,0.67,0.33,0.14,0.44,0.23,4.43,992360.0
