assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,0,0,0.3,107,0.01,0.23,0.22,0.09,13,0,0,2.0,3.0,2023-08-19,19,10,0,0,0,0,2,0,3326,0,3,0,17.0,1,-417,107,524,50,False,0,0,1,0.5203810930252075,17,Fulham,Brentford,0,3,22287,2023,605115,0.0,0,0,0,0.5203810930252075,0.0,0.0,2,3,2,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2,0,0.1,107,0.0,0.0,0.0,0.04,23,0,0,0.4,0.0,2023-08-26,10,8,0,0,0,0,3,0,3027,0,1,1,4.0,1,-475,76,551,49,True,0,0,0,0.0,9,Brentford,Crystal Palace,1,1,22298,2023,606903,0.0,0,0,0,0.0,0.0,0.0,2,2,3,0.7,MID,0.0,0.0,0.08,0.07,0.03,0.0,0.0,0.67,1.0,0.1,5.67,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,1108.67
0,0,-3,0,1.5,107,0.03,0.5,0.48,1.02,32,1,0,1.6,0.0,2023-09-02,19,3,0,0,0,0,4,0,2828,0,2,2,17.0,1,-318,50,368,49,True,0,0,2,0.5281884670257568,16,Brentford,Bournemouth,2,2,21928,2023,608658,0.0,0,0,0,0.5281884670257568,0.5281884670257568,0.0,2,2,4,0.8,MID,0.0,0.0,0.08,0.07,0.04,0.0,0.0,0.8,1.0,0.13,7.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.33,0.67,0.0,0.33,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.4,2117.67
0,0,6,0,14.3,107,0.16,0.18,0.02,0.0,46,0,0,2.2,5.2,2023-09-16,8,15,0,0,0,0,5,0,2730,0,0,1,2.0,1,-216,53,269,49,False,0,0,1,0.0254791006445884,3,Newcastle United,Brentford,1,0,21943,2023,610674,0.047710794955492,0,1,0,0.0254791006445884,0.0731898993253707,0.0,2,4,5,0.5,MID,0.0,0.01,0.24,0.23,0.38,0.33,0.0,1.33,1.0,0.63,12.67,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.35,0.0,0.0,0.0,0.0,0.35,0.18,0.0,0.67,3060.33
0,0,0,0,1.8,107,0.07,0.3,0.23,1.84,52,3,0,1.4,0.8,2023-09-23,88,9,0,0,0,0,6,0,2714,1,3,1,11.0,2,-66,89,155,48,True,0,0,1,0.6076682209968567,90,Brentford,Everton,1,3,21949,2023,612340,0.0,0,0,0,0.6076682209968567,0.6076682209968567,0.0,2,2,6,1.2,MID,0.0,0.06,0.23,0.17,0.35,0.33,0.0,1.4,1.73,5.3,7.67,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,0.0,1.0,0.18,0.02,0.0,0.33,0.0,0.18,0.2,0.0,0.67,2861.67
0,0,8,0,3.8,107,0.01,0.04,0.03,0.22,67,1,0,1.7,6.2,2023-10-01,74,16,0,0,0,0,7,0,2745,1,1,1,7.0,2,-4,178,182,48,False,0,0,1,0.0160014890134334,77,Nottingham Forest,Brentford,1,1,21963,2023,615268,0.0,0,0,0,0.0160014890134334,0.0,0.0,2,2,7,1.7,MID,0.0,0.09,0.33,0.24,0.95,1.33,0.0,1.73,2.0,5.87,10.0,38.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.33,1.33,0.0,1.33,0.39,0.02,0.0,0.33,0.0,0.39,0.4,0.0,0.83,2757.33
0,0,3,0,0.0,107,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2023-11-25,1,1,0,0,0,0,13,0,1982,0,1,0,0.0,1,-50,20,70,47,True,0,0,0,0.0,1,Brentford,Arsenal,0,1,22015,2023,625129,0.0,0,0,0,0.0,0.0,0.0,5,2,13,-0.2,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,12,0,0.6,107,0.0,0.56,0.56,0.1,133,0,0,4.7,7.0,2023-12-02,12,12,0,0,0,0,14,0,2058,0,1,3,39.0,4,54,80,26,47,True,0,0,5,0.762342095375061,10,Brentford,Luton,3,1,22027,2023,626512,0.0,0,0,0,0.762342095375061,0.762342095375061,0.0,2,2,14,1.7,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,660.67
0,0,3,0,0.7,107,0.0,0.04,0.04,0.86,142,1,0,1.4,1.0,2023-12-06,45,5,0,0,0,0,15,0,2145,0,1,2,12.0,1,70,101,31,47,False,0,0,2,0.0738956406712532,37,Brighton,Brentford,2,1,22036,2023,628022,0.0,0,0,0,0.0738956406712532,0.0,0.0,2,3,15,1.5,MID,0.0,0.0,0.19,0.19,0.03,0.0,0.0,1.57,2.33,0.2,13.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.67,0.0,1.67,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,1346.67
0,0,6,0,15.2,107,0.06,0.06,0.0,0.61,158,1,0,2.2,2.8,2023-12-09,65,17,0,0,0,0,16,0,2677,1,0,1,4.0,2,476,569,93,47,False,0,0,0,0.0,69,Sheffield United,Brentford,1,0,22052,2023,628774,0.0833484902977943,0,1,0,0.0,0.0833484902977943,0.0,2,2,16,2.1,MID,0.0,0.0,0.2,0.2,0.32,0.33,0.0,2.03,2.67,0.43,17.0,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.0,0.0,2.33,0.28,0.0,0.0,0.0,0.0,0.28,0.25,0.0,1.0,2061.67
