assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,xP,position
0,0,3,0,4.1,370,0.01,0.01,0.0,0.42,27,0,0,0.4,0.2,2024-09-01,4,12,0,0,0,0,3,0,16600,0,3,0,0.0,1,-3367,912,4279,54,True,0,0,0,0.0,1,Manchester United,Liverpool,0,3,26631,2024,672623,0.0,0,0,0,0.0,0.0,0.0,4,3,-0.2,MID
0,0,15,1,30.7,370,0.35,0.35,0.0,1.12,38,0,0,4.4,11.6,2024-09-14,72,17,0,0,0,0,4,0,16254,1,3,0,2.0,2,-1458,992,2450,54,False,1,0,0,0.0,77,Southampton,Manchester United,0,3,26632,2024,673377,0.7692060470581055,0,2,0,0.0,0.9669898748397828,0.8726862072944641,3,2,1.5,MID
0,0,14,1,46.1,370,0.35,0.35,0.0,0.87,43,0,0,6.2,11.6,2024-09-21,75,7,0,0,0,0,5,0,17385,1,0,0,4.0,3,404,1403,999,54,False,0,0,0,0.0,76,Crystal Palace,Manchester United,0,0,26649,2024,675947,0.5221282839775085,0,3,0,0.0,1.2913357019424438,1.2913357019424438,3,3,2.0,MID
0,0,6,0,19.8,370,0.03,0.03,0.0,1.73,57,1,0,3.1,9.4,2024-09-29,18,18,0,0,0,0,6,0,19491,0,3,0,2.0,1,1233,2643,1410,54,True,0,0,0,0.0,12,Manchester United,Tottenham,0,3,26660,2024,678654,0.0593239702284336,0,1,0,0.0,0.0593239702284336,0.0,3,3,1.8,MID
