assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,1,0,3.4,38,0.14,0.24,0.1,0.51,11,2,0,1.3,2.6,2024-08-24,25,1,0,0,0,0,2,0,61234,0,2,0,7.0,1,17409,23795,6386,60,True,0,0,1,0.0651178881525993,19,Aston Villa,Arsenal,0,2,26618,2024,668270,0.0,0,0,0,0.0651178881525993,0.1071303114295005,0.0420124232769012,5,4,2,2.5,FWD
0,3,27,0,3.2,38,0.0,0.23,0.23,0.28,26,1,1,7.6,33.2,2024-08-31,29,11,0,0,0,0,3,0,77745,0,2,1,40.0,7,10134,28151,18017,60,False,1,1,2,0.4976961612701416,27,Leicester,Aston Villa,1,2,26626,2024,671838,0.0,0,0,1,0.4976961612701416,0.4976961612701416,0.0,3,2,3,5.2,FWD
0,1,27,0,0.5,38,0.0,0.33,0.33,0.23,31,0,1,4.5,29.2,2024-09-14,21,8,0,0,0,0,4,0,168399,0,2,3,15.0,6,76537,109125,32588,60,True,0,1,3,0.2622961699962616,14,Aston Villa,Everton,3,2,26638,2024,673933,0.0,0,0,1,0.2622961699962616,0.1310801655054092,0.0,2,4,4,5.0,FWD
0,0,26,0,0.8,38,0.0,1.03,1.03,0.0,41,0,1,5.4,32.0,2024-09-21,28,20,0,0,0,0,5,0,414473,0,1,3,21.0,5,233114,257452,24338,61,True,0,1,2,0.9910634160041808,22,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675757,0.0,0,0,1,0.9910634160041808,1.399954915046692,0.8097723126411438,2,4,5,4.8,FWD
0,0,7,0,10.3,38,0.0,0.0,0.0,0.63,56,1,0,1.9,8.4,2024-09-29,26,10,0,0,0,0,6,0,641783,0,2,2,0.0,1,218045,272218,54173,62,False,0,0,0,0.0,23,Ipswich,Aston Villa,2,2,26659,2024,678387,0.0569250509142875,0,1,0,0.0,0.0569250509142875,0.0,3,2,6,4.5,FWD
