assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,8,0,3.0,74,0.01,0.23,0.22,1.02,6,1,0,2.2,8.2,2024-08-17,68,16,0,0,0,0,1,0,1977,1,1,1,11.0,2,0,0,0,50,False,0,0,1,0.4425158202648163,80,Nottingham Forest,Bournemouth,1,1,26607,2024,666408,0.0,0,0,0,0.4425158202648163,0.4872284531593323,0.4872284531593323,2,2,1,1.6,MID
0,0,6,0,0.3,74,0.0,0.26,0.26,1.03,12,1,0,1.3,5.4,2024-08-25,18,15,0,0,0,0,2,0,2712,0,1,1,7.0,1,-23,300,323,50,True,0,0,1,0.1368648409843444,15,Bournemouth,Newcastle United,1,1,26620,2024,668711,0.0,0,0,0,0.1368648409843444,0.1712686717510223,0.1712686717510223,3,3,2,1.0,MID
1,0,22,0,39.1,74,0.78,0.78,0.0,0.26,24,0,0,7.1,27.8,2024-08-31,24,8,0,0,0,0,3,0,2682,0,3,2,4.0,4,-235,250,485,50,False,0,0,0,0.0,23,Everton,Bournemouth,2,3,26624,2024,671775,1.2039121389389038,1,3,0,0.0,1.2039121389389038,0.0,2,2,3,2.3,MID
0,0,6,0,3.8,74,0.01,0.01,0.0,0.96,46,0,0,2.7,7.2,2024-09-21,45,12,0,0,0,0,5,0,2369,0,0,3,16.0,1,-614,20,634,50,False,0,0,0,0.0,41,Liverpool,Bournemouth,3,0,26645,2024,675708,0.0,0,0,0,0.0,0.0,0.0,2,5,5,0.5,MID
0,1,31,0,1.2,74,0.02,0.44,0.42,0.53,52,1,1,6.7,36.6,2024-09-30,60,17,0,0,0,0,6,0,2451,1,1,3,29.0,8,-27,174,201,50,True,0,1,1,0.1311673074960708,64,Bournemouth,Southampton,3,1,26661,2024,678931,0.0,0,0,1,0.1311673074960708,0.1599754393100738,0.0288081336766481,2,3,6,3.5,MID
0,0,0,0,13.7,74,0.01,0.72,0.71,0.03,68,0,0,3.2,3.8,2024-10-05,45,11,0,0,0,0,7,0,3452,0,0,1,14.0,1,773,1014,241,50,False,0,0,2,1.0062780380249023,41,Leicester,Bournemouth,1,0,26663,2024,679446,0.0195541437715291,0,1,0,1.0062780380249023,0.6792038083076477,0.0652030855417251,2,2,7,3.0,MID
0,0,13,1,15.8,74,0.04,0.04,0.0,0.26,71,0,0,3.6,8.2,2024-10-19,62,1,0,0,0,0,8,0,3203,1,0,2,12.0,3,-333,187,520,50,True,0,0,0,0.0,67,Bournemouth,Arsenal,2,0,26680,2024,681570,0.3082142174243927,0,1,0,0.0,0.3082142174243927,0.3082142174243927,5,3,8,3.0,MID
0,0,10,0,0.6,74,0.02,0.07,0.05,1.81,82,1,0,3.4,18.2,2024-10-26,90,2,0,0,0,0,9,0,3443,1,1,1,15.0,2,142,335,193,50,False,0,0,2,0.0506464205682277,90,Aston Villa,Bournemouth,1,1,26684,2024,682982,0.0,0,0,0,0.0506464205682277,0.0962016955018043,0.0455552712082862,2,4,9,3.5,MID
