assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,xP,position
0,0,6,0,0.5,459,0.0,0.0,0.0,0.31,18,0,0,1.0,3.0,2024-08-24,19,16,0,0,0,0,2,0,2667,0,1,0,6.0,1,-272,150,422,50,True,0,0,0,0.0,17,Southampton,Nottingham Forest,0,1,26616,2024,668051,0.0,0,0,0,0.0,0.0,0.0,2,2,0.0,MID
