assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,13.0,0.0,16.3,360.0,0.08,0.08,0.0,0.04,37.0,0.0,0.0,2.4,7.6,2024-09-14,45.0,False,4.0,0.0,0.0,0.0,0.0,4.0,0.0,192092.0,0.0,1.0,2.0,0.0,1.0,-1186.0,18702.0,19888.0,64.0,True,0.0,0.0,0.0,0.0,39.0,Manchester City,Brentford,2.0,1.0,26637.0,2024.0,673687.0,0.0520608685910701,0.0,1.0,0.0,0.0,0.7975656986236572,0.7975656986236572,2.0,4.0,4.0,1.2,MID
0.0,0.0,5.0,0.0,0.8,360.0,0.01,0.01,0.0,0.0,47.0,0.0,0.0,0.4,3.2,2024-09-22,20.0,False,1.0,0.0,0.0,0.0,0.0,5.0,0.0,198008.0,1.0,2.0,2.0,0.0,1.0,1010.0,12439.0,11429.0,64.0,True,0.0,0.0,0.0,0.0,20.0,Manchester City,Arsenal,2.0,2.0,26651.0,2024.0,676591.0,0.0,0.0,0.0,0.0,0.0,0.6479843854904175,0.6479843854904175,4.0,4.0,5.0,0.5,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
