assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,xP,position
0,0,22,0,96.3,240,0.37,0.43,0.06,0.47,15,1,0,11.9,17.2,2024-08-24,85,11,0,0,0,0,2,0,358428,1,1,2,5.0,2,-12547,23636,36183,55,True,0,0,2,0.0578394345939159,90,Fulham,Leicester,2,1,26614,2024,667950,0.6706380844116211,0,7,0,0.0578394345939159,0.243933767080307,0.1374568343162536,2,3,2.0,MID
0,0,10,0,20.8,240,0.48,0.48,0.0,0.36,25,1,0,2.6,5.2,2024-08-31,86,10,0,0,0,0,3,0,317522,1,1,1,0.0,2,-43601,19786,63387,55,False,0,0,0,0.0,89,Ipswich,Fulham,1,1,26625,2024,671800,0.0801490172743797,0,1,0,0.0,0.7549068927764893,0.7549068927764893,2,2,2.2,MID
0,0,7,1,27.3,240,0.03,0.24,0.21,0.44,35,0,0,4.4,1.6,2024-09-14,85,19,0,0,0,0,4,0,259353,1,1,1,15.0,3,-60041,7517,67558,54,True,0,0,5,0.2900595664978027,87,Fulham,West Ham,1,1,26634,2024,673737,0.0987464264035224,0,2,0,0.2900595664978027,1.0019397735595703,0.7126864194869995,2,3,2.3,MID
0,0,6,0,43.7,240,0.08,0.14,0.06,0.42,44,1,0,7.6,12.6,2024-09-21,66,15,0,0,0,0,5,0,232630,1,1,3,20.0,1,-28421,2901,31322,54,True,1,0,2,0.0990909934043884,68,Fulham,Newcastle United,3,1,26646,2024,675718,0.0798326581716537,0,3,0,0.0990909934043884,0.0990909934043884,0.0,3,3,1.5,MID
1,0,18,1,25.3,240,0.06,0.11,0.05,0.63,59,0,0,3.3,3.6,2024-09-28,68,16,0,0,0,0,6,0,195294,1,1,0,4.0,6,-37930,2607,40537,53,False,0,0,1,0.047169454395771,71,Nottingham Forest,Fulham,0,1,26653,2024,677794,0.0267264787107706,0,1,0,0.047169454395771,0.047169454395771,0.0,2,2,3.3,MID
