assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,9,0,0.0,425,0.0,0.0,0.0,1.58,15,2,0,1.4,13.8,2022-08-14,90,6,0,0,0,0,2,1,394157,1,2,2,0.0,1,-30716,10101,40817,55,False,0,0,0,0,90,Chelsea,Tottenham,2,2,18220,2022,541421,0.0,0,0,0,0,0.564300000667572,0.564300000667572,3,4,2,1.5,GK,0.0,0.0,0.0,0.0,0.0,0.53,0.67,0.0,4.6,30.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.5
0,2,31,1,0.0,425,0.0,0.0,0.0,0.71,29,0,0,2.0,19.8,2022-08-20,90,20,0,0,0,0,3,3,405835,1,0,1,0.0,9,-12667,26413,39080,55,True,0,0,0,0,90,Tottenham,Wolverhampton Wanderers,1,0,18222,2022,542121,0.0,0,0,0,0,0.0286132004112005,0.0286132004112005,2,4,3,4.5,GK,0.33,0.0,0.0,0.0,0.0,0.76,0.67,0.0,11.2,60.0,0.0,0.0,0.0,0.0,1.33,0.67,0.67,1.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0
0,0,25,1,0.0,425,0.0,0.0,0.0,0.95,38,0,0,0.9,9.2,2022-08-28,90,16,0,0,0,0,4,1,469788,1,2,0,0.0,6,29435,54645,25210,55,False,0,0,0,0,90,Nottingham Forest,Tottenham,0,2,18241,2022,545402,0.0,0,0,0,0,0.0357034988701343,0.0357034988701343,3,2,4,5.5,GK,0.67,0.0,0.0,0.0,0.0,1.08,0.67,0.0,14.27,90.0,0.0,0.0,0.0,0.0,1.67,1.0,1.33,1.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,3.83
0,2,18,0,0.0,425,0.0,0.0,0.0,1.24,47,1,0,1.7,17.2,2022-08-31,90,19,0,0,0,0,5,3,484823,1,1,1,0.0,5,388,26433,26045,55,False,0,0,0,0,90,West Ham,Tottenham,1,1,18249,2022,546420,0.0,0,0,0,0,0.0625130981206893,0.0625130981206893,3,3,5,5.1,GK,0.67,0.0,0.0,0.0,0.0,0.97,0.33,0.0,15.4,90.0,0.0,0.0,0.0,0.0,2.33,1.0,1.0,0.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,5.03
0,0,12,0,0.0,425,0.0,0.0,0.0,0.73,59,1,0,1.0,10.4,2022-09-03,90,9,0,0,0,0,6,2,525569,1,1,2,0.0,2,17008,44990,27982,55,True,0,0,0,0,90,Tottenham,Fulham,2,1,18255,2022,547154,0.0,0,0,0,0,0.2150450050830841,0.2150450050830841,2,4,6,5.6,GK,0.33,0.0,0.0,0.0,0.0,0.97,0.67,0.0,12.27,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.33,1.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.4
0,0,22,0,0.0,425,0.0,0.0,0.0,1.77,79,2,0,3.6,36.2,2022-09-17,90,10,0,0,0,0,8,5,593605,1,2,6,0.0,2,34296,45131,10835,55,True,0,0,0,0,90,Tottenham,Leicester,6,2,18278,2022,550887,0.0,0,0,0,0,0.0258715003728866,0.0258715003728866,3,4,8,4.3,GK,0.0,0.0,0.0,0.0,0.0,0.83,1.0,0.0,15.53,60.0,0.0,0.0,0.0,0.0,2.33,0.67,1.0,2.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,3.3
0,0,19,0,0.0,425,0.0,0.0,0.0,2.38,81,3,0,3.7,37.0,2022-10-01,90,1,0,0,0,0,9,6,485701,1,1,3,0.0,3,-68186,8010,76196,55,False,0,0,0,0,90,Arsenal,Tottenham,3,1,18282,2022,552005,0.0,0,0,0,0,0.0,0.0,3,4,9,1.9,GK,0.0,0.0,0.0,0.0,0.0,1.38,1.67,0.0,24.4,60.0,0.0,0.0,0.0,0.0,3.67,0.67,1.0,3.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.07
0,3,31,1,0.0,425,0.0,0.0,0.0,0.72,93,0,0,2.7,27.4,2022-10-08,90,5,0,0,0,0,10,4,494498,1,1,0,0.0,10,-609,19454,20063,55,False,0,0,0,0,90,Brighton,Tottenham,0,1,18294,2022,554384,0.0,0,0,0,0,0.063153401017189,0.063153401017189,3,3,10,5.5,GK,0.33,0.0,0.0,0.0,0.0,1.62,1.67,0.0,33.53,90.0,0.0,0.0,0.0,0.0,5.0,1.0,1.33,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,3.9
0,0,20,1,0.0,425,0.0,0.0,0.0,0.43,109,0,0,0.3,2.6,2022-10-15,90,8,0,0,0,0,11,0,624551,1,0,2,0.0,6,108690,117635,8945,55,True,0,0,0,0,90,Tottenham,Everton,2,0,18310,2022,556172,0.0,0,0,0,0,0.8060910105705261,0.8060910105705261,2,4,11,5.7,GK,0.67,0.0,0.0,0.0,0.0,1.18,1.0,0.0,22.33,90.0,0.0,0.0,0.0,0.0,3.33,1.0,0.67,1.67,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,4.37
0,0,29,0,0.0,425,0.0,0.0,0.0,1.61,119,2,0,5.3,53.2,2022-10-19,90,14,0,0,0,0,12,8,605761,1,0,2,0.0,3,-2133,20725,22858,55,False,0,0,0,0,90,Manchester United,Tottenham,2,0,18321,2022,557654,0.0,0,0,0,0,0.0343553014099597,0.0343553014099597,3,4,12,0.0,GK,0.67,0.0,0.0,0.0,0.0,0.92,0.67,0.0,27.73,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.33,1.33,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.73
