assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,5,0,1.0,231,0.01,0.13,0.12,0.88,19,2,0,2.6,5.6,2022-08-13,56,17,0,0,0,0,2,0,4741,0,2,2,19.0,1,432,860,428,60,False,0,0,1,0.0586610995233058,61,Southampton,Leeds,2,2,18215,2022,540614,0.0,0,0,0,0.0586610995233058,0.0586610995233058,0.0,2,2,2,0.0,MID,0.0,0.33,0.0,0.04,0.04,0.29,0.67,0.0,1.87,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,0.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0
0,0,10,1,15.1,231,0.24,0.27,0.03,0.8,25,0,0,2.4,5.4,2022-08-21,69,6,0,0,0,0,3,0,6733,1,0,3,3.0,3,164,1348,1184,60,True,0,0,1,0.0157075002789497,72,Leeds,Chelsea,3,0,18228,2022,543077,0.4716019928455353,0,1,0,0.0157075002789497,0.6510270237922668,0.1637180000543594,3,2,3,0.3,MID,0.33,5.37,0.08,0.13,0.05,0.56,0.67,0.0,3.67,41.67,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.67,1.33,0.0,0.0,0.67,0.02,0.16,0.0,0.33,0.0,0.02,0.24,0.05,0.1
0,0,4,0,0.9,231,0.01,0.01,0.0,1.9,34,0,0,0.9,6.4,2022-08-27,58,5,0,0,0,0,4,0,9290,1,0,1,2.0,1,476,1899,1423,60,False,0,0,0,0.0,62,Brighton,Leeds,1,0,18234,2022,544420,0.0,0,0,0,0.0,0.0,0.0,2,3,4,0.7,MID,0.33,5.67,0.09,0.14,0.05,1.19,0.67,0.0,5.8,61.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.0,1.67,0.0,0.0,0.67,0.02,0.16,0.0,0.33,0.0,0.02,0.24,0.05,0.33
0,0,2,0,0.3,231,0.0,0.11,0.11,0.57,45,0,0,0.6,0.0,2022-08-30,14,8,0,0,0,0,5,0,11060,0,1,1,6.0,1,272,1906,1634,60,True,0,0,1,0.0556101985275745,10,Leeds,Everton,1,1,18245,2022,545990,0.0,0,0,0,0.0556101985275745,0.0556101985275745,0.0,2,2,5,0.7,MID,0.33,5.43,0.08,0.13,0.05,1.09,0.0,0.0,3.93,47.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.67,1.67,0.0,0.0,0.67,0.02,0.16,0.0,0.33,0.0,0.02,0.24,0.05,0.57
0,0,4,0,11.4,231,0.01,0.01,0.0,1.42,59,1,0,1.4,2.4,2022-09-03,30,18,0,0,0,0,6,0,13351,0,1,2,0.0,1,674,3144,2470,60,False,0,0,0,0.0,23,Tottenham,Fulham,2,1,18255,2022,547182,0.0542928986251354,0,1,0,0.0,0.0542928986251354,0.0542928986251354,2,4,6,0.4,MID,0.0,4.2,0.01,0.04,0.04,1.3,0.33,0.0,2.93,34.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,1.0,0.0,0.0,0.33,0.02,0.02,0.0,0.33,0.0,0.02,0.04,0.02,0.6
0,0,8,0,26.5,231,0.15,0.23,0.08,0.24,78,1,0,3.7,4.4,2022-09-16,20,16,0,0,0,0,8,0,20357,0,3,2,6.0,1,3638,4756,1118,60,False,0,0,1,0.119157999753952,19,Nottingham Forest,Fulham,2,3,18273,2022,550270,0.5085740089416504,0,2,0,0.119157999753952,0.62773197889328,0.4717510044574737,2,2,8,1.5,MID,0.0,12.63,0.05,0.08,0.03,0.55,0.67,0.0,2.27,16.67,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,0.67,0.0,0.0,0.33,0.04,0.19,0.0,1.0,0.0,0.04,0.23,0.18,0.63
0,0,9,0,0.8,231,0.0,0.0,0.0,3.4,84,4,0,1.2,10.8,2022-10-01,69,15,0,0,0,0,9,0,17077,1,4,1,0.0,2,-1245,1660,2905,60,True,0,0,0,0.0,74,Fulham,Newcastle United,1,4,18285,2022,552367,0.0,0,0,0,0.0,0.0,0.0,3,2,9,1.5,MID,0.0,9.1,0.05,0.08,0.03,1.21,1.67,0.0,5.07,29.67,0.0,0.0,0.0,0.0,0.0,0.33,2.33,1.0,1.0,0.0,0.0,0.33,0.04,0.17,0.0,0.67,0.0,0.04,0.21,0.16,1.0
0,0,4,0,3.4,231,0.05,0.3,0.25,2.61,100,2,0,0.9,0.0,2022-10-09,76,19,0,0,0,0,10,0,16535,1,1,3,9.0,2,-1079,1168,2247,60,False,0,0,3,0.219991996884346,80,West Ham,Fulham,3,1,18301,2022,554759,0.0,0,0,0,0.219991996884346,0.219991996884346,0.0308669991791248,2,3,10,1.7,MID,0.0,10.23,0.07,0.18,0.11,2.08,2.33,0.0,5.07,55.0,0.0,0.0,0.0,0.0,0.0,0.67,2.67,2.0,1.67,0.0,0.0,1.33,0.11,0.17,0.0,0.67,0.0,0.11,0.28,0.17,1.57
0,0,4,0,1.9,231,0.01,0.25,0.24,0.77,103,2,0,5.7,1.4,2022-10-15,45,3,0,0,0,0,11,0,17302,1,2,2,54.0,1,283,1728,1445,60,True,0,0,3,0.1973759979009628,48,Fulham,Bournemouth,2,2,18304,2022,555967,0.0,0,0,0,0.1973759979009628,0.270916998386383,0.0735412016510963,2,2,11,2.2,MID,0.0,2.03,0.02,0.18,0.16,2.26,2.67,0.0,4.07,63.33,0.0,0.0,0.0,0.0,0.0,1.0,2.33,2.0,1.67,0.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.14,0.16,0.03,1.8
0,0,3,0,0.7,231,0.0,0.0,0.0,0.21,116,0,0,0.3,0.4,2022-10-20,17,2,0,0,0,0,12,0,17676,0,0,3,2.0,1,-109,1279,1388,60,True,0,0,0,0.0,16,Fulham,Aston Villa,3,0,18316,2022,557747,0.0,0,0,0,0.0,0.0,0.0,2,2,12,0.0,MID,0.0,2.0,0.02,0.18,0.16,1.2,1.33,0.0,0.6,46.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.67,1.33,0.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.14,0.16,0.03,1.3
0,0,3,0,0.0,231,0.0,0.0,0.0,0.96,145,1,0,0.2,0.0,2022-11-05,14,13,0,0,0,0,15,0,14549,0,1,2,2.0,1,-362,580,942,60,False,0,0,0,0.0,11,Manchester City,Fulham,2,1,18346,2022,561908,0.0,0,0,0,0.0,0.0,0.0,2,5,15,-0.4,MID,0.0,0.0,0.0,0.0,0.0,0.32,0.33,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13
0,0,20,0,10.6,231,0.01,0.77,0.76,0.51,153,1,1,10.6,36.2,2022-11-13,31,14,0,0,0,0,16,0,14637,0,2,1,59.0,6,-217,503,720,60,True,0,1,3,0.8963750004768372,30,Fulham,Manchester United,1,2,18354,2022,565341,0.0559295006096363,0,1,1,0.8963750004768372,0.903298020362854,0.0,3,2,16,2.3,MID,0.0,3.53,0.0,0.26,0.25,0.49,0.67,0.33,12.07,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,0.0,0.33,1.0,0.3,0.02,0.0,0.33,0.33,0.3,0.3,0.0,0.63
0,0,3,0,1.0,231,0.0,0.0,0.0,0.14,165,0,0,0.1,0.2,2022-12-26,8,7,0,0,0,0,17,0,17819,0,3,0,0.0,1,2284,4604,2320,60,False,0,0,0,0.0,6,Crystal Palace,Fulham,0,3,18366,2022,565595,0.0,0,0,0,0.0,0.0878236964344978,0.0878236964344978,2,2,17,1.0,MID,0.0,3.87,0.0,0.26,0.25,0.54,0.67,0.33,12.13,17.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.67,0.0,0.33,1.0,0.3,0.02,0.0,0.33,0.33,0.3,0.33,0.03,0.97
0,0,3,0,0.8,231,0.0,0.0,0.0,0.09,173,0,0,0.9,4.4,2022-12-31,28,17,0,0,0,0,18,0,17536,0,1,2,4.0,1,-453,627,1080,60,True,0,0,0,0.0,26,Fulham,Southampton,2,1,18374,2022,566425,0.0,0,0,0,0.0,0.0,0.0,2,2,18,1.0,MID,0.0,4.13,0.0,0.26,0.25,0.25,0.33,0.33,13.6,22.33,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.67,0.0,0.33,1.0,0.3,0.02,0.0,0.33,0.33,0.3,0.33,0.03,1.43
0,0,3,0,0.0,231,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12,1,6,0,0,0,0,19,0,18339,0,1,2,0.0,1,494,1476,982,60,True,0,0,0,0.0,1,Fulham,Chelsea,2,1,18262,2022,568542,0.0,0,0,0,0.0,0.0,0.0,3,2,19,1.1,MID,0.0,0.6,0.0,0.0,0.0,0.08,0.0,0.0,1.53,12.33,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.03
0,0,3,0,0.0,231,0.0,0.0,0.0,0.95,197,1,0,0.0,0.0,2023-01-15,13,15,0,0,0,0,20,0,17554,0,0,1,0.0,1,-915,653,1568,60,False,0,0,0,0.0,10,Newcastle United,Fulham,1,0,18398,2022,569318,0.0,0,0,0,0.0,0.0,0.0,2,4,20,0.8,MID,0.0,0.27,0.0,0.0,0.0,0.35,0.33,0.0,1.47,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97
