assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,2,0,0.2,562,0.0,0.0,0.0,0.05,64,0,0,0.0,0.2,2023-01-12,7,6,0,0,0,0,19,0,616,0,1,2,0.0,1,-14,13,27,49,True,0,0,0,0.0,4,Fulham,Chelsea,2,1,18262,2022,568538,0.0,0,0,0,0.0,0.0,0.0,3,2,19,0.0,MID,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.07,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,4,0,0.5,562,0.02,0.06,0.04,0.0,204,0,0,1.1,3.4,2023-01-23,10,18,0,0,0,0,21,0,710,0,1,0,7.0,1,10,36,26,49,True,0,0,1,0.0374167002737522,7,Fulham,Tottenham,0,1,18405,2022,570974,0.0,0,0,0,0.0374167002737522,0.0374167002737522,0.0,3,2,21,-0.2,MID,0.0,0.23,0.01,0.02,0.01,0.02,0.0,0.0,1.2,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.07
0,0,5,0,10.5,562,0.0,0.0,0.0,0.74,214,0,0,1.7,6.4,2023-02-03,15,6,0,0,0,0,22,0,818,0,0,0,0.0,1,60,105,45,49,False,0,0,0,0.0,14,Chelsea,Fulham,0,0,18415,2022,572961,0.0149117996916174,0,1,0,0.0,0.0149117996916174,0.0,2,4,22,0.3,MID,0.0,3.67,0.01,0.02,0.01,0.25,0.0,0.0,3.27,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,0.0,0.33,0.01,0.0,0.0,0.33,0.0,0.01,0.02,0.0,0.03
0,0,22,0,0.6,562,0.05,0.26,0.21,0.12,224,0,1,5.3,35.8,2023-02-11,18,16,0,0,0,0,23,0,876,0,0,2,17.0,6,34,75,41,49,True,0,1,1,0.3523840010166168,15,Fulham,Nottingham Forest,2,0,18425,2022,574882,0.0,0,0,1,0.3523840010166168,0.3523840010166168,0.0,2,2,23,2.7,MID,0.0,3.87,0.02,0.11,0.08,0.29,0.0,0.33,15.2,14.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,2.67,0.0,0.33,0.67,0.13,0.0,0.0,0.33,0.33,0.13,0.13,0.0,0.93
0,0,24,0,0.8,562,0.0,0.09,0.09,0.07,233,0,1,5.3,35.6,2023-02-18,8,5,0,0,0,0,24,0,1200,0,1,0,17.0,6,294,345,51,49,False,0,1,1,0.0489321984350681,6,Brighton,Fulham,0,1,18434,2022,576349,0.0,0,0,1,0.0489321984350681,0.0489321984350681,0.0,2,3,24,4.3,MID,0.0,3.97,0.02,0.12,0.1,0.31,0.0,0.67,25.93,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,4.33,0.0,0.67,0.67,0.13,0.0,0.0,0.33,0.67,0.13,0.14,0.0,2.43
0,1,24,0,12.3,562,0.03,0.06,0.03,0.35,244,0,1,6.3,39.6,2023-02-24,45,20,0,0,0,0,25,0,9757,0,1,1,11.0,7,5183,5976,793,49,True,0,1,1,0.0255816001445055,41,Fulham,Wolverhampton Wanderers,1,1,18445,2022,577564,0.0106092002242803,0,1,1,0.0255816001445055,0.0519304983317852,0.0157396998256444,2,2,25,5.0,MID,0.0,4.57,0.03,0.14,0.11,0.18,0.0,1.0,37.0,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,6.33,0.0,1.0,1.0,0.14,0.0,0.0,0.33,1.0,0.14,0.15,0.01,4.0
0,0,25,0,4.0,562,0.03,0.61,0.58,1.88,253,2,1,8.3,45.6,2023-03-06,74,4,0,0,0,0,26,0,20261,1,2,3,33.0,7,13489,15047,1558,49,False,0,1,1,0.3741889894008636,80,Brentford,Fulham,3,2,18454,2022,580724,0.0,0,0,1,0.3741889894008636,0.0940558984875679,0.0940558984875679,2,3,26,6.5,MID,0.0,5.7,0.02,0.25,0.23,0.77,0.67,1.0,40.27,42.33,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.33,6.67,0.0,1.0,1.0,0.15,0.0,0.0,0.33,1.0,0.15,0.06,0.04,5.27
0,0,9,0,13.3,562,0.03,0.06,0.03,1.94,264,3,0,2.8,11.6,2023-03-12,75,1,0,0,0,0,27,0,31484,1,3,0,3.0,2,10382,14300,3918,49,True,0,0,1,0.024813400581479,78,Fulham,Arsenal,0,3,18465,2022,582029,0.0561553984880447,0,1,0,0.024813400581479,0.1114500015974044,0.0552946999669075,4,2,27,5.0,MID,0.0,9.87,0.03,0.24,0.21,1.39,1.67,0.67,32.27,64.67,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,5.33,0.0,0.67,1.0,0.14,0.02,0.0,0.67,0.67,0.14,0.09,0.06,5.5
0,0,12,0,30.3,562,0.41,0.44,0.03,2.32,282,2,0,5.4,18.0,2023-04-01,90,3,0,0,0,0,29,0,30648,1,1,2,6.0,2,1000,5789,4789,49,False,0,0,1,0.0258300993591547,90,Bournemouth,Fulham,2,1,18483,2022,584666,0.1671189963817596,0,2,0,0.0258300993591547,0.3473300039768219,0.3215000033378601,2,2,29,2.5,MID,0.0,14.53,0.15,0.17,0.02,1.42,1.67,0.0,9.87,55.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,1.33,0.0,0.0,0.67,0.02,0.07,0.0,1.0,0.0,0.02,0.15,0.13,2.5
0,0,3,0,4.5,562,0.03,0.03,0.0,1.06,293,0,0,1.0,5.6,2023-04-08,45,19,0,0,0,0,30,0,29425,0,1,0,0.0,1,-1392,2932,4324,49,True,0,0,0,0.0,43,Fulham,West Ham,0,1,18494,2022,586786,0.0,0,0,0,0.0,0.0,0.0,2,2,30,1.5,MID,0.0,11.6,0.15,0.16,0.01,1.13,0.67,0.0,7.87,45.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,1.0,0.0,0.0,0.33,0.01,0.06,0.0,0.67,0.0,0.01,0.12,0.11,1.33
