assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,13,0,0.0,152,0.0,0.0,0.0,2.07,16,1,0,2.6,26.4,2022-08-15,90,12,0,0,0,0,2,3,129964,1,1,1,0.0,2,-6586,2700,9286,45,False,1,0,0,0,90,Liverpool,Crystal Palace,1,1,18221,2022,541887,0.0,0,0,0,0,0.4335339963436126,0.4335339963436126,2,4,2,0.5,GK,0.0,0.0,0.0,0.0,0.0,0.69,0.33,0.0,8.8,30.0,0.0,0.0,0.0,0.0,1.0,0.33,0.33,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.17
0,0,16,0,0.0,152,0.0,0.0,0.0,0.9,22,1,0,2.9,29.4,2022-08-20,90,2,0,0,0,0,3,4,139859,1,1,3,0.0,3,3467,13727,10260,45,True,0,0,0,0,90,Crystal Palace,Aston Villa,3,1,18223,2022,542425,0.0,0,0,0,0,0.2802619934082031,0.2802619934082031,2,2,3,2.0,GK,0.0,0.0,0.0,0.0,0.0,0.99,0.67,0.0,18.6,60.0,0.0,0.0,0.0,0.0,2.33,0.67,0.67,1.33,1.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.83
0,0,12,0,0.0,152,0.0,0.0,0.0,2.42,37,4,0,1.2,12.2,2022-08-27,90,13,0,0,0,0,4,1,131689,1,2,4,0.0,0,-9488,2906,12394,45,False,0,0,0,0,90,Manchester City,Crystal Palace,4,2,18237,2022,544443,0.0,0,0,0,0,0.0,0.0,2,5,4,0.5,GK,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.0,22.67,90.0,0.0,0.0,0.0,0.0,2.67,1.0,1.33,2.67,1.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,1.0
0,0,12,0,0.0,152,0.0,0.0,0.0,1.43,43,1,0,1.8,17.6,2022-08-30,90,4,0,0,0,0,5,2,134857,1,1,1,0.0,2,-41,7566,7607,45,True,0,0,0,0,90,Crystal Palace,Brentford,1,1,18243,2022,545852,0.0,0,0,0,0,0.1197630017995834,0.1197630017995834,3,2,5,1.6,GK,0.0,0.0,0.0,0.0,0.0,1.58,2.0,0.0,19.73,90.0,0.0,0.0,0.0,0.0,2.33,1.0,1.33,2.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,1.37
0,0,29,1,0.0,152,0.0,0.0,0.0,2.83,57,0,0,4.2,42.4,2022-09-03,90,15,0,0,0,0,6,5,132882,1,0,0,0.0,7,-3991,5437,9428,45,False,0,0,0,0,90,Newcastle United,Crystal Palace,0,0,18253,2022,547290,0.0,0,0,0,0,0.0115385996177792,0.0115385996177792,2,4,6,2.8,GK,0.33,0.0,0.0,0.0,0.0,2.23,1.67,0.0,24.07,90.0,0.0,0.0,0.0,0.0,2.67,1.0,1.0,1.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.63
0,0,10,0,0.0,152,0.0,0.0,0.0,1.14,83,2,0,1.1,10.8,2022-10-01,90,6,0,0,0,0,9,1,214794,1,2,1,0.0,1,76354,102245,25891,45,True,0,0,0,0,90,Crystal Palace,Chelsea,1,2,18284,2022,552270,0.0,0,0,0,0,0.0797381997108459,0.0797381997108459,3,2,9,0.5,GK,0.0,0.0,0.0,0.0,0.0,0.38,0.67,0.0,3.6,30.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.17
0,0,16,0,0.0,152,0.0,0.0,0.0,0.97,95,1,0,2.2,22.4,2022-10-09,90,11,0,0,0,0,10,3,262016,1,1,2,0.0,3,43292,54424,11132,45,True,0,0,0,0,90,Crystal Palace,Leeds,2,1,18296,2022,554708,0.0,0,0,0,0,0.0,0.0,2,2,10,2.0,GK,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,11.07,60.0,0.0,0.0,0.0,0.0,1.33,0.67,1.0,1.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.83
0,3,39,1,0.0,152,0.0,0.0,0.0,1.03,105,0,0,4.9,48.6,2022-10-15,90,10,0,0,0,0,11,6,272621,1,0,0,0.0,11,11485,21155,9670,45,False,0,0,0,0,90,Leicester,Crystal Palace,0,0,18306,2022,555702,0.0,0,0,0,0,0.0,0.0,2,3,11,5.0,GK,0.33,0.0,0.0,0.0,0.0,1.05,1.0,0.0,27.27,90.0,0.0,0.0,0.0,0.0,3.33,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,2.5
0,0,13,0,0.0,152,0.0,0.0,0.0,0.84,115,1,0,2.3,23.2,2022-10-18,90,20,0,0,0,0,12,3,402586,1,1,2,0.0,3,42619,49296,6677,45,True,0,0,0,0,90,Crystal Palace,Wolverhampton Wanderers,2,1,18318,2022,557368,0.0,0,0,0,0,0.1012860015034675,0.1012860015034675,2,2,12,0.0,GK,0.33,0.0,0.0,0.0,0.0,0.95,0.67,0.0,31.4,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.67,1.33,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,2.33
0,0,13,0,0.0,152,0.0,0.0,0.0,1.45,123,3,0,2.0,19.6,2022-10-22,90,8,0,0,0,0,13,3,325478,1,0,3,0.0,2,8601,24818,16217,45,False,0,0,0,0,90,Everton,Crystal Palace,3,0,18324,2022,558278,0.0,0,0,0,0,0.0,0.0,2,2,13,4.0,GK,0.33,0.0,0.0,0.0,0.0,1.11,1.33,0.0,30.47,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.33,1.67,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,3.0
0,2,30,1,0.0,152,0.0,0.0,0.0,1.32,135,0,0,3.6,36.2,2022-10-29,90,17,0,0,0,0,14,4,323051,1,0,1,0.0,9,-3376,9709,13085,45,True,0,0,0,0,90,Crystal Palace,Southampton,1,0,18336,2022,560011,0.0,0,0,0,0,0.0364701002836227,0.0364701002836227,2,2,14,4.8,GK,0.33,0.0,0.0,0.0,0.0,1.2,1.33,0.0,26.33,90.0,0.0,0.0,0.0,0.0,3.33,1.0,0.33,2.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.93
0,0,13,0,0.0,152,0.0,0.0,0.0,0.26,149,1,0,1.3,12.8,2022-11-06,90,19,0,0,0,0,15,1,333641,1,2,1,0.0,2,8535,16434,7899,45,False,0,0,0,0,90,West Ham,Crystal Palace,1,2,18350,2022,562733,0.0,0,0,0,0,0.0932584032416343,0.0932584032416343,2,3,15,5.4,GK,0.33,0.0,0.0,0.0,0.0,1.01,1.33,0.0,22.87,90.0,0.0,0.0,0.0,0.0,2.67,1.0,0.67,1.67,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,4.73
0,0,10,0,0.0,152,0.0,0.0,0.0,1.14,157,1,0,1.3,13.0,2022-11-12,90,16,0,0,0,0,16,1,377431,1,0,1,0.0,2,40938,50186,9248,45,False,0,0,0,0,90,Nottingham Forest,Crystal Palace,1,0,18358,2022,564517,0.0,0,0,0,0,0.0,0.0,2,2,16,4.8,GK,0.33,0.0,0.0,0.0,0.0,0.91,0.67,0.0,20.67,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.67,1.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,5.0
0,0,24,0,0.0,152,0.0,0.0,0.0,2.61,165,3,0,5.2,52.2,2022-12-26,90,9,0,0,0,0,17,7,265881,1,3,0,0.0,3,-111192,63568,174760,45,True,0,0,0,0,90,Crystal Palace,Fulham,0,3,18366,2022,565565,0.0,0,0,0,0,0.0,0.0,2,2,17,3.0,GK,0.0,0.0,0.0,0.0,0.0,1.34,1.67,0.0,26.0,90.0,0.0,0.0,0.0,0.0,3.0,1.0,1.67,0.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,4.4
0,1,25,1,0.0,152,0.0,0.0,0.0,0.56,171,0,0,1.3,13.2,2022-12-31,90,3,0,0,0,0,18,2,257974,1,2,0,0.0,7,-8671,4316,12987,45,False,0,0,0,0,90,Bournemouth,Crystal Palace,0,2,18372,2022,566486,0.0,0,0,0,0,0.0,0.0,2,2,18,5.0,GK,0.33,0.0,0.0,0.0,0.0,1.44,1.33,0.0,26.13,90.0,0.0,0.0,0.0,0.0,3.33,1.0,1.67,0.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
0,0,13,0,0.0,152,0.0,0.0,0.0,1.39,185,4,0,1.0,10.0,2023-01-04,90,18,0,0,0,0,19,2,246542,1,4,0,0.0,0,-11408,1642,13050,45,True,0,0,0,0,90,Crystal Palace,Tottenham,0,4,18386,2022,567477,0.0,0,0,0,0,0.0,0.0,3,2,19,2.8,GK,0.33,0.0,0.0,0.0,0.0,1.52,2.33,0.0,25.13,90.0,0.0,0.0,0.0,0.0,3.67,1.0,3.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
0,0,18,0,0.0,152,0.01,0.01,0.0,1.64,194,1,0,3.2,32.4,2023-01-15,90,6,0,0,0,0,20,4,248110,1,0,1,0.0,3,-4232,12116,16348,45,False,0,0,0,0,90,Chelsea,Crystal Palace,1,0,18395,2022,569425,0.0,0,0,0,0,0.0,0.0,2,4,20,5.9,GK,0.33,0.0,0.0,0.0,0.0,1.2,1.67,0.0,18.53,90.0,0.0,0.0,0.0,0.0,2.67,1.0,2.0,0.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57
