assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,2,0,0.9,212,0.0,0.0,0.0,0.43,100,1,0,0.1,0.2,2022-10-09,13,19,0,0,0,0,10,0,3176,0,1,3,0.0,1,-104,65,169,57,False,0,0,0,0.0,10,West Ham,Fulham,3,1,18301,2022,554766,0.0,0,0,0,0.0,0.0,0.0,2,3,10,0.2,MID,0.0,0.3,0.0,0.0,0.0,0.14,0.33,0.0,0.07,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
0,0,2,0,3.2,212,0.01,0.09,0.08,0.22,103,0,0,1.1,2.2,2022-10-15,28,3,0,0,0,0,11,0,3883,0,2,2,6.0,1,504,640,136,57,True,0,0,1,0.0275056008249521,26,Fulham,Bournemouth,2,2,18304,2022,555974,0.0,0,0,0,0.0275056008249521,0.1442160010337829,0.1167109981179237,2,2,11,1.2,MID,0.0,1.37,0.0,0.03,0.03,0.22,0.33,0.0,0.8,13.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,0.67,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.05,0.04,0.47
0,0,3,0,0.8,212,0.0,0.0,0.0,0.12,116,0,0,0.1,0.0,2022-10-20,5,2,0,0,0,0,12,0,4623,0,0,3,0.0,1,393,615,222,57,True,0,0,0,0.0,4,Fulham,Aston Villa,3,0,18316,2022,557746,0.0,0,0,0,0.0,0.0,0.0,2,2,12,0.0,MID,0.0,1.63,0.0,0.03,0.03,0.26,0.33,0.0,0.8,15.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,1.0,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.05,0.04,0.47
0,0,6,0,1.3,212,0.0,0.08,0.08,1.04,124,1,0,3.2,0.2,2022-10-23,62,11,0,0,0,0,13,0,4703,1,3,2,30.0,2,112,508,396,57,False,0,0,2,0.1414429992437362,65,Leeds,Fulham,2,3,18325,2022,558833,0.0,0,0,0,0.1414429992437362,0.5152009725570679,0.3737579882144928,2,2,13,1.0,MID,0.0,1.77,0.0,0.06,0.05,0.46,0.33,0.0,0.8,31.67,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.33,1.33,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.22,0.16,0.73
0,0,1,0,11.2,212,0.02,0.07,0.05,0.0,136,0,0,1.4,0.0,2022-10-29,23,8,0,0,0,0,14,0,5030,0,0,0,4.0,1,95,596,501,57,True,0,0,1,0.0249135997146368,22,Fulham,Everton,0,0,18337,2022,560360,0.0923897996544838,0,1,0,0.0249135997146368,0.1173029989004135,0.0,2,2,14,1.0,MID,0.0,4.43,0.01,0.05,0.04,0.39,0.33,0.0,0.07,30.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,1.33,0.0,0.0,1.0,0.06,0.03,0.0,0.33,0.0,0.06,0.21,0.12,0.67
1,0,15,0,2.6,212,0.0,0.13,0.13,1.12,145,1,0,0.8,0.0,2022-11-05,75,13,0,0,0,0,15,0,5324,1,1,2,6.0,5,89,770,681,57,False,0,0,1,0.0519757010042667,79,Manchester City,Fulham,2,1,18346,2022,561902,0.0,0,0,0,0.0519757010042667,0.0519757010042667,0.0,2,5,15,1.0,MID,0.0,5.03,0.01,0.09,0.09,0.72,0.67,0.0,0.07,53.33,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.33,2.67,0.0,0.0,1.33,0.07,0.03,0.0,0.33,0.0,0.07,0.23,0.12,1.0
0,0,2,0,2.5,212,0.02,0.09,0.07,2.08,153,1,0,1.7,5.8,2022-11-13,58,14,0,0,0,0,16,0,5733,1,2,1,9.0,1,145,551,406,57,True,0,0,1,0.0362371988594532,60,Fulham,Manchester United,1,2,18354,2022,565336,0.0,0,0,0,0.0362371988594532,0.0848879963159561,0.0486508011817932,3,2,16,2.3,MID,0.0,5.43,0.01,0.1,0.08,1.07,0.67,0.0,1.93,52.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.0,2.33,0.0,0.0,1.0,0.04,0.03,0.0,0.33,0.0,0.04,0.08,0.02,1.43
0,0,3,0,11.7,212,0.09,0.17,0.08,0.14,165,0,0,2.2,0.2,2022-12-26,9,7,0,0,0,0,17,0,6528,0,3,0,10.0,1,357,1597,1240,57,False,0,0,1,0.0537323988974094,7,Crystal Palace,Fulham,0,3,18366,2022,565594,0.095558300614357,0,1,0,0.0537323988974094,0.1492909938097,0.095558300614357,2,2,17,1.0,MID,0.0,5.6,0.04,0.13,0.09,1.11,0.67,0.0,2.0,47.33,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.0,2.33,0.0,0.0,1.0,0.05,0.03,0.0,0.33,0.0,0.05,0.1,0.05,1.43
0,0,0,0,0.8,212,0.0,0.62,0.62,0.37,188,0,0,1.0,5.0,2023-01-03,24,10,0,0,0,0,19,0,6611,0,1,0,4.0,1,47,517,470,57,False,0,0,1,0.5465880036354065,20,Leicester,Fulham,0,1,18389,2022,567016,0.0,0,0,0,0.5465880036354065,0.5465880036354065,0.0,2,3,19,1.1,MID,0.0,4.17,0.03,0.26,0.23,0.17,0.0,0.0,1.73,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.67,0.0,0.0,0.67,0.2,0.03,0.0,0.33,0.0,0.2,0.23,0.03,0.7
0,0,4,0,2.2,212,0.01,0.01,0.0,0.09,64,0,0,0.4,1.4,2023-01-12,22,6,0,0,0,0,19,0,6611,0,1,2,0.0,1,47,517,470,57,True,0,0,0,0.0,19,Fulham,Chelsea,2,1,18262,2022,568541,0.0,0,0,0,0.0,0.0,0.0,3,2,19,1.1,MID,0.0,4.63,0.03,0.06,0.03,0.08,0.0,0.0,0.53,10.33,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,0.67,0.0,0.0,0.33,0.02,0.03,0.0,0.33,0.0,0.02,0.05,0.03,0.7
