assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,2,0,0.4,596,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2022-12-26,7,17,0,0,0,0,17,0,25709,0,3,1,0.0,1,571,4323,3752,45,False,0,0,0,0.0,7,Southampton,Brighton,1,3,18371,2022,565502,0.0,0,0,0,0.0,0.0,0.0,3,2,17,1.0,FWD,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
0,0,27,0,0.3,596,0.0,0.32,0.32,0.37,172,1,1,6.5,36.2,2022-12-31,30,1,0,0,0,0,18,0,26820,0,4,2,28.0,5,712,1964,1252,45,True,0,1,2,0.5190309882164001,27,Brighton,Arsenal,2,4,18373,2022,566575,0.0,0,0,1,0.5190309882164001,0.5190309882164001,0.0,4,3,18,2.5,FWD,0.0,0.23,0.0,0.11,0.11,0.12,0.33,0.33,12.07,12.33,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.0,2.0,0.0,0.33,0.67,0.17,0.0,0.0,0.0,0.33,0.17,0.17,0.0,1.17
1,3,35,1,11.6,596,0.02,0.76,0.74,0.49,186,0,1,7.5,40.4,2023-01-03,70,8,0,0,0,0,19,0,35667,1,4,1,23.0,11,8059,9643,1584,45,False,1,1,4,0.785906970500946,73,Everton,Brighton,1,4,18387,2022,567069,0.1132719963788986,1,1,1,0.785906970500946,1.0020999908447266,0.1029260009527206,3,2,19,5.7,FWD,0.33,4.1,0.01,0.36,0.35,0.29,0.33,0.67,25.53,35.67,0.0,0.0,0.0,0.0,0.0,0.33,3.67,1.33,5.67,0.33,0.67,2.0,0.43,0.04,0.33,0.33,0.67,0.43,0.51,0.03,3.07
1,0,15,1,26.3,596,0.2,0.27,0.07,0.89,193,0,0,7.5,23.2,2023-01-14,65,12,0,0,0,0,20,0,124660,1,0,3,25.0,5,81455,93585,12130,45,True,0,0,1,0.0983256995677948,68,Brighton,Liverpool,3,0,18394,2022,568754,0.1977529972791671,1,2,0,0.0983256995677948,0.3505629897117615,0.05448430031538,4,3,20,4.5,FWD,0.67,12.73,0.07,0.45,0.38,0.58,0.33,0.67,33.27,55.0,0.0,0.0,0.0,0.0,0.0,0.67,2.67,2.0,7.0,0.33,0.67,2.33,0.47,0.1,0.67,1.0,0.67,0.47,0.62,0.05,4.23
0,1,27,0,1.0,596,0.09,0.17,0.08,0.08,206,0,1,5.4,33.6,2023-01-21,24,10,0,0,0,0,21,0,197388,0,2,2,19.0,6,73880,90341,16461,46,False,0,1,1,0.0611915998160839,20,Leicester,Brighton,2,2,18407,2022,570200,0.0,0,0,1,0.0611915998160839,0.0611915998160839,0.0,3,3,21,5.6,FWD,0.67,12.97,0.1,0.4,0.3,0.49,0.0,0.67,32.4,53.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,2.0,7.33,0.33,0.67,2.0,0.32,0.1,0.67,1.0,0.67,0.32,0.47,0.05,5.27
0,0,2,0,0.4,596,0.0,0.0,0.0,0.72,223,1,0,0.2,1.4,2023-02-11,33,7,0,0,0,0,23,0,225814,0,1,1,0.0,1,-28683,11810,40493,46,False,0,0,0,0.0,31,Crystal Palace,Brighton,1,1,18424,2022,574869,0.0,0,0,0,0.0,0.0,0.0,3,2,23,2.3,FWD,0.0,0.47,0.03,0.06,0.03,0.27,0.33,0.33,11.67,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,0.0,0.33,0.33,0.02,0.0,0.0,0.0,0.33,0.02,0.02,0.0,2.63
0,0,-1,1,4.0,596,0.01,0.51,0.5,0.22,233,0,0,5.5,11.0,2023-02-18,72,9,0,0,0,0,24,0,219145,1,1,0,40.0,2,-8187,14077,22264,46,True,0,0,4,0.5724959969520569,75,Brighton,Fulham,0,1,18434,2022,576333,0.0,0,0,0,0.5724959969520569,0.9337249994277954,0.413094013929367,2,3,24,1.0,FWD,0.33,1.47,0.0,0.17,0.17,0.31,0.33,0.0,4.13,35.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,1.0,0.0,0.0,1.33,0.19,0.0,0.0,0.0,0.0,0.19,0.31,0.14,1.1
0,0,6,1,7.3,596,0.03,0.28,0.25,0.38,254,0,0,4.6,8.8,2023-03-04,82,19,0,0,0,0,26,0,217797,1,0,4,30.0,2,12289,32879,20590,46,True,0,0,4,0.268682986497879,86,Brighton,West Ham,4,0,18455,2022,579581,0.0,0,0,0,0.268682986497879,1.4172500371932983,1.1485600471496582,2,3,26,1.7,FWD,0.67,3.77,0.01,0.26,0.25,0.2,0.0,0.0,6.6,51.33,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.33,1.33,0.0,0.0,2.67,0.28,0.0,0.0,0.0,0.0,0.28,0.78,0.52,0.9
0,0,3,0,12.2,596,0.01,0.31,0.3,1.52,265,1,0,2.6,4.2,2023-03-11,67,11,0,0,0,0,27,0,240293,1,2,2,10.0,2,21480,45684,24204,46,False,0,0,1,0.1388520002365112,69,Leeds,Brighton,2,2,18466,2022,581283,0.0173154007643461,0,1,0,0.1388520002365112,0.1561670005321502,0.0,3,2,27,3.6,FWD,0.33,6.5,0.01,0.2,0.18,0.63,0.33,0.0,4.33,49.67,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.0,1.33,0.0,0.0,1.67,0.14,0.01,0.0,0.33,0.0,0.14,0.52,0.38,1.77
0,0,5,0,1.3,596,0.01,0.01,0.0,0.07,73,0,0,0.6,2.4,2023-03-15,11,7,0,0,0,0,27,0,240293,0,0,1,2.0,1,21480,45684,24204,46,True,0,0,0,0.0,10,Brighton,Crystal Palace,1,0,18276,2022,582527,0.0,0,0,0,0.0,0.0,0.0,2,3,27,3.6,FWD,0.33,2.87,0.01,0.1,0.08,0.15,0.0,0.0,3.73,31.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.67,1.0,0.0,0.0,1.33,0.09,0.0,0.0,0.0,0.0,0.09,0.47,0.38,1.77
