assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,7,0,40.9,111,0.23,0.32,0.09,1.25,9,1,0,6.9,8.0,2022-08-07,74,14,0,0,0,0,1,0,177238,1,2,1,20.0,1,0,0,0,65,False,1,0,2,0.0646509006619453,77,Manchester United,Brighton,1,2,18209,2022,539813,0.1600610017776489,0,2,0,0.0646509006619453,0.9508960247039796,0.7539880275726318,3,4,1,1.8,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,4,1,3.2,111,0.05,0.17,0.12,0.22,14,0,0,3.6,1.8,2022-08-13,74,15,0,0,0,0,2,0,203115,1,0,0,31.0,3,4067,27136,23069,65,True,0,0,2,0.1207040026783943,77,Brighton,Newcastle United,0,0,18213,2022,540678,0.0,0,0,0,0.1207040026783943,0.1207040026783943,0.0,3,3,2,2.0,MID,0.0,0.08,0.11,0.03,0.42,0.33,0.0,2.3,2.67,13.63,6.67,24.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,0.33,0.33,0.0,0.67,0.02,0.05,0.0,0.67,0.0,0.02,0.32,0.25,0.6,59079.33
0,0,25,1,26.3,111,0.19,0.77,0.58,0.89,30,0,1,14.3,35.6,2022-08-21,90,19,0,0,0,0,3,0,198215,1,2,0,81.0,8,-11788,26387,38175,65,False,0,1,5,0.5352410078048706,90,West Ham,Brighton,0,2,18229,2022,542936,0.0831139981746673,0,2,1,0.5352410078048706,0.5832650065422058,0.0177008993923664,3,3,3,4.0,MID,0.33,0.09,0.16,0.07,0.49,0.33,0.0,3.5,3.27,14.7,17.0,49.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,0.33,1.33,0.0,1.33,0.06,0.05,0.0,0.67,0.0,0.06,0.36,0.25,1.27,126784.33
1,0,15,1,21.8,111,0.12,0.43,0.31,1.38,34,0,0,7.3,19.0,2022-08-27,78,11,0,0,0,0,4,0,239745,1,0,1,32.0,6,28568,52808,24240,65,True,0,0,2,0.2078019976615905,82,Brighton,Leeds,1,0,18234,2022,544405,0.1484819948673248,1,2,0,0.2078019976615905,0.4023829996585846,0.2129780054092407,2,3,4,5.0,MID,0.67,0.16,0.42,0.26,0.79,0.33,0.33,8.27,15.13,23.47,44.0,79.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,0.33,4.0,0.33,3.0,0.24,0.08,0.0,1.33,0.33,0.24,0.55,0.26,2.6,192856.0
0,0,7,0,16.8,111,0.09,0.18,0.09,0.68,44,2,0,5.3,11.4,2022-08-30,90,9,0,0,0,0,5,0,271436,1,1,2,25.0,2,25305,46240,20935,65,False,0,0,1,0.0450363010168075,90,Fulham,Brighton,2,1,18242,2022,545846,0.0504507012665271,0,1,0,0.0450363010168075,0.0954869985580444,0.0,3,2,5,4.5,MID,1.0,0.12,0.46,0.34,0.83,0.0,0.33,8.4,18.8,17.1,48.0,80.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.33,5.67,0.33,3.0,0.29,0.08,0.33,1.33,0.33,0.29,0.37,0.08,3.67,213691.67
1,2,44,0,53.3,111,0.29,0.52,0.23,1.45,53,2,1,13.3,52.6,2022-09-04,88,10,0,0,0,0,6,0,317447,1,2,5,27.0,12,40340,75929,35589,65,True,0,1,1,0.3737350106239319,90,Brighton,Leicester,5,2,18259,2022,547879,0.2312739938497543,0,4,1,0.3737350106239319,1.1335899829864502,0.5861350297927856,3,3,6,6.2,MID,0.67,0.13,0.46,0.33,0.98,0.67,0.33,8.97,22.0,21.63,46.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.33,0.33,2.67,0.26,0.09,0.33,1.67,0.33,0.26,0.36,0.08,4.5,236465.33
0,3,56,0,9.2,111,0.15,1.02,0.87,1.35,87,3,3,18.8,105.0,2022-10-01,86,12,0,0,0,0,9,0,366660,1,3,3,74.0,20,-4141,40507,44648,66,False,0,3,4,1.5446699857711792,90,Liverpool,Brighton,3,3,18288,2022,552354,0.0,0,0,3,1.5446699857711792,1.9827699661254885,0.4380959868431091,3,4,9,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,7,0,26.8,111,0.06,0.13,0.07,0.79,93,1,0,7.4,4.8,2022-10-08,90,18,0,0,0,0,10,0,1285348,1,1,0,42.0,2,868112,899787,31675,67,True,0,0,2,0.1185429990291595,90,Brighton,Tottenham,0,1,18294,2022,554377,0.029696699231863,0,1,0,0.1185429990291595,0.2396789938211441,0.143653005361557,3,3,10,10.5,MID,0.0,0.05,0.34,0.29,0.45,1.0,1.0,6.27,35.0,3.07,24.67,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.0,6.67,1.0,1.33,0.51,0.0,0.0,0.0,1.0,0.51,0.66,0.15,5.0,122220.0
0,0,12,0,37.8,111,0.05,0.12,0.07,1.37,102,2,0,8.0,10.6,2022-10-14,68,4,0,0,0,0,11,0,1733300,1,0,2,32.0,2,442587,504418,61831,68,False,0,0,2,0.1200800016522407,71,Brentford,Brighton,2,0,18303,2022,555558,0.2500010132789612,0,3,0,0.1200800016522407,0.2522430121898651,0.0847043022513389,3,3,11,8.0,MID,0.0,0.07,0.38,0.31,0.71,1.33,1.0,8.73,36.6,12.0,38.67,58.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,7.33,1.0,2.0,0.55,0.01,0.0,0.33,1.0,0.55,0.74,0.19,8.5,550669.33
0,0,8,1,35.9,111,0.24,0.43,0.19,0.13,114,0,0,10.0,16.6,2022-10-18,90,16,0,0,0,0,12,0,2758825,1,0,0,47.0,3,548574,612131,63557,69,True,0,0,4,0.1483249962329864,90,Brighton,Nottingham Forest,0,0,18315,2022,557313,0.1651570051908493,0,2,0,0.1483249962329864,0.8049160242080688,0.4914340078830719,2,3,12,0.0,MID,0.0,0.09,0.42,0.34,1.17,2.0,1.0,11.4,40.13,24.6,49.33,81.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.67,8.0,1.0,2.67,0.59,0.09,0.0,1.33,1.0,0.59,0.82,0.22,11.17,1128436.0
0,0,21,0,3.3,111,0.02,0.2,0.18,1.63,125,3,1,10.4,41.0,2022-10-22,90,13,0,0,0,0,13,0,1775474,1,1,3,60.0,7,-490729,67860,558589,68,False,0,1,3,0.3917669951915741,90,Manchester City,Brighton,3,1,18326,2022,558253,0.0,0,0,1,0.3917669951915741,0.4424319863319397,0.0506649985909462,3,5,13,5.8,MID,0.33,0.12,0.23,0.11,0.76,1.0,0.0,8.47,10.67,33.5,40.33,82.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,2.33,0.0,2.67,0.13,0.15,0.0,2.0,0.0,0.13,0.43,0.24,6.17,1925824.33
0,0,19,0,1.9,111,0.08,1.49,1.41,1.36,134,1,1,15.6,39.0,2022-10-29,86,6,0,0,0,0,14,0,1970284,1,1,4,115.0,7,170005,263774,93769,68,True,0,1,6,1.5813100337982178,88,Brighton,Chelsea,4,1,18335,2022,560050,0.0,0,0,1,1.5813100337982178,1.7272100448608398,0.1458999961614608,3,3,14,6.3,MID,0.33,0.1,0.25,0.15,1.04,1.67,0.33,9.47,22.73,25.67,46.33,82.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.67,4.0,0.33,3.0,0.22,0.14,0.0,1.67,0.33,0.22,0.5,0.21,4.6,2089199.67
1,0,16,0,23.9,111,0.19,0.22,0.03,1.1,150,2,0,6.5,19.2,2022-11-05,81,20,0,0,0,0,15,0,2825026,1,3,2,22.0,5,815472,837343,21871,70,False,0,0,1,0.0752421990036964,89,Wolverhampton Wanderers,Brighton,2,3,18351,2022,561966,0.4400840103626251,1,2,0,0.0752421990036964,0.684149980545044,0.5719879865646362,3,2,15,4.8,MID,0.33,0.11,0.71,0.59,1.04,1.33,0.67,12.0,32.2,13.7,74.0,88.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.33,5.67,0.67,4.33,0.71,0.06,0.0,0.67,0.67,0.71,0.99,0.23,4.03,2168194.33
0,0,10,0,29.4,111,0.14,0.17,0.03,1.49,152,2,0,5.5,11.0,2022-11-13,90,2,0,0,0,0,16,0,3041104,1,2,1,15.0,2,221299,288434,67135,71,True,0,0,1,0.0194688998162746,90,Brighton,Aston Villa,1,2,18353,2022,565001,0.1026149988174438,0,2,0,0.0194688998162746,0.1220839992165565,0.0,2,3,16,4.7,MID,0.0,0.1,0.64,0.54,1.36,2.0,0.67,10.83,33.07,9.7,65.67,85.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,3.0,6.33,0.67,3.33,0.68,0.15,0.33,0.67,0.67,0.68,0.95,0.26,5.63,2190261.33
0,0,4,0,24.4,111,0.2,0.2,0.0,1.91,170,1,0,4.0,3.8,2022-12-26,82,17,0,0,0,0,17,0,2805960,1,3,1,12.0,2,-252135,518460,770595,71,False,0,0,0,0.0,83,Southampton,Brighton,1,3,18371,2022,565499,0.1440290063619613,0,2,0,0.0,0.2050829976797104,0.0610545985400676,3,2,17,2.0,MID,0.0,0.14,0.63,0.49,1.32,1.67,0.33,9.2,23.07,18.4,50.67,85.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.33,4.67,0.33,2.67,0.56,0.18,0.33,1.33,0.33,0.56,0.84,0.24,5.27,2612138.0
0,0,-1,0,0.9,111,0.02,0.2,0.18,2.5,172,3,0,4.4,5.4,2022-12-31,59,1,0,0,0,0,18,0,2455748,1,4,2,38.0,1,-353607,25267,378874,70,True,0,0,2,0.1226100027561187,63,Brighton,Arsenal,2,4,18373,2022,566573,0.0,0,0,0,0.1226100027561187,0.1472910046577453,0.0246804002672433,4,3,18,1.0,MID,0.0,0.18,0.2,0.02,1.5,1.67,0.0,5.33,11.33,25.9,16.33,84.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,1.33,3.0,0.0,0.67,0.03,0.23,0.33,2.0,0.0,0.03,0.34,0.21,3.83,2890696.67
0,0,5,0,0.7,111,0.01,0.01,0.0,0.04,201,0,0,0.7,4.2,2023-01-22,8,14,0,0,0,0,21,0,1114497,0,2,3,2.0,1,-344469,25020,369489,67,True,0,0,0,0.0,6,Arsenal,Manchester United,3,2,18402,2022,570731,0.0,0,0,0,0.0,0.0976687967777252,0.0976687967777252,3,4,21,1.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3,0,1.3,111,0.02,0.12,0.1,0.33,215,1,0,3.1,4.4,2023-02-04,31,8,0,0,0,0,22,0,944891,0,0,1,25.0,1,-171897,22315,194212,67,False,0,0,2,0.0824353024363517,28,Everton,Arsenal,1,0,18416,2022,572987,0.0,0,0,0,0.0824353024363517,0.0824353024363517,0.0,4,2,22,1.2,MID,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.23,1.4,0.23,0.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.43,371499.0
0,0,21,0,14.2,111,0.11,0.87,0.76,1.12,221,1,1,8.6,35.0,2023-02-11,28,4,0,0,0,0,23,0,882146,0,1,1,37.0,6,-65497,10517,76014,67,True,0,1,2,0.592153012752533,26,Arsenal,Brentford,1,1,18422,2022,574794,0.0421107001602649,0,1,1,0.592153012752533,0.6701570153236389,0.0358926989138126,3,4,23,4.4,MID,0.0,0.01,0.04,0.03,0.12,0.33,0.0,1.27,2.87,0.67,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.03,0.06,0.03,0.83,686462.67
0,0,2,0,12.3,111,0.03,0.03,0.0,0.11,111,1,0,2.0,1.4,2023-02-15,14,13,0,0,0,0,23,0,882146,0,3,1,6.0,1,-65497,10517,76014,67,True,0,0,0,0.0,8,Arsenal,Manchester City,1,3,18312,2022,575928,0.0365996994078159,0,1,0,0.0,0.3133920133113861,0.2767919898033142,5,4,23,4.4,MID,0.0,0.01,0.04,0.03,0.12,0.33,0.0,1.27,2.87,0.67,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.03,0.06,0.03,0.83,686462.67
0,0,8,0,22.3,111,0.11,0.11,0.0,0.33,231,2,0,3.6,9.8,2023-02-18,67,2,0,0,0,0,24,0,876158,1,4,2,4.0,2,-8405,23879,32284,66,False,0,0,0,0.0,71,Aston Villa,Arsenal,2,4,18432,2022,576127,0.0160769000649452,0,1,0,0.0,0.0160769000649452,0.0,4,2,24,3.0,MID,0.0,0.02,0.05,0.03,0.16,0.67,0.0,1.93,3.33,4.77,11.0,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.0,0.0,0.67,0.03,0.01,0.0,0.33,0.0,0.03,0.16,0.12,2.3,980511.33
1,0,21,1,18.5,111,0.09,0.21,0.12,0.0,246,0,0,5.9,21.8,2023-02-25,69,10,0,0,0,0,25,0,849418,1,1,0,19.0,6,-23445,15016,38461,66,False,0,0,2,0.1188639998435974,72,Leicester,Arsenal,0,1,18447,2022,577881,0.2558650076389313,1,1,0,0.1188639998435974,0.3346819877624511,0.0,4,3,25,8.4,MID,0.0,0.05,0.09,0.03,0.26,1.33,0.0,2.9,5.2,11.97,11.67,37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,1.33,1.33,0.0,0.67,0.03,0.02,0.0,0.67,0.0,0.03,0.14,0.09,2.87,901065.0
1,0,17,1,16.8,111,0.2,0.43,0.23,0.74,61,0,0,4.6,16.6,2023-03-01,71,8,0,0,0,0,25,0,849418,1,0,4,13.0,6,-23445,15016,38461,66,True,0,0,1,0.1361130028963089,76,Arsenal,Everton,4,0,18269,2022,578944,0.539779007434845,1,1,0,0.1361130028963089,0.7665339708328247,0.090642400085926,2,4,25,8.4,MID,0.0,0.05,0.09,0.03,0.26,1.33,0.0,2.9,5.2,11.97,11.67,37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,1.33,1.33,0.0,0.67,0.03,0.02,0.0,0.67,0.0,0.03,0.14,0.09,2.87,901065.0
0,0,4,0,1.9,111,0.03,0.03,0.0,1.06,251,1,0,0.2,0.4,2023-03-04,21,3,0,0,0,0,26,0,872004,1,2,3,0.0,1,16273,40293,24020,66,True,0,0,0,0.0,21,Arsenal,Bournemouth,3,2,18452,2022,579611,0.0,0,0,0,0.0,0.0771834030747413,0.0771834030747413,2,4,26,4.7,MID,0.33,0.11,0.19,0.08,0.39,1.0,0.0,3.4,9.27,17.13,7.67,50.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,2.33,3.0,0.0,0.33,0.05,0.2,0.33,1.0,0.0,0.05,0.37,0.12,5.27,869240.67
3,3,46,1,44.9,111,0.49,0.71,0.22,0.72,264,0,0,11.8,57.8,2023-03-12,76,9,0,0,0,0,27,0,782502,1,3,0,15.0,15,-87923,1715,89638,66,False,0,0,2,0.2229920029640197,79,Fulham,Arsenal,0,3,18465,2022,582042,1.1053400039672852,3,4,0,0.2229920029640197,0.758961021900177,0.4032390117645263,4,2,27,2.9,MID,0.33,0.11,0.19,0.08,0.71,1.0,0.0,2.8,8.93,13.67,5.67,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.33,0.05,0.19,0.33,0.67,0.0,0.05,0.29,0.06,5.37,865860.0
