assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
1,2,35,0,25.5,3,0.1,0.48,0.38,0.46,11,2,1,10.8,54.8,2022-08-13,90,10,0,0,0,0,2,0,65418,1,2,4,28.0,12,-629,9001,9630,50,True,0,1,2,0.6169639825820923,90,Arsenal,Leicester,4,2,18217,2022,540650,0.0918956995010376,1,2,1,0.6169639825820923,0.7088599801063538,0.0208778008818626,3,4,2,7.5,MID,0.0,8.5,0.03,0.16,0.13,0.15,0.67,0.33,18.27,30.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,4.0,0.0,0.33,0.67,0.21,0.03,0.33,0.67,0.33,0.21,0.24,0.01,2.5
1,0,25,1,34.0,3,0.11,0.11,0.0,0.26,21,0,0,6.6,25.8,2022-08-20,87,3,0,0,0,0,3,0,216726,1,3,0,6.0,6,112040,137326,25286,50,False,0,0,0,0.0,90,Bournemouth,Arsenal,0,3,18227,2022,542568,0.1113300025463104,1,2,0,0.0,0.4102100133895874,0.4102100133895874,4,2,3,7.7,MID,0.33,19.83,0.07,0.2,0.13,0.24,0.67,0.33,26.87,59.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.33,6.0,0.0,0.33,0.67,0.21,0.07,0.67,1.33,0.33,0.21,0.37,0.14,5.07
0,0,9,0,25.0,3,0.07,0.16,0.09,0.83,31,1,0,4.5,8.2,2022-08-27,90,9,0,0,0,0,4,0,267951,1,1,2,12.0,2,42760,77459,34699,50,True,0,0,1,0.1101230010390281,90,Arsenal,Fulham,2,1,18238,2022,544649,0.1804260015487671,0,2,0,0.1101230010390281,0.8552179932594299,0.6476140022277832,2,4,4,6.5,MID,0.33,28.17,0.09,0.25,0.16,0.52,1.0,0.33,29.6,89.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.67,0.0,0.33,1.0,0.24,0.13,0.67,2.0,0.33,0.24,0.66,0.36,7.23
0,0,14,0,25.0,3,0.04,0.04,0.0,0.45,41,1,0,4.6,12.6,2022-08-31,90,2,0,0,0,0,5,0,288460,1,1,2,8.0,2,10781,49435,38654,50,True,0,0,0,0.0,90,Arsenal,Aston Villa,2,1,18247,2022,546259,0.0501476004719734,0,2,0,0.0,0.6710050106048584,0.6570529937744141,2,4,5,5.3,MID,0.33,28.0,0.07,0.1,0.03,0.51,0.67,0.0,15.53,89.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.33,3.33,0.0,0.0,0.33,0.04,0.11,0.33,2.0,0.0,0.04,0.65,0.57,6.5
0,0,18,0,14.9,3,0.13,0.29,0.16,1.55,56,3,0,7.6,15.2,2022-09-04,90,14,0,0,0,0,6,0,308627,1,1,3,46.0,2,8776,50721,41945,50,False,0,0,3,0.1209720000624656,90,Manchester United,Arsenal,3,1,18261,2022,548110,0.0121630001813173,0,1,0,0.1209720000624656,0.0661770030856132,0.0379547998309135,4,4,6,4.8,MID,0.0,21.63,0.08,0.16,0.08,0.94,1.67,0.0,12.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,2.0,0.0,0.0,1.33,0.08,0.08,0.0,1.67,0.0,0.08,0.53,0.45,5.53
1,0,24,1,36.2,3,0.25,0.29,0.04,0.53,72,0,0,6.4,25.0,2022-09-18,90,4,0,0,0,0,8,0,302039,1,3,0,3.0,5,-3612,11300,14912,50,False,1,0,1,0.0203591007739305,90,Brentford,Arsenal,0,3,18280,2022,551058,0.7150369882583618,1,3,0,0.0203591007739305,0.8734009861946106,0.5504779815673828,4,3,8,3.3,MID,0.33,17.03,0.13,0.19,0.07,0.69,1.0,0.0,13.4,60.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,2.33,0.33,0.0,1.33,0.05,0.24,0.33,1.33,0.0,0.05,0.31,0.2,2.7
0,2,29,0,20.2,3,0.17,0.5,0.33,1.57,81,1,1,8.7,36.2,2022-10-01,90,18,0,0,0,0,9,0,317511,1,1,3,31.0,9,7375,32640,25265,51,True,0,1,3,0.419387012720108,90,Arsenal,Tottenham,3,1,18282,2022,551995,0.0474510006606578,0,1,1,0.419387012720108,0.9926149845123292,0.5732280015945435,3,4,9,5.3,MID,0.33,18.8,0.14,0.26,0.12,0.7,0.33,0.33,20.4,60.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,4.67,0.33,0.33,1.33,0.15,0.25,0.33,1.33,0.33,0.15,0.62,0.37,2.87
0,0,8,0,7.3,3,0.25,0.33,0.08,1.13,91,2,0,4.2,16.6,2022-10-09,90,12,0,0,0,0,10,0,390185,1,2,3,18.0,2,63525,83754,20229,51,True,0,0,1,0.0621297992765903,90,Arsenal,Liverpool,3,2,18292,2022,555083,0.0,0,0,0,0.0621297992765903,0.1574379950761795,0.0953084975481033,4,4,10,4.8,MID,0.33,21.23,0.22,0.37,0.15,1.08,1.0,0.33,25.93,90.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.33,0.33,0.33,1.67,0.17,0.25,0.33,1.33,0.33,0.17,0.67,0.41,4.47
0,0,15,1,2.8,3,0.02,0.02,0.0,1.86,104,0,0,1.3,8.6,2022-10-16,90,11,0,0,0,0,11,0,381694,1,1,0,2.0,3,-8549,26252,34801,51,False,0,0,0,0.0,90,Leeds,Arsenal,0,1,18305,2022,556778,0.0,0,0,0,0.0,0.445374995470047,0.445374995470047,4,2,11,5.3,MID,0.33,10.1,0.15,0.28,0.14,1.52,1.0,0.33,20.47,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.0,4.67,0.0,0.33,1.33,0.16,0.02,0.0,0.33,0.33,0.16,0.53,0.37,5.13
0,3,34,0,41.6,3,0.06,0.35,0.29,0.67,127,1,1,12.5,49.0,2022-10-23,90,17,0,0,0,0,13,0,368620,1,1,1,34.0,10,16549,34061,17512,51,False,0,1,2,0.3948040008544922,90,Southampton,Arsenal,1,1,18328,2022,558862,0.2340759932994842,0,3,1,0.3948040008544922,0.7468230128288269,0.3119449913501739,4,2,13,6.5,MID,0.33,14.8,0.03,0.12,0.1,0.84,0.33,0.33,19.2,60.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,4.33,0.0,0.33,0.67,0.13,0.08,0.0,1.0,0.33,0.13,0.4,0.25,3.93
