assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,12,0,0.3,326,0.0,0.0,0.0,0.15,4,0,0,1.5,14.2,2024-08-17,45,False,10,0,0,0,0,1,0,151453,0,2,0,0.0,1,0,0,0,50,False,0,0,0,0.0,43,Ipswich,Liverpool,0,2,26603,2024,666259,0.0,0,0,0,0.0,1.809726357460022,1.809726357460022,5.0,2.0,1.0,3.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,31,1,2.9,326,0.02,0.21,0.19,0.36,16,0,0,5.0,26.0,2024-08-25,90,False,4,0,0,0,0,2,0,176352,1,0,2,21.0,7,-6419,19413,25832,50,True,0,0,2,0.1273247599601745,90,Liverpool,Brentford,2,0,26621,2024,668949,0.0,0,0,0,0.1273247599601745,1.3729791641235352,1.3729791641235352,2.0,5.0,2.0,4.5,DEF,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.5,14.2,0.3,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.81,3.4,151453.0
0,0,28,1,1.0,326,0.0,0.04,0.04,1.36,27,0,0,1.8,12.8,2024-09-01,90,False,14,0,0,0,0,3,0,255327,1,3,0,4.0,6,53460,98885,45425,50,False,0,0,1,0.0801961049437522,90,Manchester United,Liverpool,0,3,26631,2024,672629,0.0,0,0,0,0.0801961049437522,0.0,0.0,5.0,3.0,3.0,5.2,DEF,1.0,0.02,0.21,0.19,0.51,0.0,0.0,6.5,40.2,3.2,21.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,0.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,3.18,3.18,7.9,327805.0
0,0,9,0,11.6,326,0.02,0.02,0.0,0.25,36,1,0,2.4,12.6,2024-09-14,74,False,16,0,0,0,0,4,0,553898,1,1,0,0.0,2,267619,360330,92711,50,True,0,0,0,0.0,78,Liverpool,Nottingham Forest,0,1,26635,2024,673766,0.0203392002731561,0,1,0,0.0,0.5913506150245667,0.5710114240646362,3.0,5.0,4.0,4.5,DEF,2.0,0.02,0.25,0.23,1.87,0.0,0.0,8.3,53.0,4.2,25.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,14.0,0.0,3.0,0.21,0.0,0.0,0.0,0.0,0.21,3.18,3.18,13.1,583132.0
1,0,36,1,11.2,326,0.03,0.03,0.0,1.08,46,0,0,6.0,48.6,2024-09-21,90,False,3,0,0,0,0,5,0,639182,1,0,3,0.0,8,78051,105958,27907,51,True,1,0,0,0.0,90,Liverpool,Bournemouth,3,0,26645,2024,675685,0.2868708968162536,1,1,0,0.0,1.997298240661621,1.997298240661621,3.0,5.0,5.0,6.3,DEF,2.0,0.04,0.27,0.23,1.97,1.0,0.0,9.2,51.4,15.5,25.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,15.0,0.0,3.0,0.21,0.02,0.0,1.0,0.0,0.21,1.96,1.94,14.2,985577.0
0,0,15,0,1.2,326,0.01,0.18,0.17,0.63,60,1,1,6.2,39.6,2024-09-28,90,False,20,0,0,0,0,6,0,854385,1,2,1,21.0,7,194101,266081,71980,51,False,1,1,2,0.1040082350373268,90,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678066,0.0,0,0,1,0.1040082350373268,0.6266660094261169,0.6266660094261169,5.0,2.0,6.0,6.3,DEF,2.0,0.05,0.09,0.04,2.69,1.0,0.0,10.2,74.0,23.8,4.0,254.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,16.0,0.0,1.0,0.08,0.31,1.0,2.0,0.0,0.08,2.59,2.57,16.0,1448407.0
0,0,23,1,1.2,326,0.01,0.01,0.0,0.64,66,0,0,2.1,19.4,2024-10-05,90,False,7,0,0,0,0,7,0,1146427,1,1,0,0.0,6,259338,292977,33639,52,False,0,0,0,0.0,90,Crystal Palace,Liverpool,0,1,26662,2024,679188,0.0,0,0,0,0.0,0.6119690537452698,0.6119690537452698,5.0,3.0,7.0,6.3,DEF,1.0,0.06,0.23,0.17,1.96,2.0,1.0,14.6,100.8,24.0,21.0,254.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,17.0,1.0,2.0,0.1,0.31,1.0,2.0,1.0,0.1,3.22,3.19,17.1,2047465.0
0,0,7,0,0.4,326,0.0,0.0,0.0,0.99,74,1,0,0.7,6.2,2024-10-20,90,False,6,0,0,0,0,8,0,1298990,1,1,2,0.0,1,143517,200810,57293,52,True,1,0,0,0.0,90,Liverpool,Chelsea,2,1,26679,2024,682185,0.0,0,0,0,0.0,0.0518696680665016,0.0518696680665016,4.0,5.0,8.0,5.2,DEF,2.0,0.05,0.22,0.17,2.35,1.0,1.0,14.3,107.6,13.6,21.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,21.0,1.0,2.0,0.1,0.29,1.0,1.0,1.0,0.1,3.24,3.24,18.9,2639994.0
0,0,12,0,1.6,326,0.02,0.02,0.0,1.03,81,2,0,1.9,17.6,2024-10-27,90,False,1,0,0,0,0,9,0,1402716,1,2,2,0.0,1,99993,149539,49546,53,False,0,0,0,0.0,90,Arsenal,Liverpool,2,2,26691,2024,683712,0.0,0,0,0,0.0,0.6823327541351318,0.6823327541351318,5.0,5.0,9.0,3.8,DEF,1.0,0.02,0.19,0.17,2.26,2.0,1.0,9.0,65.2,2.8,21.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,14.0,1.0,2.0,0.1,0.0,0.0,0.0,1.0,0.1,1.29,1.29,17.8,3299802.0
0,0,-1,0,0.2,326,0.0,0.37,0.37,0.77,94,1,0,2.0,7.0,2024-11-02,45,False,5,0,0,0,0,10,0,1566424,1,1,2,13.0,1,148287,201061,52774,53,True,0,0,2,0.5880707502365112,48,Liverpool,Brighton,2,1,26696,2024,685023,0.0,0,0,0,0.5880707502365112,0.0582012683153152,0.0582012683153152,3.0,5.0,10.0,2.0,DEF,1.0,0.03,0.03,0.0,2.66,3.0,0.0,4.7,43.2,3.2,0.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,15.3,3848133.0
0,0,25,1,11.0,326,0.01,0.12,0.11,1.38,105,0,0,3.2,16.8,2024-11-09,90,False,2,0,0,0,0,11,0,1474174,1,0,2,4.0,6,-86748,55510,142258,53,True,0,0,1,0.3101896643638611,90,Liverpool,Aston Villa,2,0,26707,2024,686971,0.0419609360396862,0,1,0,0.3101896643638611,0.0771892368793487,0.0771892368793487,3.0,5.0,11.0,3.7,DEF,0.0,0.02,0.39,0.37,2.79,4.0,0.0,4.6,30.8,2.2,13.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,3.0,0.0,2.0,0.59,0.0,0.0,0.0,0.0,0.59,0.79,0.79,11.0,4268130.0
0,0,3,0,4.3,326,0.03,0.03,0.0,1.28,120,2,0,1.4,8.0,2024-11-24,90,False,17,0,0,0,0,12,0,1771430,1,3,2,2.0,0,262657,301631,38974,54,False,1,0,0,0.0,90,Southampton,Liverpool,2,3,26721,2024,689143,0.0,0,0,0,0.0,0.6055666208267212,0.6055666208267212,5.0,2.0,12.0,3.8,DEF,1.0,0.03,0.51,0.48,3.18,3.0,0.0,7.1,41.4,12.8,17.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,8.0,0.0,3.0,0.9,0.04,0.0,1.0,0.0,0.9,0.82,0.82,9.5,4443314.0
