assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,9,1,13.4,16,0.05,0.14,0.09,0.32,2,0,0,2.8,6.6,2024-08-17,84,False,20,0,0,0,0,1,0,552723,1,0,2,8.0,3,0,0,0,65,True,0,0,1,0.0914870277047157,86,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666302,0.0877251550555229,0,1,0,0.0914870277047157,0.3973584175109863,0.2181462198495865,2.0,5.0,1.0,3.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,18,1,12.3,16,0.11,0.18,0.07,1.28,11,0,0,5.2,18.8,2024-08-24,90,False,2,0,0,0,0,2,0,573607,1,2,0,21.0,2,-44297,25416,69713,65,False,1,0,1,0.0387347973883152,90,Aston Villa,Arsenal,0,2,26618,2024,668282,0.483364999294281,0,1,0,0.0387347973883152,1.2223060131072998,0.7002062201499939,4.0,4.0,2.0,3.5,MID,1.0,0.05,0.14,0.09,0.32,0.0,0.0,2.8,6.6,13.4,8.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.09,0.09,0.0,1.0,0.0,0.09,0.4,0.22,3.3,552723.0
0,0,-10,0,1.7,16,0.03,0.06,0.03,0.08,21,1,0,0.1,0.0,2024-08-31,48,False,5,0,0,0,1,3,0,515468,1,1,1,6.0,-2,-77123,20951,98074,64,True,0,0,1,0.0432917177677154,53,Arsenal,Brighton,1,1,26622,2024,671515,0.0,0,0,0,0.0432917177677154,0.0432917177677154,0.0432917177677154,3.0,5.0,3.0,2.0,MID,2.0,0.16,0.32,0.16,1.6,0.0,0.0,8.0,25.4,25.7,29.0,174.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,2.0,0.13,0.57,0.0,2.0,0.0,0.13,1.62,0.92,6.8,1126330.0
0,0,2,0,1.0,16,0.01,0.01,0.0,2.16,47,2,0,2.0,16.6,2024-09-22,90,False,13,0,0,0,0,5,0,301888,1,2,2,2.0,1,-11880,8900,20780,63,False,1,0,0,0.0,90,Manchester City,Arsenal,2,2,26651,2024,676606,0.0,0,0,0,0.0,0.0956112593412399,0.0956112593412399,4.0,4.0,5.0,0.2,MID,1.0,0.14,0.24,0.1,1.36,1.0,0.0,5.3,18.8,14.0,27.0,138.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.08,0.48,0.0,1.0,0.0,0.08,1.27,0.74,5.5,1089075.0
0,0,22,0,29.3,16,0.22,0.28,0.06,0.32,51,2,0,6.6,15.4,2024-09-28,90,False,11,0,0,0,0,6,0,308337,1,2,4,21.0,2,1854,21621,19767,63,True,0,0,3,0.0676214173436164,90,Arsenal,Leicester,4,2,26655,2024,677840,0.4639893770217895,0,2,0,0.0676214173436164,1.0936071872711182,0.6084937453269958,2.0,5.0,6.0,2.5,MID,0.0,0.04,0.07,0.03,2.24,3.0,0.0,2.1,16.6,2.7,8.0,138.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,-1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.14,0.14,2.2,817356.0
0,0,15,0,54.2,16,0.2,0.34,0.14,0.65,61,1,0,7.9,15.4,2024-10-05,90,False,17,0,0,0,0,7,0,304048,1,1,3,9.0,2,-8363,13006,21369,63,True,0,0,2,0.0803301185369491,90,Arsenal,Southampton,3,1,26666,2024,679521,0.1918341666460037,0,4,0,0.0803301185369491,0.4129619300365448,0.3073087930679321,2.0,5.0,7.0,2.7,MID,0.0,0.23,0.29,0.06,2.48,4.0,0.0,8.6,32.0,30.3,23.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,3.0,0.0,3.0,0.07,0.46,0.0,2.0,0.0,0.07,1.19,0.7,2.7,610225.0
0,0,20,0,35.8,16,0.15,0.15,0.0,1.82,71,2,0,6.1,21.6,2024-10-19,90,False,3,0,0,0,0,8,0,303186,1,0,2,4.0,2,-5638,11664,17302,63,False,0,0,0,0.0,90,Bournemouth,Arsenal,2,0,26680,2024,681585,0.1074946001172065,0,2,0,0.0,0.0,0.0,4.0,3.0,8.0,3.0,MID,0.0,0.43,0.63,0.2,3.13,5.0,0.0,16.5,47.4,84.5,32.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,9.0,5.0,0.0,5.0,0.15,0.66,0.0,6.0,0.0,0.15,1.6,1.01,5.4,914273.0
1,0,26,0,35.2,16,0.2,0.2,0.0,0.85,81,2,0,7.2,34.8,2024-10-27,90,False,12,0,0,0,0,9,0,299735,1,2,2,2.0,5,-5880,7085,12965,63,True,0,0,0,0.0,90,Arsenal,Liverpool,2,2,26691,2024,683702,0.4680281281471252,1,2,0,0.0,0.3892089128494262,0.3892089128494262,5.0,5.0,9.0,3.0,MID,0.0,0.57,0.77,0.2,2.79,5.0,0.0,20.6,52.4,119.3,34.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,6.0,0.0,5.0,0.15,0.76,0.0,8.0,0.0,0.15,1.51,0.92,8.2,915571.0
0,0,9,0,40.8,16,0.19,0.54,0.35,0.53,96,1,0,7.3,18.0,2024-11-02,90,False,15,0,0,0,0,10,0,313312,1,0,1,14.0,2,8893,20304,11411,63,False,0,0,2,0.5058383345603943,90,Newcastle United,Arsenal,1,0,26694,2024,684673,0.0681428387761116,0,2,0,0.5058383345603943,0.6271554231643677,0.0905596539378166,4.0,4.0,10.0,4.0,MID,0.0,0.55,0.69,0.14,3.32,5.0,0.0,21.2,71.8,125.2,15.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,9.0,0.0,2.0,0.08,0.77,1.0,8.0,0.0,0.08,0.8,0.7,8.7,906969.0
0,0,11,0,5.7,16,0.07,0.07,0.0,1.22,103,1,0,1.7,9.0,2024-11-10,70,False,6,0,0,0,0,11,0,293833,1,1,1,2.0,2,-20244,4932,25176,63,False,0,0,0,0.0,74,Chelsea,Arsenal,1,1,26705,2024,687576,0.0,0,0,0,0.0,0.0,0.0,4.0,4.0,11.0,2.6,MID,0.0,0.54,0.89,0.35,3.2,5.0,0.0,20.6,74.4,111.8,20.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,9.0,0.0,2.0,0.51,0.64,1.0,6.0,0.0,0.51,1.02,0.48,10.0,916233.0
