assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
1,2,42,1,61.7,17,0.37,0.72,0.35,0.32,2,0,1,20.4,64.2,2024-08-17,79,20,0,0,0,0,1,0,2763895,1,0,2,78.0,12,0,0,0,100,True,1,1,5,0.5200634598731995,81,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666303,0.5791332125663757,1,5,1,0.5200634598731995,1.1058757305145264,0.1120352745056152,2,5,1,4.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,21,1,27.4,17,0.1,0.15,0.05,1.25,11,0,0,8.2,27.8,2024-08-24,87,2,0,0,0,0,2,0,3227441,1,2,0,27.0,6,141942,240288,98346,100,False,0,0,1,0.0657912641763687,90,Aston Villa,Arsenal,0,2,26618,2024,668283,0.0790832117199897,1,2,0,0.0657912641763687,0.7590441703796387,0.6655474305152893,5,4,2,10.0,MID,1.0,0.37,0.72,0.35,0.32,0.0,1.0,20.4,64.2,61.7,78.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,12.0,1.0,5.0,0.52,0.58,1.0,5.0,1.0,0.52,1.11,0.11,4.3,2763895.0
1,1,21,0,21.2,17,0.2,1.15,0.95,1.83,21,1,0,14.4,34.8,2024-08-31,90,5,0,0,0,0,3,0,3421437,1,1,1,88.0,6,99888,349415,249527,101,True,0,0,4,1.1870512962341309,90,Arsenal,Brighton,1,1,26622,2024,671516,0.4548189043998718,1,1,0,1.1870512962341309,1.6355795860290527,0.356485903263092,2,5,3,9.0,MID,2.0,0.47,0.87,0.4,1.57,0.0,1.0,28.6,92.0,89.1,105.0,166.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,18.0,1.0,6.0,0.59,0.66,2.0,7.0,1.0,0.59,1.86,0.78,14.3,5991336.0
1,1,25,1,35.0,17,0.35,0.4,0.05,0.65,39,0,0,7.5,27.0,2024-09-15,85,18,0,0,0,0,4,0,3080836,1,1,0,13.0,7,-374238,222878,597116,101,False,0,0,1,0.0924596041440963,89,Tottenham,Arsenal,0,1,26640,2024,674326,0.5478164553642273,1,2,0,0.0924596041440963,0.0924596041440963,0.0,5,4,4,8.8,MID,2.0,0.67,2.02,1.35,3.4,1.0,1.0,43.0,126.8,110.3,193.0,256.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,24.0,1.0,10.0,1.77,1.11,3.0,8.0,1.0,1.77,3.5,1.13,23.3,9412773.0
1,0,19,0,28.8,17,0.41,0.41,0.0,0.6,47,1,0,4.7,18.6,2024-09-22,45,13,0,0,0,0,5,0,2931215,1,2,2,0.0,4,-162362,93151,255513,100,False,0,0,0,0.0,55,Manchester City,Arsenal,2,2,26651,2024,676604,1.0786733627319336,1,2,0,0.0,0.0,0.0,5,5,5,5.8,MID,2.0,0.65,1.7,1.05,3.73,1.0,0.0,30.1,89.6,83.6,128.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,19.0,0.0,6.0,1.35,1.08,3.0,5.0,0.0,1.35,2.49,1.02,27.8,9729714.0
0,1,37,0,114.3,17,0.79,1.08,0.29,0.32,51,2,0,21.5,38.6,2024-09-28,90,11,0,0,0,0,6,0,3545117,1,2,4,62.0,3,562324,685947,123623,101,True,0,0,7,0.3790136873722076,90,Arsenal,Leicester,4,2,26655,2024,677838,1.5674549341201782,0,8,0,0.3790136873722076,1.600804090499878,0.920784056186676,2,5,6,6.2,MID,1.0,0.96,1.96,1.0,3.08,2.0,0.0,26.6,80.4,85.0,101.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,17.0,0.0,5.0,1.28,2.08,3.0,5.0,0.0,1.28,1.73,0.36,23.6,9433488.0
2,3,67,0,90.0,17,0.93,1.24,0.31,0.65,61,1,1,24.7,84.2,2024-10-05,90,17,0,0,0,0,7,0,3491722,1,1,3,73.0,16,-59558,188957,248515,101,True,0,1,7,0.4685430228710174,90,Arsenal,Southampton,3,1,26666,2024,679519,1.766523361206055,2,7,1,0.4685430228710174,1.4920024871826172,0.0594993941485881,2,5,7,9.0,MID,1.0,1.55,1.89,0.34,1.57,3.0,0.0,33.7,84.2,178.1,75.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,14.0,0.0,8.0,0.47,3.19,2.0,12.0,0.0,0.47,1.69,0.92,20.8,9557168.0
0,2,30,0,1.4,17,0.01,0.24,0.23,0.85,81,2,1,5.9,34.0,2024-10-27,84,12,0,0,0,0,9,0,2353764,1,2,2,24.0,9,-1132341,16438,1148779,100,True,0,1,2,0.2940496206283569,89,Arsenal,Liverpool,2,2,26691,2024,683700,0.0,0,0,1,0.2940496206283569,0.3313555419445038,0.2809110283851623,5,5,9,4.2,MID,0.0,1.72,2.32,0.6,0.97,3.0,1.0,46.2,122.8,204.3,135.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,19.0,1.0,14.0,0.85,3.33,2.0,15.0,1.0,0.85,3.09,0.98,15.2,7036839.0
0,0,9,0,22.9,17,0.25,0.45,0.2,0.53,96,1,0,4.7,7.4,2024-11-02,90,15,0,0,0,0,10,0,2699785,1,0,1,17.0,2,284123,393216,109093,101,False,0,0,2,0.1092699095606803,90,Newcastle United,Arsenal,1,0,26694,2024,684671,0.4386461973190307,0,1,0,0.1092699095606803,0.5479161143302917,0.0588595233857631,5,4,10,4.7,MID,0.0,0.94,1.48,0.54,1.5,3.0,2.0,30.6,118.2,91.4,97.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,25.0,2.0,9.0,0.76,1.77,2.0,7.0,2.0,0.76,1.82,0.34,13.2,5845486.0
0,0,3,0,3.4,17,0.01,0.04,0.03,1.24,103,1,0,1.4,1.4,2024-11-10,80,6,0,0,0,0,11,0,2732842,1,1,1,9.0,2,37774,170244,132470,101,False,0,0,2,0.0572585500776767,84,Chelsea,Arsenal,1,1,26705,2024,687577,0.0,0,0,0,0.0572585500776767,0.5034726858139038,0.4462141394615173,5,4,11,,,0.0,0.26,0.69,0.43,1.38,3.0,1.0,10.6,41.4,24.3,41.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,11.0,1.0,4.0,0.4,0.44,0.0,1.0,1.0,0.4,0.88,0.34,8.9,5053549.0
