assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event
0,1,26,1,11.9,380,0.02,0.02,0.0,0.44,1,0,0,3.1,19.4,2024-08-16,90,9,0,0,0,0,1,0,403535,1,0,1,0.0,7,0,0,0,45,True,0,0,0,0.0,90,DC,Manchester United,Fulham,1,0,26602,2024,666171,0.0500783920288085,0,1,0,0.0,0.5258881449699402,0.5258881449699402,2,3,1
0,0,8,0,4.3,380,0.19,0.19,0.0,2.09,13,2,0,1.5,10.2,2024-08-24,90,5,0,0,0,0,2,0,589233,1,1,2,0.0,1,63225,85495,22270,45,False,0,0,0,0.0,90,DC,Brighton,Manchester United,2,1,26612,2024,667710,0.0,0,0,0,0.0,0.4237788021564483,0.4237788021564483,3,3,2
0,0,-5,0,1.3,380,0.01,0.35,0.34,1.73,27,3,0,1.5,9.6,2024-09-01,90,12,0,0,0,0,3,0,549345,1,3,0,4.0,0,-52241,23873,76114,45,True,1,0,1,0.34333536028862,90,DC,Manchester United,Liverpool,0,3,26631,2024,672614,0.0,0,0,0,0.34333536028862,0.5378164052963257,0.5378164052963257,5,3,3
0,0,34,1,0.7,380,0.0,0.0,0.0,1.12,38,0,0,1.8,17.0,2024-09-14,76,17,0,0,0,0,4,0,533899,1,3,0,0.0,6,-34666,26429,61095,45,False,0,0,0,0.0,81,DC,Southampton,Manchester United,0,3,26632,2024,673374,0.0,0,0,0,0.0,1.0169068574905396,1.0169068574905396,3,2,4
0,0,18,1,1.0,380,0.01,0.22,0.21,1.01,43,0,0,5.4,20.4,2024-09-21,90,7,0,0,0,0,5,0,519779,1,0,0,33.0,5,-18924,11003,29927,45,False,1,0,1,0.5962288975715637,90,DC,Crystal Palace,Manchester United,0,0,26649,2024,675944,0.0,0,0,0,0.5962288975715637,0.7875409126281738,0.1913120299577713,3,2,5
0,0,2,0,10.9,380,0.03,0.27,0.24,4.59,57,3,0,5.5,17.2,2024-09-29,90,18,0,0,0,0,6,0,520368,1,3,0,27.0,0,-5688,30272,35960,45,True,1,0,4,0.1675492227077484,90,DC,Manchester United,Tottenham,0,3,26660,2024,678644,0.0428462885320186,0,1,0,0.1675492227077484,0.2687317430973053,0.120500661432743,4,3,6
0,0,11,0,13.0,380,0.02,0.04,0.02,0.86,75,1,0,5.0,20.0,2024-10-19,90,4,0,0,0,0,8,0,477255,1,1,2,17.0,2,-19003,11289,30292,45,True,0,0,1,0.016093373298645,90,DL,Manchester United,Brentford,2,1,26675,2024,681292,0.0145107619464397,0,1,0,0.016093373298645,0.7362977266311646,0.7362977266311646,2,3,8
0,0,11,0,1.0,380,0.01,0.01,0.0,2.98,90,2,0,2.2,20.6,2024-10-27,90,19,0,0,0,0,9,0,469367,1,1,2,0.0,1,-10016,6074,16090,45,False,0,0,0,0.0,90,DC,West Ham,Manchester United,2,1,26690,2024,683466,0.0,0,0,0,0.0,0.1956304311752319,0.1956304311752319,3,2,9
0,0,4,0,0.6,380,0.0,0.0,0.0,1.11,95,1,0,1.7,16.6,2024-11-03,90,6,0,0,0,0,10,0,458201,1,1,1,0.0,1,-13297,10981,24278,44,True,1,0,0,0.0,90,DC,Manchester United,Chelsea,1,1,26697,2024,685857,0.0,0,0,0,0.0,0.0,0.0,4,3,10
0,0,29,1,6.2,380,0.01,0.01,0.0,0.77,106,0,0,2.7,21.0,2024-11-10,90,11,0,0,0,0,11,0,459622,1,0,3,0.0,6,-760,13472,14232,44,True,0,0,0,0.0,90,DC,Manchester United,Leicester,3,0,26708,2024,687342,0.0,0,0,0,0.0,0.7271810173988342,0.7271810173988342,2,3,11
