assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event
0,0,11,0,0.0,47,0.0,0.0,0.0,2.46,7,1,0,2.6,25.8,2024-08-17,90,19,0,0,0,0,1,3,1108383,1,2,1,0.0,3,0,0,0,50,False,0,0,0,0,90,GK,West Ham,Aston Villa,1,2,26608,2024,666464,0.0,0,0,0,0,0.0,0.0,3,2,1
0,0,10,0,0.0,47,0.0,0.0,0.0,0.87,11,2,0,1.8,18.4,2024-08-24,90,1,0,0,0,0,2,2,1197783,1,2,0,0.0,1,-42615,30065,72680,50,True,0,0,0,0,90,GK,Aston Villa,Arsenal,0,2,26618,2024,668259,0.0,0,0,0,0,0.1071303114295005,0.1071303114295005,5,4,2
0,0,12,0,0.0,47,0.0,0.0,0.0,0.45,26,1,0,1.6,15.6,2024-08-31,90,11,0,0,0,0,3,2,1292696,1,2,1,0.0,2,35399,156570,121171,50,False,0,0,0,0,90,GK,Leicester,Aston Villa,1,2,26626,2024,671827,0.0,0,0,0,0,0.0497884266078472,0.0497884266078472,3,2,3
0,0,-3,0,0.0,47,0.0,0.0,0.0,0.9,31,2,0,0.4,4.0,2024-09-14,90,8,0,0,0,0,4,0,1357423,1,2,3,0.0,0,25195,154296,129101,50,True,1,0,0,0,90,GK,Aston Villa,Everton,3,2,26638,2024,673921,0.0,0,0,0,0,0.1534022986888885,0.1534022986888885,2,4,4
0,0,11,0,0.0,47,0.0,0.0,0.0,0.51,41,1,0,3.0,29.6,2024-09-21,90,20,0,0,0,0,5,3,1382650,1,1,3,0.0,3,7238,83160,75922,50,True,0,0,0,0,90,GK,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675745,0.0,0,0,0,0,0.0,0.0,2,4,5
0,0,10,0,0.0,47,0.0,0.0,0.0,1.18,56,2,0,2.1,21.2,2024-09-29,90,10,0,0,0,0,6,3,1402685,1,2,2,0.0,2,6127,98407,92280,50,False,0,0,0,0,90,GK,Ipswich,Aston Villa,2,2,26659,2024,678375,0.0,0,0,0,0,0.0,0.0,3,2,6
0,2,30,1,0.0,47,0.0,0.0,0.0,0.52,62,0,0,2.8,27.8,2024-10-06,90,14,0,0,0,0,7,4,1332864,1,0,0,0.0,9,-74223,28884,103107,50,True,0,0,0,0,90,GK,Aston Villa,Manchester United,0,0,26670,2024,680073,0.0,0,0,0,0,0.0377389341592788,0.0377389341592788,3,4,7
0,0,24,0,0.0,47,0.0,0.0,0.0,1.78,72,1,0,4.8,48.4,2024-10-19,90,9,0,0,1,0,8,3,1380557,1,3,1,0.0,8,23250,59713,36463,50,False,0,0,0,0,90,GK,Fulham,Aston Villa,1,3,26673,2024,681333,0.0,0,0,0,0,0.1557619571685791,0.1557619571685791,3,3,8
0,0,10,0,0.0,47,0.0,0.0,0.0,0.31,82,1,0,1.8,17.6,2024-10-26,90,3,0,0,0,0,9,2,1476141,1,1,1,0.0,2,74562,89899,15337,50,True,0,0,0,0,90,GK,Aston Villa,Bournemouth,1,1,26684,2024,682959,0.0,0,0,0,0,0.8297722935676575,0.8297722935676575,2,4,9
0,0,0,0,0.0,47,0.0,0.0,0.0,2.44,99,4,0,1.6,16.0,2024-11-03,90,18,0,0,0,0,10,2,1462663,1,1,4,0.0,0,-16544,42410,58954,50,False,0,0,0,0,90,GK,Tottenham,Aston Villa,4,1,26700,2024,685530,0.0,0,0,0,0,0.0208519659936428,0.0208519659936428,3,4,10
0,0,6,0,0.0,47,0.0,0.0,0.0,2.02,105,2,0,2.0,19.6,2024-11-09,90,12,0,0,0,0,11,3,1405721,1,0,2,0.0,2,-62212,19819,82031,50,False,0,0,0,0,90,GK,Liverpool,Aston Villa,2,0,26707,2024,686984,0.0,0,0,0,0,0.0543115474283695,0.0543115474283695,3,5,11
