assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
1,0,8,0,20.8,530,0.12,1.22,1.1,2.03,7,2,0,5.9,3.4,2024-08-17,90,2,0,0,0,0,1,0,210697,1,2,1,35.0,5,0,0,0,50,True,0,0,5,1.8190803527832031,90,West Ham,Aston Villa,1,2,26608,2024,666456,0.0854564681649208,0,2,0,1.8190803527832031,1.8635891675949097,0.0,3,2,1,1.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,28,1,14.8,530,0.1,0.25,0.15,1.32,14,0,1,8.4,36.0,2024-08-24,77,7,0,0,0,0,2,0,237434,1,2,0,33.0,8,9279,22938,13659,50,False,1,1,3,0.2163840383291244,78,Crystal Palace,West Ham,0,2,26613,2024,667937,0.086087942123413,0,1,1,0.2163840383291244,0.2746567726135254,0.0277204439043998,2,2,2,6.5,MID,0.0,0.12,1.22,1.1,2.03,2.0,0.0,5.9,3.4,20.8,35.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,5.0,1.82,0.09,0.0,2.0,0.0,1.82,1.86,0.0,1.6,210697.0,0.0,0.12,1.22,1.1,2.03,2.0,0.0,5.9,3.4,20.8,35.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,5.0,1.82,0.09,0.0,2.0,0.0,1.82,1.86,0.0,1.6,210697.0
0,0,2,0,0.5,530,0.08,0.21,0.13,0.76,30,1,0,0.7,0.0,2024-08-31,13,13,0,0,0,0,3,0,326006,0,3,1,8.0,1,69691,113077,43386,50,True,0,0,1,0.063685767352581,11,West Ham,Manchester City,1,3,26628,2024,672013,0.0,0,0,0,0.063685767352581,0.0824788808822631,0.0187931079417467,5,2,3,3.7,MID,1.0,0.22,1.47,1.25,3.35,2.0,1.0,14.3,39.4,35.6,68.0,167.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,13.0,1.0,8.0,2.04,0.17,0.0,3.0,1.0,2.04,2.14,0.03,8.1,448131.0,1.0,0.22,1.47,1.25,3.35,2.0,1.0,14.3,39.4,35.6,68.0,167.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,13.0,1.0,8.0,2.04,0.17,0.0,3.0,1.0,2.04,2.14,0.03,8.1,448131.0
0,0,1,0,0.7,530,0.0,0.07,0.07,0.78,35,1,0,1.0,1.4,2024-09-14,45,9,0,0,0,0,4,0,332326,1,1,1,8.0,1,3390,51985,48595,50,False,0,0,2,0.0729325264692306,47,Fulham,West Ham,1,1,26634,2024,673756,0.0,0,0,0,0.0729325264692306,0.0729325264692306,0.0,2,3,4,3.8,MID,1.0,0.3,1.68,1.38,4.11,3.0,1.0,15.0,39.4,36.1,76.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,14.0,1.0,9.0,2.1,0.17,0.0,3.0,1.0,2.1,2.22,0.05,11.8,774137.0,1.0,0.3,1.68,1.38,4.11,3.0,1.0,15.0,39.4,36.1,76.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,14.0,1.0,9.0,2.1,0.17,0.0,3.0,1.0,2.1,2.22,0.05,11.8,774137.0
0,0,9,0,12.7,530,0.13,0.19,0.06,1.26,50,1,0,4.7,13.0,2024-09-21,52,6,0,0,0,0,5,0,311866,0,3,0,21.0,0,-21052,10799,31851,50,True,1,0,1,0.0493093766272068,53,West Ham,Chelsea,0,3,26642,2024,675286,0.0517084896564483,0,1,0,0.0493093766272068,0.1641126275062561,0.0630947649478912,4,2,5,2.5,MID,1.0,0.18,0.53,0.35,2.86,2.0,1.0,10.1,37.4,16.0,49.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,10.0,1.0,6.0,0.35,0.09,0.0,1.0,1.0,0.35,0.43,0.05,14.0,895766.0,1.0,0.3,1.75,1.45,4.89,4.0,1.0,16.0,40.8,36.8,84.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,3.0,15.0,1.0,11.0,2.17,0.17,0.0,3.0,1.0,2.17,2.29,0.05,15.6,1106463.0
0,3,34,0,44.4,530,0.08,0.3,0.22,0.37,53,1,1,13.3,58.0,2024-09-28,90,4,0,0,0,0,6,0,262770,1,1,1,31.0,10,-49555,6057,55612,50,False,0,1,1,0.1243655383586883,90,Brentford,West Ham,1,1,26656,2024,677884,0.2155486941337585,0,4,1,0.1243655383586883,0.4505223929882049,0.147067055106163,2,3,6,3.7,MID,0.0,0.21,0.47,0.26,2.8,3.0,0.0,6.4,14.4,13.9,37.0,110.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,2.0,0.0,4.0,0.19,0.05,0.0,1.0,0.0,0.19,0.32,0.08,10.0,970198.0,1.0,0.43,1.94,1.51,6.15,5.0,1.0,20.7,53.8,49.5,105.0,277.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,3.0,15.0,1.0,12.0,2.22,0.22,0.0,4.0,1.0,2.22,2.46,0.11,18.1,1418329.0
0,0,12,0,13.8,530,0.01,0.39,0.38,0.65,70,1,0,4.4,16.2,2024-10-05,90,10,0,0,0,0,7,0,320395,1,1,4,14.0,2,51114,65617,14503,50,True,0,0,3,0.2455161660909652,90,West Ham,Ipswich,4,1,26665,2024,679490,0.0273008570075035,0,1,0,0.2455161660909652,0.8959314227104187,0.7240579724311829,2,2,7,3.7,MID,0.0,0.21,0.56,0.35,2.41,3.0,1.0,19.0,72.4,57.8,60.0,187.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,11.0,1.0,4.0,0.25,0.27,0.0,5.0,1.0,0.25,0.69,0.21,10.0,906962.0,1.0,0.39,1.02,0.63,4.49,4.0,2.0,28.1,108.4,73.1,101.0,277.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,10.0,3.0,20.0,2.0,8.0,0.53,0.35,0.0,6.0,2.0,0.53,1.04,0.26,20.2,1470402.0
0,0,2,0,2.3,530,0.02,0.02,0.0,1.51,79,4,0,1.6,12.0,2024-10-19,60,18,0,0,0,0,8,0,306248,1,1,4,2.0,1,-12396,16091,28487,50,False,1,0,0,0.0,62,Tottenham,West Ham,4,1,26672,2024,680964,0.0,0,0,0,0.0,0.1178551092743873,0.1178551092743873,2,4,8,3.8,MID,0.0,0.22,0.88,0.66,2.28,3.0,1.0,22.4,87.2,70.9,66.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,12.0,1.0,5.0,0.42,0.29,0.0,6.0,1.0,0.42,1.51,0.93,9.9,895031.0,0.0,0.3,1.16,0.86,3.82,5.0,1.0,24.1,88.6,72.1,82.0,290.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,7.0,14.0,1.0,8.0,0.56,0.29,0.0,6.0,1.0,0.56,1.67,0.95,17.4,1553363.0
0,0,4,0,2.4,530,0.01,0.03,0.02,0.63,90,1,0,2.2,8.0,2024-10-27,45,14,0,0,0,0,9,0,288168,0,1,2,12.0,1,-18626,6663,25289,50,True,0,0,1,0.0498493760824203,41,West Ham,Manchester United,2,1,26690,2024,683459,0.0,0,0,0,0.0498493760824203,0.8305644989013672,0.7807151079177856,3,2,9,1.3,MID,0.0,0.11,0.71,0.6,2.53,6.0,1.0,19.3,86.2,60.5,47.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,9.0,13.0,1.0,4.0,0.37,0.24,0.0,5.0,1.0,0.37,1.46,0.99,11.2,889413.0,0.0,0.24,0.97,0.73,4.57,8.0,1.0,25.0,100.6,73.9,76.0,337.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,10.0,14.0,1.0,7.0,0.49,0.29,0.0,6.0,1.0,0.49,1.7,1.05,17.5,1533605.0
0,0,12,1,4.3,530,0.11,0.11,0.0,1.11,109,0,0,1.8,11.2,2024-11-09,90,8,0,0,0,0,11,0,239519,1,0,0,2.0,3,-30645,3355,34000,50,True,0,0,0,0.0,90,West Ham,Everton,0,0,26710,2024,686641,0.0,0,0,0,0.0,0.1414499878883361,0.1414499878883361,2,2,11,,,0.0,0.03,0.05,0.02,2.14,5.0,0.0,3.8,20.0,4.7,14.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.95,0.9,5.1,594416.0,0.0,0.12,0.74,0.62,3.16,7.0,1.0,21.5,94.2,62.9,59.0,285.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,11.0,14.0,1.0,5.0,0.42,0.24,0.0,5.0,1.0,0.42,2.29,1.77,12.5,1177581.0
